Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Any_construccio,Nombre
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,1951 - 1960,5
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,1961 - 1970,49
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,1971 - 1980,112
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,1991 - 2000,17
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,2001 - 2005,22
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,2006 - 2010,70
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Abans del 1901,367
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,1901 - 1940,281
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,1941 - 1950,8
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,1961 - 1970,98
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,1971 - 1980,61
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,1981 - 1990,21
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,1991 - 2000,10
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,2001 - 2005,10
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,2011 - 2015,1
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Abans del 1901,194
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,1901 - 1940,481
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,1951 - 1960,28
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,1961 - 1970,61
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,1971 - 1980,16
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,1981 - 1990,5
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,1991 - 2000,1
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,2011 - 2015,12
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Abans del 1901,15
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,1901 - 1940,74
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,1941 - 1950,34
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,1951 - 1960,26
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,1961 - 1970,125
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,1971 - 1980,345
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,1981 - 1990,83
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,2001 - 2005,40
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Abans del 1901,145
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,1901 - 1940,300
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,1941 - 1950,34
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,1951 - 1960,122
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,1961 - 1970,336
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,1971 - 1980,112
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,1981 - 1990,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,2001 - 2005,26
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,2006 - 2010,40
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Abans del 1901,84
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,1901 - 1940,260
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,1941 - 1950,13
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,1951 - 1960,147
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,1961 - 1970,211
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,1971 - 1980,15
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,1991 - 2000,12
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Abans del 1901,148
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1901 - 1940,420
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1941 - 1950,7
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1951 - 1960,22
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1961 - 1970,173
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1971 - 1980,122
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1981 - 1990,72
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,1991 - 2000,17
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,2001 - 2005,10
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,2006 - 2010,14
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1901 - 1940,36
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1941 - 1950,8
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1951 - 1960,9
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1961 - 1970,313
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1971 - 1980,194
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1981 - 1990,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,1991 - 2000,15
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Abans del 1901,31
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,1901 - 1940,654
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,1951 - 1960,28
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,1961 - 1970,373
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,1971 - 1980,56
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,1991 - 2000,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,2001 - 2005,18
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Abans del 1901,62
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,1901 - 1940,459
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,1941 - 1950,16
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,1951 - 1960,108
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,1961 - 1970,56
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,1971 - 1980,109
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,1981 - 1990,15
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,2001 - 2005,5
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,2006 - 2010,7
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1901 - 1940,241
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1941 - 1950,180
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1961 - 1970,348
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1971 - 1980,148
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1981 - 1990,38
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1991 - 2000,19
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,A partir del 2016,1
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1901 - 1940,225
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1941 - 1950,64
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1951 - 1960,71
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1961 - 1970,430
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1971 - 1980,38
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1981 - 1990,20
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1991 - 2000,37
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,A partir del 2016,8
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1901 - 1940,175
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1941 - 1950,62
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1951 - 1960,313
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1961 - 1970,584
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1971 - 1980,29
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Abans del 1901,34
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1901 - 1940,274
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1941 - 1950,185
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1951 - 1960,144
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1961 - 1970,233
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1971 - 1980,136
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1981 - 1990,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,1991 - 2000,9
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,2001 - 2005,38
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,2006 - 2010,48
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Abans del 1901,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1901 - 1940,301
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1941 - 1950,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1951 - 1960,10
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1961 - 1970,445
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1971 - 1980,121
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1981 - 1990,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,1991 - 2000,19
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,2001 - 2005,12
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,2006 - 2010,32
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,A partir del 2016,36
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,112,1951 - 1960,32
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,112,1961 - 1970,253
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,112,1971 - 1980,369
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1941 - 1950,9
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1951 - 1960,26
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1961 - 1970,215
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1971 - 1980,577
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1981 - 1990,30
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,2006 - 2010,187
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,2011 - 2015,86
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,A partir del 2016,1
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1901 - 1940,93
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1941 - 1950,110
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1951 - 1960,100
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1961 - 1970,325
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1971 - 1980,65
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1981 - 1990,48
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,1991 - 2000,121
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,2001 - 2005,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,A partir del 2016,16
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,Abans del 1901,6
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,1901 - 1940,377
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,1941 - 1950,20
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,1951 - 1960,36
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,1961 - 1970,286
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,1971 - 1980,17
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,2001 - 2005,19
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1901 - 1940,29
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1941 - 1950,113
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1951 - 1960,120
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1961 - 1970,34
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1971 - 1980,62
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1981 - 1990,28
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,1991 - 2000,115
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,1901 - 1940,86
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,1961 - 1970,128
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,1971 - 1980,307
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,1981 - 1990,84
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,1991 - 2000,10
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1901 - 1940,114
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1941 - 1950,73
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1951 - 1960,115
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1961 - 1970,58
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1971 - 1980,170
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1981 - 1990,54
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,1991 - 2000,112
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,2001 - 2005,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,1901 - 1940,139
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,1941 - 1950,7
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,1961 - 1970,140
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,1971 - 1980,309
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,1981 - 1990,31
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,1991 - 2000,10
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,2006 - 2010,1
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,Abans del 1901,20
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,1901 - 1940,254
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,1961 - 1970,41
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,1971 - 1980,255
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,1981 - 1990,35
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,1991 - 2000,24
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1901 - 1940,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1941 - 1950,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1951 - 1960,41
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1961 - 1970,233
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1971 - 1980,299
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1991 - 2000,36
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,2001 - 2005,10
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,1901 - 1940,140
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,1971 - 1980,221
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,1981 - 1990,180
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,Abans del 1901,24
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1901 - 1940,298
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1941 - 1950,41
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1951 - 1960,31
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1961 - 1970,57
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1971 - 1980,111
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1981 - 1990,20
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,1991 - 2000,63
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,1961 - 1970,121
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,1971 - 1980,259
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,1981 - 1990,163
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,2001 - 2005,28
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,1941 - 1950,16
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,1951 - 1960,83
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,1961 - 1970,413
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,1971 - 1980,281
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,1991 - 2000,40
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,2006 - 2010,2
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,1941 - 1950,31
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,1951 - 1960,52
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,1961 - 1970,231
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,1971 - 1980,218
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,1981 - 1990,159
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,1991 - 2000,30
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,2001 - 2005,22
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,Abans del 1901,42
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1901 - 1940,219
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1941 - 1950,26
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1951 - 1960,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1961 - 1970,50
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1971 - 1980,66
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1981 - 1990,156
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1991 - 2000,37
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,2001 - 2005,101
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,A partir del 2016,28
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,1901 - 1940,416
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,1941 - 1950,12
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,1961 - 1970,70
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,1971 - 1980,134
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,1981 - 1990,14
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,1991 - 2000,24
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,2001 - 2005,25
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,A partir del 2016,1
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,1901 - 1940,309
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,1971 - 1980,377
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,1981 - 1990,84
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,1991 - 2000,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,A partir del 2016,10
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,130,1971 - 1980,505
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,1901 - 1940,195
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,1941 - 1950,1
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,1961 - 1970,109
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,1971 - 1980,231
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,1981 - 1990,37
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,1991 - 2000,39
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,1901 - 1940,230
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,1961 - 1970,89
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,1971 - 1980,56
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,1981 - 1990,136
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,1991 - 2000,28
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,133,1901 - 1940,195
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,133,1961 - 1970,36
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,133,1971 - 1980,212
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,Abans del 1901,120
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,1901 - 1940,171
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,1961 - 1970,107
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,1971 - 1980,359
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,1991 - 2000,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,Abans del 1901,226
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1901 - 1940,434
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1941 - 1950,30
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1951 - 1960,94
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1961 - 1970,162
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1971 - 1980,25
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1981 - 1990,79
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1991 - 2000,19
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,2001 - 2005,34
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,2006 - 2010,40
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,136,1901 - 1940,127
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,136,1971 - 1980,234
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,136,1981 - 1990,77
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,1901 - 1940,399
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,1941 - 1950,89
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,1961 - 1970,96
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,1971 - 1980,51
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,1981 - 1990,54
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,1991 - 2000,11
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,2001 - 2005,18
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1901 - 1940,81
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1941 - 1950,70
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1951 - 1960,121
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1961 - 1970,226
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1971 - 1980,383
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1981 - 1990,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,2001 - 2005,12
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,2006 - 2010,55
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,Abans del 1901,277
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1901 - 1940,107
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1941 - 1950,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1951 - 1960,13
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1961 - 1970,116
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1971 - 1980,184
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1981 - 1990,219
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,1991 - 2000,42
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,A partir del 2016,4
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,Abans del 1901,132
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,1901 - 1940,234
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,1941 - 1950,184
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,1951 - 1960,84
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,1961 - 1970,130
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,1971 - 1980,143
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,1991 - 2000,38
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,2001 - 2005,20
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,2011 - 2015,5
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,A partir del 2016,14
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,1901 - 1940,236
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,1941 - 1950,38
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,1961 - 1970,19
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,1971 - 1980,151
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,1981 - 1990,173
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,Abans del 1901,8
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,1901 - 1940,602
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,1941 - 1950,2
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,1951 - 1960,32
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,1961 - 1970,159
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,1971 - 1980,222
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,1991 - 2000,40
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,2006 - 2010,20
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,Abans del 1901,154
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,1901 - 1940,167
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,1941 - 1950,12
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,1961 - 1970,251
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,1971 - 1980,88
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,1981 - 1990,15
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,1991 - 2000,10
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,2006 - 2010,40
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,Abans del 1901,34
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,1901 - 1940,466
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,1951 - 1960,116
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,1961 - 1970,55
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,1971 - 1980,40
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,1981 - 1990,21
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,1991 - 2000,20
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,2001 - 2005,12
