year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_gross_inc_€
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10235,32277
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10236,35393
2017,10,Sant Martí,71,Provençals del Poblenou,10237,32139
2018,1,Ciutat Vella,1,el Raval,1001,31967
2018,1,Ciutat Vella,1,el Raval,1002,25674
2018,1,Ciutat Vella,1,el Raval,1003,28327
2018,1,Ciutat Vella,1,el Raval,1004,33600
2018,1,Ciutat Vella,1,el Raval,1005,25974
2018,1,Ciutat Vella,1,el Raval,1006,32608
2018,1,Ciutat Vella,1,el Raval,1007,30859
2018,1,Ciutat Vella,1,el Raval,1008,25028
2018,1,Ciutat Vella,1,el Raval,1009,28798
2018,1,Ciutat Vella,1,el Raval,1010,27449
2018,1,Ciutat Vella,1,el Raval,1011,24976
2018,1,Ciutat Vella,1,el Raval,1012,29567
2018,1,Ciutat Vella,1,el Raval,1013,32972
2018,1,Ciutat Vella,1,el Raval,1014,29943
2018,1,Ciutat Vella,1,el Raval,1015,30091
2018,1,Ciutat Vella,1,el Raval,1016,31223
2018,1,Ciutat Vella,1,el Raval,1017,30029
2018,1,Ciutat Vella,1,el Raval,1018,28940
2018,1,Ciutat Vella,1,el Raval,1019,27713
2018,1,Ciutat Vella,1,el Raval,1020,39769
2018,1,Ciutat Vella,1,el Raval,1021,36825
2018,1,Ciutat Vella,2,el Barri Gòtic,1022,46276
2018,1,Ciutat Vella,2,el Barri Gòtic,1023,39737
2018,1,Ciutat Vella,2,el Barri Gòtic,1025,35602
2018,1,Ciutat Vella,2,el Barri Gòtic,1026,39811
2018,1,Ciutat Vella,2,el Barri Gòtic,1027,34138
2018,1,Ciutat Vella,2,el Barri Gòtic,1028,33826
2018,1,Ciutat Vella,2,el Barri Gòtic,1029,29842
2018,1,Ciutat Vella,2,el Barri Gòtic,1030,31531
2018,1,Ciutat Vella,2,el Barri Gòtic,1031,35216
2018,1,Ciutat Vella,3,la Barceloneta,1032,33132
2018,1,Ciutat Vella,3,la Barceloneta,1033,28245
2018,1,Ciutat Vella,3,la Barceloneta,1034,27189
2018,1,Ciutat Vella,3,la Barceloneta,1035,28038
2018,1,Ciutat Vella,3,la Barceloneta,1036,34536
2018,1,Ciutat Vella,3,la Barceloneta,1037,34550
2018,1,Ciutat Vella,3,la Barceloneta,1038,28643
2018,1,Ciutat Vella,3,la Barceloneta,1039,33306
2018,1,Ciutat Vella,3,la Barceloneta,1040,33421
2018,1,Ciutat Vella,3,la Barceloneta,1041,26804
2018,1,Ciutat Vella,3,la Barceloneta,1042,35150
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,46248
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,42644
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,32512
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,40895
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,29985
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,26382
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,38132
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,34661
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,28071
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,55715
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,28845
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,31414
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,42792
2018,2,Eixample,5,el Fort Pienc,2001,50714
2018,2,Eixample,5,el Fort Pienc,2002,48319
2018,2,Eixample,5,el Fort Pienc,2003,55724
2018,2,Eixample,5,el Fort Pienc,2004,43360
2018,2,Eixample,5,el Fort Pienc,2005,55572
2018,2,Eixample,5,el Fort Pienc,2006,56895
2018,2,Eixample,5,el Fort Pienc,2007,59423
2018,2,Eixample,5,el Fort Pienc,2008,57219
2018,2,Eixample,5,el Fort Pienc,2009,54541
2018,2,Eixample,5,el Fort Pienc,2010,49751
2018,2,Eixample,5,el Fort Pienc,2011,54738
2018,2,Eixample,5,el Fort Pienc,2012,43980
2018,2,Eixample,5,el Fort Pienc,2013,39605
2018,2,Eixample,5,el Fort Pienc,2014,39475
2018,2,Eixample,5,el Fort Pienc,2015,40569
2018,2,Eixample,5,el Fort Pienc,2016,57627
2018,2,Eixample,5,el Fort Pienc,2017,57337
2018,2,Eixample,5,el Fort Pienc,2018,58619
2018,2,Eixample,5,el Fort Pienc,2019,48984
2018,2,Eixample,5,el Fort Pienc,2020,41280
2018,2,Eixample,6,la Sagrada Família,2021,44103
2018,2,Eixample,6,la Sagrada Família,2022,51106
2018,2,Eixample,6,la Sagrada Família,2023,48466
2018,2,Eixample,6,la Sagrada Família,2024,42834
2018,2,Eixample,6,la Sagrada Família,2025,40660
2018,2,Eixample,6,la Sagrada Família,2026,50875
2018,2,Eixample,6,la Sagrada Família,2027,48975
2018,2,Eixample,6,la Sagrada Família,2028,57027
2018,2,Eixample,6,la Sagrada Família,2029,49457
2018,2,Eixample,6,la Sagrada Família,2030,37798
2018,2,Eixample,6,la Sagrada Família,2031,59222
2018,2,Eixample,6,la Sagrada Família,2032,49038
2018,2,Eixample,6,la Sagrada Família,2033,46079
2018,2,Eixample,6,la Sagrada Família,2034,40207
2018,2,Eixample,6,la Sagrada Família,2035,48490
2018,2,Eixample,6,la Sagrada Família,2036,55884
2018,2,Eixample,6,la Sagrada Família,2037,59284
2018,2,Eixample,6,la Sagrada Família,2038,55864
2018,2,Eixample,6,la Sagrada Família,2039,46060
2018,2,Eixample,6,la Sagrada Família,2040,40218
2018,2,Eixample,6,la Sagrada Família,2041,45171
2018,2,Eixample,6,la Sagrada Família,2042,58400
2018,2,Eixample,6,la Sagrada Família,2043,55414
2018,2,Eixample,6,la Sagrada Família,2044,41820
2018,2,Eixample,6,la Sagrada Família,2045,52701
2018,2,Eixample,6,la Sagrada Família,2046,44698
2018,2,Eixample,6,la Sagrada Família,2047,47747
2018,2,Eixample,6,la Sagrada Família,2048,49470
2018,2,Eixample,6,la Sagrada Família,2049,42595
2018,2,Eixample,6,la Sagrada Família,2050,44293
2018,2,Eixample,6,la Sagrada Família,2051,43049
2018,2,Eixample,6,la Sagrada Família,2052,48107
2018,2,Eixample,6,la Sagrada Família,2053,48372
2018,2,Eixample,6,la Sagrada Família,2054,52297
2018,2,Eixample,7,la Dreta de l'Eixample,2055,52627
2018,2,Eixample,7,la Dreta de l'Eixample,2056,51178
2018,2,Eixample,7,la Dreta de l'Eixample,2057,72107
2018,2,Eixample,7,la Dreta de l'Eixample,2058,59035
2018,2,Eixample,7,la Dreta de l'Eixample,2059,66163
2018,2,Eixample,7,la Dreta de l'Eixample,2060,58339
2018,2,Eixample,7,la Dreta de l'Eixample,2061,50661
2018,2,Eixample,7,la Dreta de l'Eixample,2062,64327
2018,2,Eixample,7,la Dreta de l'Eixample,2063,86675
2018,2,Eixample,7,la Dreta de l'Eixample,2064,73554
2018,2,Eixample,7,la Dreta de l'Eixample,2065,60424
2018,2,Eixample,7,la Dreta de l'Eixample,2066,55978
2018,2,Eixample,7,la Dreta de l'Eixample,2067,47644
2018,2,Eixample,7,la Dreta de l'Eixample,2068,53993
2018,2,Eixample,7,la Dreta de l'Eixample,2069,63599
2018,2,Eixample,7,la Dreta de l'Eixample,2070,63231
2018,2,Eixample,7,la Dreta de l'Eixample,2071,71993
2018,2,Eixample,7,la Dreta de l'Eixample,2072,79157
2018,2,Eixample,7,la Dreta de l'Eixample,2073,73151
2018,2,Eixample,7,la Dreta de l'Eixample,2074,73946
2018,2,Eixample,7,la Dreta de l'Eixample,2075,61305
2018,2,Eixample,7,la Dreta de l'Eixample,2076,80361
2018,2,Eixample,7,la Dreta de l'Eixample,2077,69700
2018,2,Eixample,7,la Dreta de l'Eixample,2078,80643
2018,2,Eixample,7,la Dreta de l'Eixample,2079,80439
2018,2,Eixample,7,la Dreta de l'Eixample,2080,82293
2018,2,Eixample,7,la Dreta de l'Eixample,2081,75720
2018,2,Eixample,7,la Dreta de l'Eixample,2082,66195
2018,2,Eixample,7,la Dreta de l'Eixample,2083,101600
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,64000
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,60281
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,69728
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,60766
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,64119
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,62733
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,51558
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,61684
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,51941
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,58845
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,59847
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,57900
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,52701
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,47733
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,52282
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,63458
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,55933
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,55846
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,66116
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,45192
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,62989
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,48408
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,64020
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,67076
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,74751
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,76597
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,53985
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,55357
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,72325
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,72976
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,52698
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,48136
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,71245
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,57647
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,65290
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,57618
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,53340
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,53985
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,67774
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,56530
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,58596
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,55899
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,62124
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,48600
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,48600
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,54515
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,94188
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,50020
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,51956
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,52487
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,49171
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,43377
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,55673
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,46744
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,56873
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,45312
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,51334
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,50401
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,44726
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,56167
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,56907
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,53774
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,51152
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,47082
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,49733
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,54522
2018,2,Eixample,10,Sant Antoni,2150,46324
2018,2,Eixample,10,Sant Antoni,2151,48482
2018,2,Eixample,10,Sant Antoni,2152,55150
2018,2,Eixample,10,Sant Antoni,2153,50300
2018,2,Eixample,10,Sant Antoni,2154,42932
2018,2,Eixample,10,Sant Antoni,2155,44867
2018,2,Eixample,10,Sant Antoni,2156,47837
2018,2,Eixample,10,Sant Antoni,2157,43546
2018,2,Eixample,10,Sant Antoni,2158,51353
2018,2,Eixample,10,Sant Antoni,2159,51762
2018,2,Eixample,10,Sant Antoni,2160,53630
2018,2,Eixample,10,Sant Antoni,2161,48133
2018,2,Eixample,10,Sant Antoni,2162,42324
2018,2,Eixample,10,Sant Antoni,2163,50664
2018,2,Eixample,10,Sant Antoni,2164,50409
2018,2,Eixample,10,Sant Antoni,2165,48131
2018,2,Eixample,10,Sant Antoni,2166,44916
2018,2,Eixample,10,Sant Antoni,2167,51410
2018,2,Eixample,10,Sant Antoni,2168,47075
2018,2,Eixample,10,Sant Antoni,2169,43933
2018,2,Eixample,10,Sant Antoni,2170,44406
2018,2,Eixample,10,Sant Antoni,2171,41010
2018,2,Eixample,10,Sant Antoni,2172,40543
2018,2,Eixample,10,Sant Antoni,2173,44264
2018,3,Sants-Montjuïc,11,el Poble Sec,3001,39843
2018,3,Sants-Montjuïc,11,el Poble Sec,3002,33722
2018,3,Sants-Montjuïc,11,el Poble Sec,3003,33005
2018,3,Sants-Montjuïc,11,el Poble Sec,3004,39791
2018,3,Sants-Montjuïc,11,el Poble Sec,3005,33538
2018,3,Sants-Montjuïc,11,el Poble Sec,3006,37369
2018,3,Sants-Montjuïc,11,el Poble Sec,3007,35828
2018,3,Sants-Montjuïc,11,el Poble Sec,3008,33722
2018,3,Sants-Montjuïc,11,el Poble Sec,3009,37510
2018,3,Sants-Montjuïc,11,el Poble Sec,3010,35957
2018,3,Sants-Montjuïc,11,el Poble Sec,3011,28956
2018,3,Sants-Montjuïc,11,el Poble Sec,3012,34208
2018,3,Sants-Montjuïc,11,el Poble Sec,3013,31711
2018,3,Sants-Montjuïc,11,el Poble Sec,3014,32462
2018,3,Sants-Montjuïc,11,el Poble Sec,3015,34441
2018,3,Sants-Montjuïc,11,el Poble Sec,3016,33110
2018,3,Sants-Montjuïc,11,el Poble Sec,3017,30917
2018,3,Sants-Montjuïc,11,el Poble Sec,3018,36899
2018,3,Sants-Montjuïc,11,el Poble Sec,3019,35147
2018,3,Sants-Montjuïc,11,el Poble Sec,3020,43050
2018,3,Sants-Montjuïc,11,el Poble Sec,3021,41243
2018,3,Sants-Montjuïc,11,el Poble Sec,3022,38838
2018,3,Sants-Montjuïc,11,el Poble Sec,3023,34512
2018,3,Sants-Montjuïc,11,el Poble Sec,3024,35574
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,28808
2018,3,Sants-Montjuïc,13,la Marina de Port,3026,36885
2018,3,Sants-Montjuïc,13,la Marina de Port,3027,39023
2018,3,Sants-Montjuïc,13,la Marina de Port,3028,48567
2018,3,Sants-Montjuïc,13,la Marina de Port,3029,35567
2018,3,Sants-Montjuïc,13,la Marina de Port,3030,38832
2018,3,Sants-Montjuïc,13,la Marina de Port,3031,37221
2018,3,Sants-Montjuïc,13,la Marina de Port,3032,31857
2018,3,Sants-Montjuïc,13,la Marina de Port,3033,28993
2018,3,Sants-Montjuïc,13,la Marina de Port,3034,38877
2018,3,Sants-Montjuïc,13,la Marina de Port,3035,40908
2018,3,Sants-Montjuïc,13,la Marina de Port,3036,44223
2018,3,Sants-Montjuïc,13,la Marina de Port,3037,44181
2018,3,Sants-Montjuïc,13,la Marina de Port,3038,30535
2018,3,Sants-Montjuïc,13,la Marina de Port,3039,29346
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,46117
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,41461
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,39876
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,42607
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,39910
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,39560
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,57133
2018,3,Sants-Montjuïc,15,Hostafrancs,3047,39588
2018,3,Sants-Montjuïc,15,Hostafrancs,3048,47639
2018,3,Sants-Montjuïc,15,Hostafrancs,3049,44610
2018,3,Sants-Montjuïc,15,Hostafrancs,3050,43740
2018,3,Sants-Montjuïc,15,Hostafrancs,3051,37569
2018,3,Sants-Montjuïc,15,Hostafrancs,3052,37679
2018,3,Sants-Montjuïc,15,Hostafrancs,3053,38837
2018,3,Sants-Montjuïc,15,Hostafrancs,3054,47085
2018,3,Sants-Montjuïc,15,Hostafrancs,3055,40763
2018,3,Sants-Montjuïc,15,Hostafrancs,3056,41744
2018,3,Sants-Montjuïc,16,la Bordeta,3057,36971
2018,3,Sants-Montjuïc,16,la Bordeta,3058,56358
2018,3,Sants-Montjuïc,16,la Bordeta,3059,37264
2018,3,Sants-Montjuïc,16,la Bordeta,3060,46790
2018,3,Sants-Montjuïc,16,la Bordeta,3061,34244
2018,3,Sants-Montjuïc,16,la Bordeta,3062,39253
2018,3,Sants-Montjuïc,16,la Bordeta,3063,41759
2018,3,Sants-Montjuïc,16,la Bordeta,3064,46319
2018,3,Sants-Montjuïc,16,la Bordeta,3065,48535
2018,3,Sants-Montjuïc,16,la Bordeta,3066,42774
2018,3,Sants-Montjuïc,16,la Bordeta,3067,44646
2018,3,Sants-Montjuïc,16,la Bordeta,3068,36517
2018,3,Sants-Montjuïc,16,la Bordeta,3069,46706
2018,3,Sants-Montjuïc,17,Sants - Badal,3070,37505
2018,3,Sants-Montjuïc,17,Sants - Badal,3071,33226
2018,3,Sants-Montjuïc,17,Sants - Badal,3072,35491
2018,3,Sants-Montjuïc,17,Sants - Badal,3073,44682
2018,3,Sants-Montjuïc,17,Sants - Badal,3074,40557
2018,3,Sants-Montjuïc,17,Sants - Badal,3075,41578
2018,3,Sants-Montjuïc,17,Sants - Badal,3076,35676
2018,3,Sants-Montjuïc,17,Sants - Badal,3077,42131
2018,3,Sants-Montjuïc,17,Sants - Badal,3078,41043
2018,3,Sants-Montjuïc,17,Sants - Badal,3079,38008
2018,3,Sants-Montjuïc,17,Sants - Badal,3080,42665
2018,3,Sants-Montjuïc,17,Sants - Badal,3081,44341
2018,3,Sants-Montjuïc,17,Sants - Badal,3082,50382
2018,3,Sants-Montjuïc,17,Sants - Badal,3083,46280
2018,3,Sants-Montjuïc,17,Sants - Badal,3084,46848
2018,3,Sants-Montjuïc,17,Sants - Badal,3085,44388
2018,3,Sants-Montjuïc,18,Sants,3086,58546
2018,3,Sants-Montjuïc,18,Sants,3087,54446
2018,3,Sants-Montjuïc,18,Sants,3088,42726
2018,3,Sants-Montjuïc,18,Sants,3089,49289
2018,3,Sants-Montjuïc,18,Sants,3090,56256
2018,3,Sants-Montjuïc,18,Sants,3091,51602
2018,3,Sants-Montjuïc,18,Sants,3092,46745
2018,3,Sants-Montjuïc,18,Sants,3093,48969
2018,3,Sants-Montjuïc,18,Sants,3094,45544
2018,3,Sants-Montjuïc,18,Sants,3095,42596
2018,3,Sants-Montjuïc,18,Sants,3096,41682
2018,3,Sants-Montjuïc,18,Sants,3097,30878
2018,3,Sants-Montjuïc,18,Sants,3098,38997
2018,3,Sants-Montjuïc,18,Sants,3099,40254
2018,3,Sants-Montjuïc,18,Sants,3100,39872
2018,3,Sants-Montjuïc,18,Sants,3101,40291
2018,3,Sants-Montjuïc,18,Sants,3102,43195
2018,3,Sants-Montjuïc,18,Sants,3103,41136
2018,3,Sants-Montjuïc,18,Sants,3104,40023
2018,3,Sants-Montjuïc,18,Sants,3105,37929
2018,3,Sants-Montjuïc,18,Sants,3106,41303
2018,3,Sants-Montjuïc,18,Sants,3107,47808
2018,3,Sants-Montjuïc,18,Sants,3108,44352
2018,3,Sants-Montjuïc,18,Sants,3109,44806
2018,3,Sants-Montjuïc,18,Sants,3110,43396
2018,3,Sants-Montjuïc,18,Sants,3111,45325
2018,3,Sants-Montjuïc,18,Sants,3112,57007
2018,3,Sants-Montjuïc,18,Sants,3113,64243
2018,3,Sants-Montjuïc,18,Sants,3114,59070
2018,3,Sants-Montjuïc,13,la Marina de Port,3211,46532
2018,3,Sants-Montjuïc,13,la Marina de Port,3212,36436
2018,3,Sants-Montjuïc,13,la Marina de Port,3213,33403
2018,4,Les Corts,19,les Corts,4001,55561
2018,4,Les Corts,19,les Corts,4002,66746
2018,4,Les Corts,19,les Corts,4003,61187
2018,4,Les Corts,19,les Corts,4004,54910
2018,4,Les Corts,19,les Corts,4005,51282
2018,4,Les Corts,19,les Corts,4006,55522
2018,4,Les Corts,19,les Corts,4007,44415
2018,4,Les Corts,19,les Corts,4008,44948
2018,4,Les Corts,19,les Corts,4009,53788
2018,4,Les Corts,19,les Corts,4010,68217
2018,4,Les Corts,19,les Corts,4011,68686
2018,4,Les Corts,19,les Corts,4012,61010
2018,4,Les Corts,19,les Corts,4013,72420
2018,4,Les Corts,19,les Corts,4014,64227
2018,4,Les Corts,19,les Corts,4015,65005
2018,4,Les Corts,19,les Corts,4016,60972
2018,4,Les Corts,19,les Corts,4017,61538
2018,4,Les Corts,19,les Corts,4018,66161
2018,4,Les Corts,19,les Corts,4019,91302
2018,4,Les Corts,19,les Corts,4020,71706
2018,4,Les Corts,19,les Corts,4021,75514
2018,4,Les Corts,19,les Corts,4022,61170
2018,4,Les Corts,19,les Corts,4023,133380
2018,4,Les Corts,19,les Corts,4024,129027
2018,4,Les Corts,19,les Corts,4025,57795
2018,4,Les Corts,19,les Corts,4026,61669
2018,4,Les Corts,19,les Corts,4027,61812
2018,4,Les Corts,19,les Corts,4028,53801
2018,4,Les Corts,19,les Corts,4029,78563
2018,4,Les Corts,19,les Corts,4030,69229
2018,4,Les Corts,19,les Corts,4031,58237
2018,4,Les Corts,19,les Corts,4032,53868
2018,4,Les Corts,19,les Corts,4033,52764
2018,4,Les Corts,19,les Corts,4034,77161
2018,4,Les Corts,19,les Corts,4035,63690
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4036,49040
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4037,59177
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4038,57656
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4039,51903
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4040,41887
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4041,42973
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4042,42570
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4043,69064
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4044,51114
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4045,48862
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4046,82440
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4047,65650
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4048,68743
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4049,98709
2018,4,Les Corts,21,Pedralbes,4050,133380
2018,4,Les Corts,21,Pedralbes,4051,69251
2018,4,Les Corts,21,Pedralbes,4052,133380
2018,4,Les Corts,21,Pedralbes,4053,82232
2018,4,Les Corts,21,Pedralbes,4054,111686
2018,4,Les Corts,21,Pedralbes,4055,133380
2018,4,Les Corts,21,Pedralbes,4056,133380
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4084,75065
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,50830
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,100851
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,97981
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5004,133380
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5005,129706
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5006,133380
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5007,118841
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5008,133380
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5009,85454
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5010,77654
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5011,80201
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5012,69865
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5013,77515
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5014,93324
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5015,96682
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5016,68590
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5017,133380
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5018,75550
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5019,122294
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,91622
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,64331
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,133380
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,133380
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,133380
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,133380
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,120512
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,83412
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,133380
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,132677
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,76483
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,64048
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,113685
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,64711
