year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,total_pax,F,M
2022,2,Eixample,10,Sant Antoni,2172,1508,804,704
2022,2,Eixample,10,Sant Antoni,2173,1544,808,736
2022,3,Sants-Montjuïc,11,el Poble-sec,3001,1685,894,791
2022,3,Sants-Montjuïc,11,el Poble-sec,3002,1943,995,948
2022,3,Sants-Montjuïc,11,el Poble-sec,3003,1662,855,807
2022,3,Sants-Montjuïc,11,el Poble-sec,3004,1563,822,741
2022,3,Sants-Montjuïc,11,el Poble-sec,3005,1161,596,565
2022,3,Sants-Montjuïc,11,el Poble-sec,3006,1399,701,698
2022,3,Sants-Montjuïc,11,el Poble-sec,3007,1658,864,794
2022,3,Sants-Montjuïc,11,el Poble-sec,3008,1207,628,579
2022,3,Sants-Montjuïc,11,el Poble-sec,3009,1196,617,579
2022,3,Sants-Montjuïc,11,el Poble-sec,3010,1895,913,982
2022,3,Sants-Montjuïc,11,el Poble-sec,3011,1755,858,897
2022,3,Sants-Montjuïc,11,el Poble-sec,3012,2033,1048,985
2022,3,Sants-Montjuïc,11,el Poble-sec,3013,1717,849,868
2022,3,Sants-Montjuïc,11,el Poble-sec,3014,1779,900,879
2022,3,Sants-Montjuïc,11,el Poble-sec,3015,2901,1473,1428
2022,3,Sants-Montjuïc,11,el Poble-sec,3016,1254,644,610
2022,3,Sants-Montjuïc,11,el Poble-sec,3017,1629,804,825
2022,3,Sants-Montjuïc,11,el Poble-sec,3018,1635,801,834
2022,3,Sants-Montjuïc,11,el Poble-sec,3019,1511,789,722
2022,3,Sants-Montjuïc,11,el Poble-sec,3020,1213,593,620
2022,3,Sants-Montjuïc,11,el Poble-sec,3021,1074,569,505
2022,3,Sants-Montjuïc,11,el Poble-sec,3022,1424,713,711
2022,3,Sants-Montjuïc,11,el Poble-sec,3023,1875,952,923
2022,3,Sants-Montjuïc,11,el Poble-sec,3024,1974,982,992
2022,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,1517,746,771
2022,3,Sants-Montjuïc,13,la Marina de Port,3026,998,518,480
2022,3,Sants-Montjuïc,13,la Marina de Port,3027,1704,882,822
2022,3,Sants-Montjuïc,13,la Marina de Port,3028,2612,1331,1281
2022,3,Sants-Montjuïc,13,la Marina de Port,3029,1267,650,617
2022,3,Sants-Montjuïc,13,la Marina de Port,3030,1566,839,727
2022,3,Sants-Montjuïc,13,la Marina de Port,3031,2360,1219,1141
2022,3,Sants-Montjuïc,13,la Marina de Port,3032,1700,879,821
2022,3,Sants-Montjuïc,13,la Marina de Port,3033,1477,731,746
2022,3,Sants-Montjuïc,13,la Marina de Port,3034,1496,788,708
2022,3,Sants-Montjuïc,13,la Marina de Port,3035,2225,1160,1065
2022,3,Sants-Montjuïc,13,la Marina de Port,3036,2365,1238,1127
2022,3,Sants-Montjuïc,13,la Marina de Port,3037,985,510,475
2022,3,Sants-Montjuïc,13,la Marina de Port,3038,937,485,452
2022,3,Sants-Montjuïc,13,la Marina de Port,3039,2495,1302,1193
2022,3,Sants-Montjuïc,13,la Marina de Port,3211,1519,786,733
2022,3,Sants-Montjuïc,13,la Marina de Port,3212,2383,1273,1110
2022,3,Sants-Montjuïc,13,la Marina de Port,3213,2339,1188,1151
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,1690,780,910
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,1394,735,659
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,1348,678,670
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,1566,843,723
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,1886,977,909
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,1084,559,525
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,1391,744,647
2022,3,Sants-Montjuïc,15,Hostafrancs,3047,1733,890,843
2022,3,Sants-Montjuïc,15,Hostafrancs,3048,1335,712,623
2022,3,Sants-Montjuïc,15,Hostafrancs,3049,1656,878,778
2022,3,Sants-Montjuïc,15,Hostafrancs,3050,1605,804,801
2022,3,Sants-Montjuïc,15,Hostafrancs,3051,1890,959,931
2022,3,Sants-Montjuïc,15,Hostafrancs,3052,1342,708,634
2022,3,Sants-Montjuïc,15,Hostafrancs,3053,2147,1124,1023
2022,3,Sants-Montjuïc,15,Hostafrancs,3054,1634,850,784
2022,3,Sants-Montjuïc,15,Hostafrancs,3055,1565,821,744
2022,3,Sants-Montjuïc,15,Hostafrancs,3056,952,510,442
2022,3,Sants-Montjuïc,16,la Bordeta,3057,1477,776,701
2022,3,Sants-Montjuïc,16,la Bordeta,3058,1747,953,794
2022,3,Sants-Montjuïc,16,la Bordeta,3059,1168,606,562
2022,3,Sants-Montjuïc,16,la Bordeta,3060,1344,682,662
2022,3,Sants-Montjuïc,16,la Bordeta,3061,1091,596,495
2022,3,Sants-Montjuïc,16,la Bordeta,3062,1546,817,729
2022,3,Sants-Montjuïc,16,la Bordeta,3063,1954,1011,943
2022,3,Sants-Montjuïc,16,la Bordeta,3064,1202,631,571
2022,3,Sants-Montjuïc,16,la Bordeta,3065,1339,703,636
2022,3,Sants-Montjuïc,16,la Bordeta,3066,2324,1206,1118
2022,3,Sants-Montjuïc,16,la Bordeta,3067,1729,925,804
2022,3,Sants-Montjuïc,16,la Bordeta,3068,1144,611,533
2022,3,Sants-Montjuïc,16,la Bordeta,3069,1162,583,579
2022,3,Sants-Montjuïc,17,Sants - Badal,3070,1319,670,649
2022,3,Sants-Montjuïc,17,Sants - Badal,3071,1343,707,636
2022,3,Sants-Montjuïc,17,Sants - Badal,3072,1335,704,631
2022,3,Sants-Montjuïc,17,Sants - Badal,3073,1580,824,756
2022,3,Sants-Montjuïc,17,Sants - Badal,3074,1750,954,796
2022,3,Sants-Montjuïc,17,Sants - Badal,3075,1738,905,833
2022,3,Sants-Montjuïc,17,Sants - Badal,3076,1042,560,482
2022,3,Sants-Montjuïc,17,Sants - Badal,3077,1329,723,606
2022,3,Sants-Montjuïc,17,Sants - Badal,3078,1700,896,804
2022,3,Sants-Montjuïc,17,Sants - Badal,3079,1800,964,836
2022,3,Sants-Montjuïc,17,Sants - Badal,3080,1515,842,673
2022,3,Sants-Montjuïc,17,Sants - Badal,3081,1873,994,879
2022,3,Sants-Montjuïc,17,Sants - Badal,3082,1857,999,858
2022,3,Sants-Montjuïc,17,Sants - Badal,3083,1357,726,631
2022,3,Sants-Montjuïc,17,Sants - Badal,3084,1365,746,619
2022,3,Sants-Montjuïc,17,Sants - Badal,3085,1305,696,609
2022,3,Sants-Montjuïc,18,Sants,3086,1215,630,585
2022,3,Sants-Montjuïc,18,Sants,3087,1480,792,688
2022,3,Sants-Montjuïc,18,Sants,3088,1382,729,653
2022,3,Sants-Montjuïc,18,Sants,3089,1212,659,553
2022,3,Sants-Montjuïc,18,Sants,3090,958,516,442
2022,3,Sants-Montjuïc,18,Sants,3091,1471,762,709
2022,3,Sants-Montjuïc,18,Sants,3092,1217,640,577
2022,3,Sants-Montjuïc,18,Sants,3093,1471,796,675
2022,3,Sants-Montjuïc,18,Sants,3094,1186,639,547
2022,3,Sants-Montjuïc,18,Sants,3095,1609,842,767
2022,3,Sants-Montjuïc,18,Sants,3096,1518,833,685
2022,3,Sants-Montjuïc,18,Sants,3097,1635,861,774
2022,3,Sants-Montjuïc,18,Sants,3098,1435,720,715
2022,3,Sants-Montjuïc,18,Sants,3099,973,545,428
2022,3,Sants-Montjuïc,18,Sants,3100,1281,705,576
2022,3,Sants-Montjuïc,18,Sants,3101,4382,1815,2567
2022,3,Sants-Montjuïc,18,Sants,3102,1340,710,630
2022,3,Sants-Montjuïc,18,Sants,3103,1125,609,516
2022,3,Sants-Montjuïc,18,Sants,3104,1401,752,649
2022,3,Sants-Montjuïc,18,Sants,3105,1180,637,543
2022,3,Sants-Montjuïc,18,Sants,3106,1291,674,617
2022,3,Sants-Montjuïc,18,Sants,3107,1595,813,782
2022,3,Sants-Montjuïc,18,Sants,3108,1597,840,757
2022,3,Sants-Montjuïc,18,Sants,3109,1503,784,719
2022,3,Sants-Montjuïc,18,Sants,3110,1429,767,662
2022,3,Sants-Montjuïc,18,Sants,3111,1272,703,569
2022,3,Sants-Montjuïc,18,Sants,3112,1839,983,856
2022,3,Sants-Montjuïc,18,Sants,3113,1562,837,725
2022,3,Sants-Montjuïc,18,Sants,3114,1470,781,689
2022,4,Les Corts,19,les Corts,4001,1264,658,606
2022,4,Les Corts,19,les Corts,4002,1905,1006,899
2022,4,Les Corts,19,les Corts,4003,1049,546,503
2022,4,Les Corts,19,les Corts,4004,974,508,466
2022,4,Les Corts,19,les Corts,4005,1205,643,562
2022,4,Les Corts,19,les Corts,4006,1125,611,514
2022,4,Les Corts,19,les Corts,4007,1028,575,453
2022,4,Les Corts,19,les Corts,4008,993,533,460
2022,4,Les Corts,19,les Corts,4009,1468,783,685
2022,4,Les Corts,19,les Corts,4010,889,488,401
2022,4,Les Corts,19,les Corts,4011,1701,913,788
2022,4,Les Corts,19,les Corts,4012,1345,709,636
2022,4,Les Corts,19,les Corts,4013,1209,649,560
2022,4,Les Corts,19,les Corts,4014,781,422,359
2022,4,Les Corts,19,les Corts,4015,1872,1026,846
2022,4,Les Corts,19,les Corts,4016,1056,558,498
2022,4,Les Corts,19,les Corts,4017,1190,652,538
2022,4,Les Corts,19,les Corts,4018,1469,803,666
2022,4,Les Corts,19,les Corts,4019,1366,720,646
2022,4,Les Corts,19,les Corts,4020,1476,799,677
2022,4,Les Corts,19,les Corts,4021,1311,715,596
2022,4,Les Corts,19,les Corts,4022,1652,863,789
2022,4,Les Corts,19,les Corts,4023,1064,564,500
2022,4,Les Corts,19,les Corts,4024,1020,546,474
2022,4,Les Corts,19,les Corts,4025,1149,630,519
2022,4,Les Corts,19,les Corts,4026,1215,669,546
2022,4,Les Corts,19,les Corts,4027,1331,713,618
2022,4,Les Corts,19,les Corts,4028,1298,685,613
2022,4,Les Corts,19,les Corts,4029,1120,618,502
2022,4,Les Corts,19,les Corts,4030,1777,963,814
2022,4,Les Corts,19,les Corts,4031,1888,965,923
2022,4,Les Corts,19,les Corts,4032,1541,848,693
2022,4,Les Corts,19,les Corts,4033,1117,608,509
2022,4,Les Corts,19,les Corts,4034,1476,771,705
2022,4,Les Corts,19,les Corts,4035,1336,728,608
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4036,1706,930,776
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4037,2162,1173,989
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4038,1214,664,550
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4039,1134,609,525
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4040,1589,816,773
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4041,1279,680,599
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4042,1772,955,817
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4043,1605,875,730
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4044,1598,841,757
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4045,1386,743,643
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4046,2392,1254,1138
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4047,1863,986,877
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4048,1469,779,690
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4049,1146,629,517
2022,4,Les Corts,20,la Maternitat i Sant Ramon,4084,1369,735,634
2022,4,Les Corts,21,Pedralbes,4050,2024,1068,956
2022,4,Les Corts,21,Pedralbes,4051,1622,900,722
2022,4,Les Corts,21,Pedralbes,4052,2172,1207,965
2022,4,Les Corts,21,Pedralbes,4053,1695,884,811
2022,4,Les Corts,21,Pedralbes,4054,1010,541,469
2022,4,Les Corts,21,Pedralbes,4055,1477,769,708
2022,4,Les Corts,21,Pedralbes,4056,1730,913,817
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,1818,896,922
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,1618,839,779
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,1369,696,673
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5004,1101,632,469
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5005,1223,618,605
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5006,1827,934,893
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5007,1887,923,964
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5008,1675,898,777
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5009,1669,917,752
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5010,1505,808,697
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5011,1394,756,638
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5012,1337,725,612
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5013,1642,866,776
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5014,1568,839,729
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5015,1523,821,702
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5016,1864,1036,828
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5017,1510,815,695
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5018,1253,675,578
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5019,1654,906,748
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,1074,593,481
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,1221,647,574
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,1683,932,751
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,1445,799,646
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,1914,1035,879
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,1280,675,605
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,1429,754,675
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,1368,721,647
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,1675,834,841
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,1636,854,782
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,1383,744,639
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,1600,856,744
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,1821,973,848
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,1449,779,670
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,1243,653,590
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,1037,536,501
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,1736,921,815
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,1407,790,617
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,1335,741,594
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,1537,812,725
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,1449,797,652
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,1958,1028,930
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,1262,673,589
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,1432,786,646
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,1299,715,584
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,1577,865,712
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,1109,642,467
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,1216,685,531
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,1225,695,530
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,1645,913,732
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,1625,875,750
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,1618,863,755
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,1441,801,640
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,1486,790,696
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,1048,582,466
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,1404,756,648
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,1223,714,509
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,1631,868,763
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,1584,853,731
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,1577,883,694
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,1165,654,511
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,1464,826,638
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,1624,919,705
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,1528,831,697
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,1529,857,672
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,1659,901,758
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,1311,722,589
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,1300,704,596
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,1541,819,722
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,1713,896,817
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,1450,796,654
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,1639,909,730
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,1674,926,748
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,1585,859,726
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,1642,910,732
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,1854,1044,810
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,1396,761,635
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,1484,818,666
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,2121,1141,980
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,1220,670,550
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,1336,724,612
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,1582,872,710
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,1625,885,740
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,1310,720,590
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,1364,741,623
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,1309,700,609
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,1324,705,619
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,1592,880,712
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,1766,901,865
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,1812,962,850
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,1855,999,856
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,1575,866,709
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,1570,858,712
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,1097,621,476
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,2727,1505,1222
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,1680,919,761
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,1114,620,494
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,1620,840,780
2022,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,1525,828,697
2022,6,Gràcia,28,Vallcarca i els Penitents,6001,1180,672,508
2022,6,Gràcia,28,Vallcarca i els Penitents,6002,1497,826,671
2022,6,Gràcia,28,Vallcarca i els Penitents,6003,2288,1190,1098
2022,6,Gràcia,28,Vallcarca i els Penitents,6004,1370,701,669
2022,6,Gràcia,28,Vallcarca i els Penitents,6006,1018,528,490
2022,6,Gràcia,28,Vallcarca i els Penitents,6007,1993,1055,938
2022,6,Gràcia,28,Vallcarca i els Penitents,6008,1960,1069,891
2022,6,Gràcia,28,Vallcarca i els Penitents,6009,1264,668,596
2022,6,Gràcia,28,Vallcarca i els Penitents,6010,1024,534,490
2022,6,Gràcia,28,Vallcarca i els Penitents,6011,1313,692,621
2022,6,Gràcia,28,Vallcarca i els Penitents,6012,1175,620,555
2022,6,Gràcia,29,el Coll,6013,1782,947,835
2022,6,Gràcia,29,el Coll,6014,1415,778,637
2022,6,Gràcia,29,el Coll,6015,1438,764,674
2022,6,Gràcia,29,el Coll,6016,1567,843,724
2022,6,Gràcia,29,el Coll,6017,1409,741,668
2022,6,Gràcia,30,la Salut,6018,1302,678,624
2022,6,Gràcia,30,la Salut,6019,1496,787,709
2022,6,Gràcia,30,la Salut,6020,1181,637,544
2022,6,Gràcia,30,la Salut,6021,1357,722,635
2022,6,Gràcia,30,la Salut,6022,1364,683,681
2022,6,Gràcia,30,la Salut,6023,1282,696,586
2022,6,Gràcia,30,la Salut,6024,1682,915,767
2022,6,Gràcia,30,la Salut,6025,1418,786,632
2022,6,Gràcia,30,la Salut,6026,1046,580,466
2022,6,Gràcia,30,la Salut,6027,1209,664,545
2022,6,Gràcia,31,Vila de Gràcia,6028,1317,690,627
2022,6,Gràcia,31,Vila de Gràcia,6029,1308,704,604
2022,6,Gràcia,31,Vila de Gràcia,6030,1318,698,620
2022,6,Gràcia,31,Vila de Gràcia,6031,1103,611,492
2022,6,Gràcia,31,Vila de Gràcia,6032,1156,636,520
2022,6,Gràcia,31,Vila de Gràcia,6033,1270,696,574
2022,6,Gràcia,31,Vila de Gràcia,6034,1178,640,538
2022,6,Gràcia,31,Vila de Gràcia,6035,1081,576,505
2022,6,Gràcia,31,Vila de Gràcia,6036,1418,790,628
2022,6,Gràcia,31,Vila de Gràcia,6037,1104,574,530
2022,6,Gràcia,31,Vila de Gràcia,6038,1490,855,635
2022,6,Gràcia,31,Vila de Gràcia,6039,1566,865,701
2022,6,Gràcia,31,Vila de Gràcia,6040,1664,953,711
2022,6,Gràcia,31,Vila de Gràcia,6041,1743,945,798
2022,6,Gràcia,31,Vila de Gràcia,6042,1681,896,785
2022,6,Gràcia,31,Vila de Gràcia,6043,1285,676,609
2022,6,Gràcia,31,Vila de Gràcia,6044,1590,832,758
2022,6,Gràcia,31,Vila de Gràcia,6045,1274,679,595
2022,6,Gràcia,31,Vila de Gràcia,6046,1133,613,520
2022,6,Gràcia,31,Vila de Gràcia,6047,1208,670,538
2022,6,Gràcia,31,Vila de Gràcia,6048,1390,744,646
2022,6,Gràcia,31,Vila de Gràcia,6049,1102,620,482
2022,6,Gràcia,31,Vila de Gràcia,6050,1295,680,615
2022,6,Gràcia,31,Vila de Gràcia,6051,1201,665,536
2022,6,Gràcia,31,Vila de Gràcia,6052,1482,810,672
2022,6,Gràcia,31,Vila de Gràcia,6053,1497,818,679
2022,6,Gràcia,31,Vila de Gràcia,6054,1591,821,770
2022,6,Gràcia,31,Vila de Gràcia,6055,1388,764,624
2022,6,Gràcia,31,Vila de Gràcia,6056,1576,858,718
2022,6,Gràcia,31,Vila de Gràcia,6057,1536,850,686
2022,6,Gràcia,31,Vila de Gràcia,6058,1677,929,748
2022,6,Gràcia,31,Vila de Gràcia,6059,1491,787,704
2022,6,Gràcia,31,Vila de Gràcia,6060,1719,917,802
2022,6,Gràcia,31,Vila de Gràcia,6061,1280,674,606
2022,6,Gràcia,31,Vila de Gràcia,6062,1258,686,572
2022,6,Gràcia,31,Vila de Gràcia,6063,1482,814,668
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,1906,1038,868
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,1127,600,527
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,979,545,434
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,1748,941,807
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,1572,892,680
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,1043,561,482
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,1867,1046,821
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,1064,568,496
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,1622,863,759
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,1327,720,607
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,1105,581,524
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,1053,559,494
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,1316,695,621
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,1170,638,532
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,1276,692,584
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,1111,613,498
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,1148,618,530
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,1299,710,589
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,2859,1435,1424
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,1652,859,793
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,1460,817,643
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,1275,698,577
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,967,524,443
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,1836,999,837
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,1251,695,556
2022,7,Horta-Guinardó,33,el Baix Guinardó,7001,1551,857,694
2022,7,Horta-Guinardó,33,el Baix Guinardó,7002,1123,630,493
2022,7,Horta-Guinardó,33,el Baix Guinardó,7003,1307,697,610
2022,7,Horta-Guinardó,33,el Baix Guinardó,7004,1535,837,698
2022,7,Horta-Guinardó,33,el Baix Guinardó,7005,1461,773,688
2022,7,Horta-Guinardó,33,el Baix Guinardó,7006,955,503,452
2022,7,Horta-Guinardó,33,el Baix Guinardó,7007,1368,750,618
2022,7,Horta-Guinardó,33,el Baix Guinardó,7008,1394,735,659
2022,7,Horta-Guinardó,33,el Baix Guinardó,7009,1232,695,537
2022,7,Horta-Guinardó,33,el Baix Guinardó,7010,1309,684,625
2022,7,Horta-Guinardó,33,el Baix Guinardó,7011,1138,612,526
2022,7,Horta-Guinardó,33,el Baix Guinardó,7012,1535,840,695
2022,7,Horta-Guinardó,33,el Baix Guinardó,7013,1198,641,557
2022,7,Horta-Guinardó,33,el Baix Guinardó,7014,868,462,406
2022,7,Horta-Guinardó,33,el Baix Guinardó,7015,1382,731,651
2022,7,Horta-Guinardó,33,el Baix Guinardó,7016,1367,701,666
