year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_pax_age
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,42.8
2015,3,Sants-Montjuïc,13,la Marina de Port,3026,51.6
2015,3,Sants-Montjuïc,13,la Marina de Port,3027,43.3
2015,3,Sants-Montjuïc,13,la Marina de Port,3028,36.3
2015,3,Sants-Montjuïc,13,la Marina de Port,3029,46.5
2015,3,Sants-Montjuïc,13,la Marina de Port,3030,47.0
2015,3,Sants-Montjuïc,13,la Marina de Port,3031,43.5
2015,3,Sants-Montjuïc,13,la Marina de Port,3032,39.6
2015,3,Sants-Montjuïc,13,la Marina de Port,3033,41.8
2015,3,Sants-Montjuïc,13,la Marina de Port,3034,41.8
2015,3,Sants-Montjuïc,13,la Marina de Port,3035,44.6
2015,3,Sants-Montjuïc,13,la Marina de Port,3036,40.8
2015,3,Sants-Montjuïc,13,la Marina de Port,3037,39.0
2015,3,Sants-Montjuïc,13,la Marina de Port,3038,40.3
2015,3,Sants-Montjuïc,13,la Marina de Port,3039,41.6
2015,3,Sants-Montjuïc,13,la Marina de Port,3211,40.4
2015,3,Sants-Montjuïc,13,la Marina de Port,3212,46.5
2015,3,Sants-Montjuïc,13,la Marina de Port,3213,39.6
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,46.6
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,44.1
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,42.3
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,44.9
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,42.2
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,43.7
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,44.8
2015,3,Sants-Montjuïc,15,Hostafrancs,3047,42.2
2015,3,Sants-Montjuïc,15,Hostafrancs,3048,45.2
2015,3,Sants-Montjuïc,15,Hostafrancs,3049,43.6
2015,3,Sants-Montjuïc,15,Hostafrancs,3050,43.6
2015,3,Sants-Montjuïc,15,Hostafrancs,3051,40.1
2015,3,Sants-Montjuïc,15,Hostafrancs,3052,42.1
2015,3,Sants-Montjuïc,15,Hostafrancs,3053,42.0
2015,3,Sants-Montjuïc,15,Hostafrancs,3054,42.6
2015,3,Sants-Montjuïc,15,Hostafrancs,3055,44.6
2015,3,Sants-Montjuïc,15,Hostafrancs,3056,45.7
2015,3,Sants-Montjuïc,16,la Bordeta,3057,45.4
2015,3,Sants-Montjuïc,16,la Bordeta,3058,45.4
2015,3,Sants-Montjuïc,16,la Bordeta,3059,45.8
2015,3,Sants-Montjuïc,16,la Bordeta,3060,44.7
2015,3,Sants-Montjuïc,16,la Bordeta,3061,49.2
2015,3,Sants-Montjuïc,16,la Bordeta,3062,44.7
2015,3,Sants-Montjuïc,16,la Bordeta,3063,42.6
2015,3,Sants-Montjuïc,16,la Bordeta,3064,41.6
2015,3,Sants-Montjuïc,16,la Bordeta,3065,42.9
2015,3,Sants-Montjuïc,16,la Bordeta,3066,41.6
2015,3,Sants-Montjuïc,16,la Bordeta,3067,44.5
2015,3,Sants-Montjuïc,16,la Bordeta,3068,47.5
2015,3,Sants-Montjuïc,16,la Bordeta,3069,46.1
2015,3,Sants-Montjuïc,17,Sants - Badal,3070,44.0
2015,3,Sants-Montjuïc,17,Sants - Badal,3071,43.9
2015,3,Sants-Montjuïc,17,Sants - Badal,3072,43.5
2015,3,Sants-Montjuïc,17,Sants - Badal,3073,43.5
2015,3,Sants-Montjuïc,17,Sants - Badal,3074,44.4
2015,3,Sants-Montjuïc,17,Sants - Badal,3075,44.7
2015,3,Sants-Montjuïc,17,Sants - Badal,3076,48.4
2015,3,Sants-Montjuïc,17,Sants - Badal,3077,45.5
2015,3,Sants-Montjuïc,17,Sants - Badal,3078,42.3
2015,3,Sants-Montjuïc,17,Sants - Badal,3079,43.0
2015,3,Sants-Montjuïc,17,Sants - Badal,3080,45.4
2015,3,Sants-Montjuïc,17,Sants - Badal,3081,44.6
2015,3,Sants-Montjuïc,17,Sants - Badal,3082,44.6
2015,3,Sants-Montjuïc,17,Sants - Badal,3083,44.8
2015,3,Sants-Montjuïc,17,Sants - Badal,3084,45.9
2015,3,Sants-Montjuïc,17,Sants - Badal,3085,44.9
2015,3,Sants-Montjuïc,18,Sants,3086,46.8
2015,3,Sants-Montjuïc,18,Sants,3087,47.0
2015,3,Sants-Montjuïc,18,Sants,3088,45.1
2015,3,Sants-Montjuïc,18,Sants,3089,47.5
2015,3,Sants-Montjuïc,18,Sants,3090,45.2
2015,3,Sants-Montjuïc,18,Sants,3091,42.9
2015,3,Sants-Montjuïc,18,Sants,3092,41.6
2015,3,Sants-Montjuïc,18,Sants,3093,43.3
2015,3,Sants-Montjuïc,18,Sants,3094,46.4
2015,3,Sants-Montjuïc,18,Sants,3095,44.1
2015,3,Sants-Montjuïc,18,Sants,3096,41.4
2015,3,Sants-Montjuïc,18,Sants,3097,41.0
2015,3,Sants-Montjuïc,18,Sants,3098,41.5
2015,3,Sants-Montjuïc,18,Sants,3099,42.0
2015,3,Sants-Montjuïc,18,Sants,3100,43.3
2015,3,Sants-Montjuïc,18,Sants,3101,45.0
2015,3,Sants-Montjuïc,18,Sants,3102,41.9
2015,3,Sants-Montjuïc,18,Sants,3103,47.0
2015,3,Sants-Montjuïc,18,Sants,3104,41.2
2015,3,Sants-Montjuïc,18,Sants,3105,42.5
2015,3,Sants-Montjuïc,18,Sants,3106,41.8
2015,3,Sants-Montjuïc,18,Sants,3107,45.0
2015,3,Sants-Montjuïc,18,Sants,3108,43.7
2015,3,Sants-Montjuïc,18,Sants,3109,42.8
2015,3,Sants-Montjuïc,18,Sants,3110,44.4
2015,3,Sants-Montjuïc,18,Sants,3111,42.9
2015,3,Sants-Montjuïc,18,Sants,3112,43.6
2015,3,Sants-Montjuïc,18,Sants,3113,47.7
2015,3,Sants-Montjuïc,18,Sants,3114,46.8
2015,4,Les Corts,19,les Corts,4001,43.7
2015,4,Les Corts,19,les Corts,4002,44.0
2015,4,Les Corts,19,les Corts,4003,42.8
2015,4,Les Corts,19,les Corts,4004,44.2
2015,4,Les Corts,19,les Corts,4005,44.8
2015,4,Les Corts,19,les Corts,4006,45.3
2015,4,Les Corts,19,les Corts,4007,49.3
2015,4,Les Corts,19,les Corts,4008,44.9
2015,4,Les Corts,19,les Corts,4009,43.9
2015,4,Les Corts,19,les Corts,4010,43.0
2015,4,Les Corts,19,les Corts,4011,45.0
2015,4,Les Corts,19,les Corts,4012,46.3
2015,4,Les Corts,19,les Corts,4013,45.8
2015,4,Les Corts,19,les Corts,4014,53.3
2015,4,Les Corts,19,les Corts,4015,44.3
2015,4,Les Corts,19,les Corts,4016,45.5
2015,4,Les Corts,19,les Corts,4017,47.2
2015,4,Les Corts,19,les Corts,4018,44.6
2015,4,Les Corts,19,les Corts,4019,46.2
2015,4,Les Corts,19,les Corts,4020,45.1
2015,4,Les Corts,19,les Corts,4021,46.0
2015,4,Les Corts,19,les Corts,4022,46.3
2015,4,Les Corts,19,les Corts,4023,43.1
2015,4,Les Corts,19,les Corts,4024,42.8
2015,4,Les Corts,19,les Corts,4025,42.8
2015,4,Les Corts,19,les Corts,4026,44.6
2015,4,Les Corts,19,les Corts,4027,43.9
2015,4,Les Corts,19,les Corts,4028,49.3
2015,4,Les Corts,19,les Corts,4029,46.5
2015,4,Les Corts,19,les Corts,4030,46.4
2015,4,Les Corts,19,les Corts,4031,43.8
2015,4,Les Corts,19,les Corts,4032,45.8
2015,4,Les Corts,19,les Corts,4033,44.0
2015,4,Les Corts,19,les Corts,4034,46.6
2015,4,Les Corts,19,les Corts,4035,44.9
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4036,47.0
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4037,46.3
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4038,46.0
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4039,42.0
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4040,40.9
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4041,44.0
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4042,47.4
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4043,47.1
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4044,45.9
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4045,44.7
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4046,45.4
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4047,45.6
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4048,44.4
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4049,41.8
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4084,46.5
2015,4,Les Corts,21,Pedralbes,4050,44.7
2015,4,Les Corts,21,Pedralbes,4051,46.4
2015,4,Les Corts,21,Pedralbes,4052,44.5
2015,4,Les Corts,21,Pedralbes,4053,41.1
2015,4,Les Corts,21,Pedralbes,4054,43.9
2015,4,Les Corts,21,Pedralbes,4055,42.7
2015,4,Les Corts,21,Pedralbes,4056,42.7
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,37.2
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,42.8
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,37.5
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5004,45.0
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5005,42.5
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5006,40.0
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5007,43.7
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5008,41.6
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5009,41.9
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5010,40.6
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5011,41.3
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5012,40.1
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5013,39.9
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5014,41.0
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5015,39.2
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5016,41.2
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5017,41.5
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5018,44.3
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5019,41.2
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,43.3
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,39.1
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,43.3
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,43.0
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,43.0
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,38.5
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,40.1
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,40.5
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,39.7
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,39.4
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,40.1
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,42.5
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,43.0
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,40.5
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,43.9
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,46.2
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,41.7
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,42.9
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,42.9
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,42.1
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,41.2
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,40.6
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,43.0
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,41.6
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,43.4
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,42.1
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,45.9
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,40.4
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,43.5
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,42.7
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,42.1
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,41.7
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,41.1
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,41.8
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,43.6
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,44.0
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,45.7
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,44.7
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,44.3
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,44.3
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,42.8
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,44.9
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,44.0
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,43.0
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,44.6
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,44.0
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,44.9
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,43.9
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,42.9
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,41.8
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,42.6
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,42.9
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,44.1
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,43.3
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,43.0
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,44.0
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,44.8
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,42.8
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,41.2
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,43.0
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,42.1
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,42.9
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,42.7
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,43.9
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,43.1
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,40.6
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,40.9
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,44.2
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,41.5
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,44.3
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,42.1
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,43.3
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,43.8
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,43.2
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,43.3
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,42.7
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,42.0
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,40.5
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,41.7
2015,6,Gràcia,28,Vallcarca i els Penitents,6001,46.2
2015,6,Gràcia,28,Vallcarca i els Penitents,6002,44.5
2015,6,Gràcia,28,Vallcarca i els Penitents,6003,43.3
2015,6,Gràcia,28,Vallcarca i els Penitents,6004,42.4
2015,6,Gràcia,28,Vallcarca i els Penitents,6006,42.3
2015,6,Gràcia,28,Vallcarca i els Penitents,6007,39.1
2015,6,Gràcia,28,Vallcarca i els Penitents,6008,44.5
2015,6,Gràcia,28,Vallcarca i els Penitents,6009,42.7
2015,6,Gràcia,28,Vallcarca i els Penitents,6010,45.5
2015,6,Gràcia,28,Vallcarca i els Penitents,6011,47.2
2015,6,Gràcia,28,Vallcarca i els Penitents,6012,47.6
2015,6,Gràcia,29,el Coll,6013,42.7
2015,6,Gràcia,29,el Coll,6014,45.0
2015,6,Gràcia,29,el Coll,6015,42.3
2015,6,Gràcia,29,el Coll,6016,40.2
2015,6,Gràcia,29,el Coll,6017,42.6
2015,6,Gràcia,30,la Salut,6018,42.6
2015,6,Gràcia,30,la Salut,6019,41.8
2015,6,Gràcia,30,la Salut,6020,45.8
2015,6,Gràcia,30,la Salut,6021,43.3
2015,6,Gràcia,30,la Salut,6022,42.3
2015,6,Gràcia,30,la Salut,6023,45.5
2015,6,Gràcia,30,la Salut,6024,45.9
2015,6,Gràcia,30,la Salut,6025,46.3
2015,6,Gràcia,30,la Salut,6026,46.8
2015,6,Gràcia,30,la Salut,6027,44.5
2015,6,Gràcia,31,Vila de Gràcia,6028,43.3
2015,6,Gràcia,31,Vila de Gràcia,6029,47.2
2015,6,Gràcia,31,Vila de Gràcia,6030,42.9
2015,6,Gràcia,31,Vila de Gràcia,6031,44.8
2015,6,Gràcia,31,Vila de Gràcia,6032,42.8
2015,6,Gràcia,31,Vila de Gràcia,6033,44.6
2015,6,Gràcia,31,Vila de Gràcia,6034,44.1
2015,6,Gràcia,31,Vila de Gràcia,6035,45.7
2015,6,Gràcia,31,Vila de Gràcia,6036,47.4
2015,6,Gràcia,31,Vila de Gràcia,6037,43.6
2015,6,Gràcia,31,Vila de Gràcia,6038,43.4
2015,6,Gràcia,31,Vila de Gràcia,6039,42.2
2015,6,Gràcia,31,Vila de Gràcia,6040,45.5
2015,6,Gràcia,31,Vila de Gràcia,6041,42.8
2015,6,Gràcia,31,Vila de Gràcia,6042,41.0
2015,6,Gràcia,31,Vila de Gràcia,6043,43.2
2015,6,Gràcia,31,Vila de Gràcia,6044,43.3
2015,6,Gràcia,31,Vila de Gràcia,6045,40.9
2015,6,Gràcia,31,Vila de Gràcia,6046,42.2
2015,6,Gràcia,31,Vila de Gràcia,6047,39.7
2015,6,Gràcia,31,Vila de Gràcia,6048,40.4
2015,6,Gràcia,31,Vila de Gràcia,6049,40.8
2015,6,Gràcia,31,Vila de Gràcia,6050,41.8
2015,6,Gràcia,31,Vila de Gràcia,6051,40.7
2015,6,Gràcia,31,Vila de Gràcia,6052,41.9
2015,6,Gràcia,31,Vila de Gràcia,6053,42.3
2015,6,Gràcia,31,Vila de Gràcia,6054,41.6
2015,6,Gràcia,31,Vila de Gràcia,6055,44.6
2015,6,Gràcia,31,Vila de Gràcia,6056,40.7
2015,6,Gràcia,31,Vila de Gràcia,6057,42.8
2015,6,Gràcia,31,Vila de Gràcia,6058,43.1
2015,6,Gràcia,31,Vila de Gràcia,6059,43.8
2015,6,Gràcia,31,Vila de Gràcia,6060,42.9
2015,6,Gràcia,31,Vila de Gràcia,6061,43.7
2015,6,Gràcia,31,Vila de Gràcia,6062,42.8
2015,6,Gràcia,31,Vila de Gràcia,6063,42.6
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,44.9
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,43.9
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,44.9
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,43.3
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,45.4
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,44.5
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,44.5
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,44.1
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,45.9
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,45.0
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,42.8
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,44.8
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,47.9
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,43.6
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,42.6
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,44.6
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,45.1
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,44.7
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,44.1
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,46.4
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,44.5
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,46.6
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,44.1
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,47.2
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,45.4
2015,7,Horta-Guinardó,33,el Baix Guinardó,7001,50.0
2015,7,Horta-Guinardó,33,el Baix Guinardó,7002,47.4
2015,7,Horta-Guinardó,33,el Baix Guinardó,7003,43.3
2015,7,Horta-Guinardó,33,el Baix Guinardó,7004,43.9
2015,7,Horta-Guinardó,33,el Baix Guinardó,7005,44.9
2015,7,Horta-Guinardó,33,el Baix Guinardó,7006,45.4
2015,7,Horta-Guinardó,33,el Baix Guinardó,7007,50.4
2015,7,Horta-Guinardó,33,el Baix Guinardó,7008,46.7
2015,7,Horta-Guinardó,33,el Baix Guinardó,7009,44.9
2015,7,Horta-Guinardó,33,el Baix Guinardó,7010,43.1
2015,7,Horta-Guinardó,33,el Baix Guinardó,7011,45.1
2015,7,Horta-Guinardó,33,el Baix Guinardó,7012,44.8
2015,7,Horta-Guinardó,33,el Baix Guinardó,7013,46.5
2015,7,Horta-Guinardó,33,el Baix Guinardó,7014,48.1
2015,7,Horta-Guinardó,33,el Baix Guinardó,7015,45.5
2015,7,Horta-Guinardó,33,el Baix Guinardó,7016,43.5
2015,7,Horta-Guinardó,33,el Baix Guinardó,7017,45.6
2015,7,Horta-Guinardó,33,el Baix Guinardó,7018,45.2
2015,7,Horta-Guinardó,33,el Baix Guinardó,7019,45.0
2015,7,Horta-Guinardó,34,Can Baró,7020,43.9
2015,7,Horta-Guinardó,34,Can Baró,7021,45.9
2015,7,Horta-Guinardó,34,Can Baró,7022,43.9
2015,7,Horta-Guinardó,34,Can Baró,7023,42.5
2015,7,Horta-Guinardó,34,Can Baró,7024,44.4
2015,7,Horta-Guinardó,34,Can Baró,7025,43.7
2015,7,Horta-Guinardó,34,Can Baró,7026,48.8
2015,7,Horta-Guinardó,35,el Guinardó,7027,43.5
2015,7,Horta-Guinardó,35,el Guinardó,7028,40.7
2015,7,Horta-Guinardó,35,el Guinardó,7029,47.8
2015,7,Horta-Guinardó,35,el Guinardó,7030,44.6
2015,7,Horta-Guinardó,35,el Guinardó,7031,43.7
2015,7,Horta-Guinardó,35,el Guinardó,7032,43.6
2015,7,Horta-Guinardó,35,el Guinardó,7033,45.5
2015,7,Horta-Guinardó,35,el Guinardó,7034,43.0
2015,7,Horta-Guinardó,35,el Guinardó,7035,42.8
2015,7,Horta-Guinardó,35,el Guinardó,7036,45.3
2015,7,Horta-Guinardó,35,el Guinardó,7037,44.6
2015,7,Horta-Guinardó,35,el Guinardó,7038,45.3
2015,7,Horta-Guinardó,35,el Guinardó,7039,43.2
2015,7,Horta-Guinardó,35,el Guinardó,7040,43.3
2015,7,Horta-Guinardó,35,el Guinardó,7041,42.6
2015,7,Horta-Guinardó,35,el Guinardó,7042,43.6
2015,7,Horta-Guinardó,35,el Guinardó,7043,45.1
2015,7,Horta-Guinardó,35,el Guinardó,7044,47.4
2015,7,Horta-Guinardó,35,el Guinardó,7045,44.6
2015,7,Horta-Guinardó,35,el Guinardó,7046,46.2
2015,7,Horta-Guinardó,35,el Guinardó,7047,44.5
2015,7,Horta-Guinardó,35,el Guinardó,7048,45.9
2015,7,Horta-Guinardó,35,el Guinardó,7049,45.2
2015,7,Horta-Guinardó,35,el Guinardó,7050,44.0
2015,7,Horta-Guinardó,35,el Guinardó,7051,43.7
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7052,48.2
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7053,43.5
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7054,42.7
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7055,45.3
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7056,43.8
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7057,42.7
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7058,42.8
2015,7,Horta-Guinardó,37,el Carmel,7059,43.1
2015,7,Horta-Guinardó,37,el Carmel,7060,43.7
2015,7,Horta-Guinardó,37,el Carmel,7061,42.4
2015,7,Horta-Guinardó,37,el Carmel,7062,41.2
2015,7,Horta-Guinardó,37,el Carmel,7063,43.0
2015,7,Horta-Guinardó,37,el Carmel,7064,43.5
2015,7,Horta-Guinardó,37,el Carmel,7065,43.4
2015,7,Horta-Guinardó,37,el Carmel,7066,42.8
2015,7,Horta-Guinardó,37,el Carmel,7067,42.7
2015,7,Horta-Guinardó,37,el Carmel,7068,42.3
2015,7,Horta-Guinardó,37,el Carmel,7069,43.4
2015,7,Horta-Guinardó,37,el Carmel,7070,43.2
2015,7,Horta-Guinardó,37,el Carmel,7071,45.5
2015,7,Horta-Guinardó,37,el Carmel,7072,44.2
2015,7,Horta-Guinardó,37,el Carmel,7073,46.2
2015,7,Horta-Guinardó,37,el Carmel,7074,44.1
2015,7,Horta-Guinardó,37,el Carmel,7075,45.7
2015,7,Horta-Guinardó,37,el Carmel,7076,44.1
2015,7,Horta-Guinardó,37,el Carmel,7077,42.8
2015,7,Horta-Guinardó,37,el Carmel,7078,41.6
2015,7,Horta-Guinardó,37,el Carmel,7079,46.1
2015,7,Horta-Guinardó,37,el Carmel,7080,40.0
2015,7,Horta-Guinardó,38,la Teixonera,7081,44.3
