year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,foreign_nat,spanish_nat
2017,6,Gràcia,30,la Salut,6024,108,597
2017,6,Gràcia,30,la Salut,6025,69,523
2017,6,Gràcia,30,la Salut,6026,72,358
2017,6,Gràcia,30,la Salut,6027,74,428
2017,6,Gràcia,31,Vila de Gràcia,6028,124,471
2017,6,Gràcia,31,Vila de Gràcia,6029,100,444
2017,6,Gràcia,31,Vila de Gràcia,6030,150,454
2017,6,Gràcia,31,Vila de Gràcia,6031,113,416
2017,6,Gràcia,31,Vila de Gràcia,6032,85,425
2017,6,Gràcia,31,Vila de Gràcia,6033,118,470
2017,6,Gràcia,31,Vila de Gràcia,6034,127,411
2017,6,Gràcia,31,Vila de Gràcia,6035,79,359
2017,6,Gràcia,31,Vila de Gràcia,6036,95,489
2017,6,Gràcia,31,Vila de Gràcia,6037,97,352
2017,6,Gràcia,31,Vila de Gràcia,6038,141,512
2017,6,Gràcia,31,Vila de Gràcia,6039,230,529
2017,6,Gràcia,31,Vila de Gràcia,6040,149,545
2017,6,Gràcia,31,Vila de Gràcia,6041,161,558
2017,6,Gràcia,31,Vila de Gràcia,6042,209,542
2017,6,Gràcia,31,Vila de Gràcia,6043,176,397
2017,6,Gràcia,31,Vila de Gràcia,6044,162,495
2017,6,Gràcia,31,Vila de Gràcia,6045,202,406
2017,6,Gràcia,31,Vila de Gràcia,6046,150,366
2017,6,Gràcia,31,Vila de Gràcia,6047,209,431
2017,6,Gràcia,31,Vila de Gràcia,6048,197,445
2017,6,Gràcia,31,Vila de Gràcia,6049,129,367
2017,6,Gràcia,31,Vila de Gràcia,6050,187,407
2017,6,Gràcia,31,Vila de Gràcia,6051,156,403
2017,6,Gràcia,31,Vila de Gràcia,6052,173,541
2017,6,Gràcia,31,Vila de Gràcia,6053,171,518
2017,6,Gràcia,31,Vila de Gràcia,6054,177,547
2017,6,Gràcia,31,Vila de Gràcia,6055,141,464
2017,6,Gràcia,31,Vila de Gràcia,6056,224,542
2017,6,Gràcia,31,Vila de Gràcia,6057,188,571
2017,6,Gràcia,31,Vila de Gràcia,6058,201,597
2017,6,Gràcia,31,Vila de Gràcia,6059,141,580
2017,6,Gràcia,31,Vila de Gràcia,6060,191,599
2017,6,Gràcia,31,Vila de Gràcia,6061,122,473
2017,6,Gràcia,31,Vila de Gràcia,6062,124,440
2017,6,Gràcia,31,Vila de Gràcia,6063,165,525
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,154,656
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,90,406
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,90,371
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,168,668
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,131,533
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,93,383
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,190,656
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,71,359
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,107,577
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,102,493
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,95,367
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,41,384
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,76,454
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,99,436
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,137,463
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,84,420
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,71,428
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,96,490
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,113,627
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,104,629
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,127,542
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,86,471
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,44,361
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,72,709
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,64,450
2017,7,Horta-Guinardó,33,el Baix Guinardó,7001,72,555
2017,7,Horta-Guinardó,33,el Baix Guinardó,7002,85,502
2017,7,Horta-Guinardó,33,el Baix Guinardó,7003,104,411
2017,7,Horta-Guinardó,33,el Baix Guinardó,7004,150,498
2017,7,Horta-Guinardó,33,el Baix Guinardó,7005,102,569
2017,7,Horta-Guinardó,33,el Baix Guinardó,7006,38,355
2017,7,Horta-Guinardó,33,el Baix Guinardó,7007,86,462
2017,7,Horta-Guinardó,33,el Baix Guinardó,7008,67,478
2017,7,Horta-Guinardó,33,el Baix Guinardó,7009,95,418
2017,7,Horta-Guinardó,33,el Baix Guinardó,7010,99,424
2017,7,Horta-Guinardó,33,el Baix Guinardó,7011,117,407
2017,7,Horta-Guinardó,33,el Baix Guinardó,7012,133,559
2017,7,Horta-Guinardó,33,el Baix Guinardó,7013,47,455
2017,7,Horta-Guinardó,33,el Baix Guinardó,7014,76,322
2017,7,Horta-Guinardó,33,el Baix Guinardó,7015,77,478
2017,7,Horta-Guinardó,33,el Baix Guinardó,7016,71,432
2017,7,Horta-Guinardó,33,el Baix Guinardó,7017,113,608
2017,7,Horta-Guinardó,33,el Baix Guinardó,7018,124,539
2017,7,Horta-Guinardó,33,el Baix Guinardó,7019,90,513
2017,7,Horta-Guinardó,34,Can Baró,7020,133,533
2017,7,Horta-Guinardó,34,Can Baró,7021,52,356
2017,7,Horta-Guinardó,34,Can Baró,7022,54,387
2017,7,Horta-Guinardó,34,Can Baró,7023,91,444
2017,7,Horta-Guinardó,34,Can Baró,7024,122,523
2017,7,Horta-Guinardó,34,Can Baró,7025,116,489
2017,7,Horta-Guinardó,34,Can Baró,7026,69,394
2017,7,Horta-Guinardó,35,el Guinardó,7027,164,627
2017,7,Horta-Guinardó,35,el Guinardó,7028,123,467
2017,7,Horta-Guinardó,35,el Guinardó,7029,79,445
2017,7,Horta-Guinardó,35,el Guinardó,7030,98,490
2017,7,Horta-Guinardó,35,el Guinardó,7031,113,514
2017,7,Horta-Guinardó,35,el Guinardó,7032,79,494
2017,7,Horta-Guinardó,35,el Guinardó,7033,77,482
2017,7,Horta-Guinardó,35,el Guinardó,7034,101,605
2017,7,Horta-Guinardó,35,el Guinardó,7035,106,599
2017,7,Horta-Guinardó,35,el Guinardó,7036,69,503
2017,7,Horta-Guinardó,35,el Guinardó,7037,105,511
2017,7,Horta-Guinardó,35,el Guinardó,7038,91,434
2017,7,Horta-Guinardó,35,el Guinardó,7039,116,535
2017,7,Horta-Guinardó,35,el Guinardó,7040,118,546
2017,7,Horta-Guinardó,35,el Guinardó,7041,126,463
2017,7,Horta-Guinardó,35,el Guinardó,7042,91,577
2017,7,Horta-Guinardó,35,el Guinardó,7043,96,494
2017,7,Horta-Guinardó,35,el Guinardó,7044,66,477
2017,7,Horta-Guinardó,35,el Guinardó,7045,102,542
2017,7,Horta-Guinardó,35,el Guinardó,7046,105,496
2017,7,Horta-Guinardó,35,el Guinardó,7047,106,479
2017,7,Horta-Guinardó,35,el Guinardó,7048,74,478
2017,7,Horta-Guinardó,35,el Guinardó,7049,73,420
2017,7,Horta-Guinardó,35,el Guinardó,7050,89,409
2017,7,Horta-Guinardó,35,el Guinardó,7051,120,556
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7052,44,423
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7053,50,528
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7054,57,567
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7055,34,417
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7056,49,401
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7057,48,501
2017,7,Horta-Guinardó,36,la Font d'en Fargues,7058,45,501
2017,7,Horta-Guinardó,37,el Carmel,7059,84,448
2017,7,Horta-Guinardó,37,el Carmel,7060,113,623
2017,7,Horta-Guinardó,37,el Carmel,7061,45,428
2017,7,Horta-Guinardó,37,el Carmel,7062,79,440
2017,7,Horta-Guinardó,37,el Carmel,7063,77,487
2017,7,Horta-Guinardó,37,el Carmel,7064,87,577
2017,7,Horta-Guinardó,37,el Carmel,7065,136,525
2017,7,Horta-Guinardó,37,el Carmel,7066,124,575
2017,7,Horta-Guinardó,37,el Carmel,7067,110,495
2017,7,Horta-Guinardó,37,el Carmel,7068,85,390
2017,7,Horta-Guinardó,37,el Carmel,7069,79,490
2017,7,Horta-Guinardó,37,el Carmel,7070,95,439
2017,7,Horta-Guinardó,37,el Carmel,7071,56,452
2017,7,Horta-Guinardó,37,el Carmel,7072,69,455
2017,7,Horta-Guinardó,37,el Carmel,7073,59,408
2017,7,Horta-Guinardó,37,el Carmel,7074,99,588
2017,7,Horta-Guinardó,37,el Carmel,7075,86,387
2017,7,Horta-Guinardó,37,el Carmel,7076,87,442
2017,7,Horta-Guinardó,37,el Carmel,7077,92,449
2017,7,Horta-Guinardó,37,el Carmel,7078,96,460
2017,7,Horta-Guinardó,37,el Carmel,7079,59,521
2017,7,Horta-Guinardó,37,el Carmel,7080,86,593
2017,7,Horta-Guinardó,38,la Teixonera,7081,90,691
2017,7,Horta-Guinardó,38,la Teixonera,7082,74,419
2017,7,Horta-Guinardó,38,la Teixonera,7083,86,465
2017,7,Horta-Guinardó,38,la Teixonera,7084,83,443
2017,7,Horta-Guinardó,38,la Teixonera,7085,60,446
2017,7,Horta-Guinardó,38,la Teixonera,7086,109,480
2017,7,Horta-Guinardó,38,la Teixonera,7087,108,556
2017,7,Horta-Guinardó,38,la Teixonera,7088,127,490
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,7089,77,450
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,7090,64,460
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,7091,67,396
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,7092,132,439
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,7093,87,570
2017,7,Horta-Guinardó,40,Montbau,7094,61,449
2017,7,Horta-Guinardó,40,Montbau,7095,81,577
2017,7,Horta-Guinardó,40,Montbau,7096,75,547
2017,7,Horta-Guinardó,40,Montbau,7097,44,280
2017,7,Horta-Guinardó,41,la Vall d'Hebron,7098,70,762
2017,7,Horta-Guinardó,41,la Vall d'Hebron,7099,36,396
2017,7,Horta-Guinardó,41,la Vall d'Hebron,7100,45,450
2017,7,Horta-Guinardó,41,la Vall d'Hebron,7101,79,513
2017,7,Horta-Guinardó,42,la Clota,7102,28,234
2017,7,Horta-Guinardó,43,Horta,7103,95,430
2017,7,Horta-Guinardó,43,Horta,7104,78,583
2017,7,Horta-Guinardó,43,Horta,7105,45,395
2017,7,Horta-Guinardó,43,Horta,7106,29,425
2017,7,Horta-Guinardó,43,Horta,7107,31,428
2017,7,Horta-Guinardó,43,Horta,7108,44,445
2017,7,Horta-Guinardó,43,Horta,7109,86,620
2017,7,Horta-Guinardó,43,Horta,7110,30,361
2017,7,Horta-Guinardó,43,Horta,7111,25,336
2017,7,Horta-Guinardó,43,Horta,7112,36,438
2017,7,Horta-Guinardó,43,Horta,7113,47,442
2017,7,Horta-Guinardó,43,Horta,7114,35,436
2017,7,Horta-Guinardó,43,Horta,7115,33,397
2017,7,Horta-Guinardó,43,Horta,7116,65,537
2017,7,Horta-Guinardó,43,Horta,7117,59,366
2017,7,Horta-Guinardó,43,Horta,7118,47,466
2017,7,Horta-Guinardó,43,Horta,7119,76,428
2017,7,Horta-Guinardó,43,Horta,7120,66,415
2017,7,Horta-Guinardó,43,Horta,7121,76,401
2017,7,Horta-Guinardó,43,Horta,7122,62,498
2017,7,Horta-Guinardó,43,Horta,7123,54,502
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8001,70,476
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8002,47,481
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8003,57,438
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8004,101,478
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8005,61,415
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8006,88,488
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8007,48,408
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8008,94,553
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8009,106,593
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8010,48,392
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8011,48,416
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8012,81,472
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8013,65,427
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8014,72,418
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8015,104,456
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,62,413
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8017,64,508
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8018,84,527
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8019,154,571
2017,8,Nou Barris,45,Porta,8020,81,477
2017,8,Nou Barris,45,Porta,8021,86,511
2017,8,Nou Barris,45,Porta,8022,54,431
2017,8,Nou Barris,45,Porta,8023,90,473
2017,8,Nou Barris,45,Porta,8024,81,491
2017,8,Nou Barris,45,Porta,8025,93,423
2017,8,Nou Barris,45,Porta,8026,79,461
2017,8,Nou Barris,45,Porta,8027,52,495
2017,8,Nou Barris,45,Porta,8028,50,413
2017,8,Nou Barris,45,Porta,8029,76,560
2017,8,Nou Barris,45,Porta,8030,93,477
2017,8,Nou Barris,45,Porta,8031,55,489
2017,8,Nou Barris,45,Porta,8032,60,460
2017,8,Nou Barris,45,Porta,8033,101,492
2017,8,Nou Barris,45,Porta,8034,94,395
2017,8,Nou Barris,45,Porta,8035,70,553
2017,8,Nou Barris,45,Porta,8036,115,522
2017,8,Nou Barris,45,Porta,8037,94,510
2017,8,Nou Barris,46,el Turó de la Peira,8038,104,493
2017,8,Nou Barris,46,el Turó de la Peira,8039,111,515
2017,8,Nou Barris,46,el Turó de la Peira,8040,129,537
2017,8,Nou Barris,46,el Turó de la Peira,8041,281,566
2017,8,Nou Barris,46,el Turó de la Peira,8042,59,449
2017,8,Nou Barris,46,el Turó de la Peira,8043,40,469
2017,8,Nou Barris,46,el Turó de la Peira,8044,116,425
2017,8,Nou Barris,46,el Turó de la Peira,8045,162,486
2017,8,Nou Barris,46,el Turó de la Peira,8046,107,499
2017,8,Nou Barris,46,el Turó de la Peira,8047,157,445
2017,8,Nou Barris,47,Can Peguera,8048,44,359
2017,8,Nou Barris,47,Can Peguera,8049,52,467
2017,8,Nou Barris,48,la Guineueta,8050,40,514
2017,8,Nou Barris,48,la Guineueta,8051,39,473
2017,8,Nou Barris,48,la Guineueta,8052,33,352
2017,8,Nou Barris,48,la Guineueta,8053,34,267
2017,8,Nou Barris,48,la Guineueta,8054,60,672
2017,8,Nou Barris,48,la Guineueta,8055,51,677
2017,8,Nou Barris,48,la Guineueta,8056,73,548
2017,8,Nou Barris,48,la Guineueta,8057,60,492
2017,8,Nou Barris,48,la Guineueta,8058,53,615
2017,8,Nou Barris,48,la Guineueta,8059,30,397
2017,8,Nou Barris,48,la Guineueta,8215,51,489
2017,8,Nou Barris,49,Canyelles,8060,26,465
2017,8,Nou Barris,49,Canyelles,8061,45,654
2017,8,Nou Barris,49,Canyelles,8062,21,444
2017,8,Nou Barris,49,Canyelles,8063,19,429
2017,8,Nou Barris,49,Canyelles,8064,43,650
2017,8,Nou Barris,50,les Roquetes,8065,125,473
2017,8,Nou Barris,50,les Roquetes,8066,110,434
2017,8,Nou Barris,50,les Roquetes,8067,112,521
2017,8,Nou Barris,50,les Roquetes,8068,135,512
2017,8,Nou Barris,50,les Roquetes,8069,110,434
2017,8,Nou Barris,50,les Roquetes,8070,133,405
2017,8,Nou Barris,50,les Roquetes,8071,126,491
2017,8,Nou Barris,50,les Roquetes,8072,70,383
2017,8,Nou Barris,50,les Roquetes,8073,164,564
2017,8,Nou Barris,50,les Roquetes,8074,129,411
2017,8,Nou Barris,51,Verdun,8075,146,615
2017,8,Nou Barris,51,Verdun,8076,93,571
2017,8,Nou Barris,51,Verdun,8077,63,494
2017,8,Nou Barris,51,Verdun,8078,122,561
2017,8,Nou Barris,51,Verdun,8079,127,442
2017,8,Nou Barris,51,Verdun,8080,84,503
2017,8,Nou Barris,51,Verdun,8081,146,440
2017,8,Nou Barris,51,Verdun,8082,102,551
2017,8,Nou Barris,52,la Prosperitat,8083,107,411
2017,8,Nou Barris,52,la Prosperitat,8084,56,409
2017,8,Nou Barris,52,la Prosperitat,8085,106,453
2017,8,Nou Barris,52,la Prosperitat,8086,119,557
2017,8,Nou Barris,52,la Prosperitat,8087,67,450
2017,8,Nou Barris,52,la Prosperitat,8088,74,440
2017,8,Nou Barris,52,la Prosperitat,8089,88,419
2017,8,Nou Barris,52,la Prosperitat,8090,69,446
2017,8,Nou Barris,52,la Prosperitat,8091,61,417
2017,8,Nou Barris,52,la Prosperitat,8092,35,360
2017,8,Nou Barris,52,la Prosperitat,8093,68,446
2017,8,Nou Barris,52,la Prosperitat,8094,53,501
2017,8,Nou Barris,52,la Prosperitat,8095,24,435
2017,8,Nou Barris,52,la Prosperitat,8096,81,477
2017,8,Nou Barris,52,la Prosperitat,8097,68,462
2017,8,Nou Barris,52,la Prosperitat,8098,68,415
2017,8,Nou Barris,52,la Prosperitat,8099,96,443
2017,8,Nou Barris,52,la Prosperitat,8100,75,463
2017,8,Nou Barris,52,la Prosperitat,8101,75,624
2017,8,Nou Barris,52,la Prosperitat,8102,97,499
2017,8,Nou Barris,53,la Trinitat Nova,8103,159,483
2017,8,Nou Barris,53,la Trinitat Nova,8104,78,412
2017,8,Nou Barris,53,la Trinitat Nova,8105,103,458
2017,8,Nou Barris,53,la Trinitat Nova,8106,98,330
2017,8,Nou Barris,53,la Trinitat Nova,8107,73,648
2017,8,Nou Barris,54,Torre Baró,8108,158,455
2017,8,Nou Barris,54,Torre Baró,8109,40,259
2017,8,Nou Barris,55,Ciutat Meridiana,8110,199,456
2017,8,Nou Barris,55,Ciutat Meridiana,8111,153,398
2017,8,Nou Barris,55,Ciutat Meridiana,8112,183,387
2017,8,Nou Barris,55,Ciutat Meridiana,8113,154,368
2017,8,Nou Barris,55,Ciutat Meridiana,8114,160,480
2017,8,Nou Barris,55,Ciutat Meridiana,8115,162,379
2017,8,Nou Barris,56,Vallbona,8116,81,392
2017,9,Sant Andreu,57,la Trinitat Vella,9001,303,532
2017,9,Sant Andreu,57,la Trinitat Vella,9002,237,479
2017,9,Sant Andreu,57,la Trinitat Vella,9003,197,531
2017,9,Sant Andreu,57,la Trinitat Vella,9004,141,451
2017,9,Sant Andreu,57,la Trinitat Vella,9005,106,495
2017,9,Sant Andreu,58,Baró de Viver,9006,57,407
2017,9,Sant Andreu,58,Baró de Viver,9007,83,421
2017,9,Sant Andreu,59,el Bon Pastor,9008,55,527
2017,9,Sant Andreu,59,el Bon Pastor,9009,37,487
2017,9,Sant Andreu,59,el Bon Pastor,9010,37,674
2017,9,Sant Andreu,59,el Bon Pastor,9011,84,562
2017,9,Sant Andreu,59,el Bon Pastor,9013,145,525
2017,9,Sant Andreu,59,el Bon Pastor,9014,103,469
2017,9,Sant Andreu,59,el Bon Pastor,9015,140,566
2017,9,Sant Andreu,60,Sant Andreu,9016,25,455
2017,9,Sant Andreu,60,Sant Andreu,9017,57,516
2017,9,Sant Andreu,60,Sant Andreu,9018,25,566
2017,9,Sant Andreu,60,Sant Andreu,9019,62,831
2017,9,Sant Andreu,60,Sant Andreu,9020,25,452
2017,9,Sant Andreu,60,Sant Andreu,9021,53,518
2017,9,Sant Andreu,60,Sant Andreu,9022,39,449
2017,9,Sant Andreu,60,Sant Andreu,9023,44,434
2017,9,Sant Andreu,60,Sant Andreu,9024,32,448
2017,9,Sant Andreu,60,Sant Andreu,9025,55,455
2017,9,Sant Andreu,60,Sant Andreu,9026,60,560
2017,9,Sant Andreu,60,Sant Andreu,9027,32,500
2017,9,Sant Andreu,60,Sant Andreu,9028,15,566
2017,9,Sant Andreu,60,Sant Andreu,9029,33,438
2017,9,Sant Andreu,60,Sant Andreu,9030,31,566
2017,9,Sant Andreu,60,Sant Andreu,9031,23,444
2017,9,Sant Andreu,60,Sant Andreu,9032,128,712
2017,9,Sant Andreu,60,Sant Andreu,9033,175,1204
2017,9,Sant Andreu,60,Sant Andreu,9034,67,536
2017,9,Sant Andreu,60,Sant Andreu,9035,70,554
2017,9,Sant Andreu,60,Sant Andreu,9036,35,533
2017,9,Sant Andreu,60,Sant Andreu,9037,62,491
2017,9,Sant Andreu,60,Sant Andreu,9038,51,576
2017,9,Sant Andreu,60,Sant Andreu,9039,56,606
2017,9,Sant Andreu,60,Sant Andreu,9040,69,520
2017,9,Sant Andreu,60,Sant Andreu,9041,71,523
2017,9,Sant Andreu,60,Sant Andreu,9042,67,461
2017,9,Sant Andreu,60,Sant Andreu,9043,75,516
2017,9,Sant Andreu,60,Sant Andreu,9044,66,571
2017,9,Sant Andreu,60,Sant Andreu,9045,59,545
2017,9,Sant Andreu,60,Sant Andreu,9046,58,481
2017,9,Sant Andreu,60,Sant Andreu,9047,68,610
2017,9,Sant Andreu,60,Sant Andreu,9048,62,534
2017,9,Sant Andreu,60,Sant Andreu,9049,72,417
2017,9,Sant Andreu,60,Sant Andreu,9050,77,575
2017,9,Sant Andreu,60,Sant Andreu,9051,58,470
2017,9,Sant Andreu,60,Sant Andreu,9052,45,448
2017,9,Sant Andreu,60,Sant Andreu,9053,68,611
2017,9,Sant Andreu,60,Sant Andreu,9054,47,423
2017,9,Sant Andreu,61,la Sagrera,9055,118,506
2017,9,Sant Andreu,61,la Sagrera,9056,41,425
2017,9,Sant Andreu,61,la Sagrera,9057,97,467
2017,9,Sant Andreu,61,la Sagrera,9058,89,524
2017,9,Sant Andreu,61,la Sagrera,9059,70,489
2017,9,Sant Andreu,61,la Sagrera,9060,67,474
2017,9,Sant Andreu,61,la Sagrera,9061,60,592
2017,9,Sant Andreu,61,la Sagrera,9062,73,415
2017,9,Sant Andreu,61,la Sagrera,9063,60,421
2017,9,Sant Andreu,61,la Sagrera,9064,37,409
2017,9,Sant Andreu,61,la Sagrera,9065,109,680
2017,9,Sant Andreu,61,la Sagrera,9066,64,535
2017,9,Sant Andreu,61,la Sagrera,9067,112,492
2017,9,Sant Andreu,61,la Sagrera,9068,60,579
2017,9,Sant Andreu,61,la Sagrera,9069,49,349
2017,9,Sant Andreu,61,la Sagrera,9070,144,581
2017,9,Sant Andreu,61,la Sagrera,9071,112,637
2017,9,Sant Andreu,61,la Sagrera,9072,148,476
2017,9,Sant Andreu,61,la Sagrera,9073,68,529
2017,9,Sant Andreu,61,la Sagrera,9156,67,439
2017,9,Sant Andreu,62,el Congrés i els Indians,9074,85,628
2017,9,Sant Andreu,62,el Congrés i els Indians,9075,82,502
2017,9,Sant Andreu,62,el Congrés i els Indians,9076,81,478
2017,9,Sant Andreu,62,el Congrés i els Indians,9077,89,613
2017,9,Sant Andreu,62,el Congrés i els Indians,9078,92,487
2017,9,Sant Andreu,62,el Congrés i els Indians,9079,88,567
2017,9,Sant Andreu,62,el Congrés i els Indians,9080,81,449
2017,9,Sant Andreu,62,el Congrés i els Indians,9081,108,604
2017,9,Sant Andreu,62,el Congrés i els Indians,9082,128,637
2017,9,Sant Andreu,63,Navas,9083,105,547
2017,9,Sant Andreu,63,Navas,9084,126,578
2017,9,Sant Andreu,63,Navas,9085,123,576
2017,9,Sant Andreu,63,Navas,9086,98,478
2017,9,Sant Andreu,63,Navas,9087,64,451
2017,9,Sant Andreu,63,Navas,9088,142,694
2017,9,Sant Andreu,63,Navas,9089,91,559
2017,9,Sant Andreu,63,Navas,9090,116,533
2017,9,Sant Andreu,63,Navas,9091,102,616
2017,9,Sant Andreu,63,Navas,9092,102,634
2017,9,Sant Andreu,63,Navas,9093,66,483
2017,9,Sant Andreu,63,Navas,9094,144,676
2017,9,Sant Andreu,63,Navas,9095,129,700
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10001,115,538
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10002,141,601
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10003,116,553
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10004,104,547
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10005,104,555
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10006,132,640
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10007,68,492
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10008,159,614
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10009,121,565
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10010,152,603
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10011,88,418
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10012,155,598
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10013,115,478
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10014,142,464
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10015,169,606
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10016,92,418
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10017,140,570
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10018,148,442
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10019,116,562
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10020,101,514
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10021,113,425
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10022,100,457
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10023,104,504
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10024,128,475
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10025,114,450
2017,10,Sant Martí,65,el Clot,10026,124,486
2017,10,Sant Martí,65,el Clot,10027,89,561
2017,10,Sant Martí,65,el Clot,10028,112,564
2017,10,Sant Martí,65,el Clot,10029,87,488
2017,10,Sant Martí,65,el Clot,10030,72,624
2017,10,Sant Martí,65,el Clot,10031,127,546
2017,10,Sant Martí,65,el Clot,10032,89,426
2017,10,Sant Martí,65,el Clot,10033,18,370
2017,10,Sant Martí,65,el Clot,10034,83,605
2017,10,Sant Martí,65,el Clot,10035,63,637
2017,10,Sant Martí,65,el Clot,10036,85,439
2017,10,Sant Martí,65,el Clot,10037,117,298
2017,10,Sant Martí,65,el Clot,10038,131,522
2017,10,Sant Martí,65,el Clot,10039,173,517
2017,10,Sant Martí,65,el Clot,10040,185,597
2017,10,Sant Martí,65,el Clot,10041,145,541
2017,10,Sant Martí,65,el Clot,10234,91,649
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10042,267,768
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10043,274,563
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10044,139,509
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10045,89,417
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10046,111,437
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10047,159,557
