year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_net_inc_€
2019,2,Eixample,6,la Sagrada Família,2043,44538
2019,2,Eixample,6,la Sagrada Família,2044,38021
2019,2,Eixample,6,la Sagrada Família,2045,46507
2019,2,Eixample,6,la Sagrada Família,2046,38036
2019,2,Eixample,6,la Sagrada Família,2047,41713
2019,2,Eixample,6,la Sagrada Família,2048,40302
2019,2,Eixample,6,la Sagrada Família,2049,36297
2019,2,Eixample,6,la Sagrada Família,2050,36962
2019,2,Eixample,6,la Sagrada Família,2051,35283
2019,2,Eixample,6,la Sagrada Família,2052,39414
2019,2,Eixample,6,la Sagrada Família,2053,39971
2019,2,Eixample,6,la Sagrada Família,2054,42887
2019,2,Eixample,7,la Dreta de l'Eixample,2055,43653
2019,2,Eixample,7,la Dreta de l'Eixample,2056,43014
2019,2,Eixample,7,la Dreta de l'Eixample,2057,56946
2019,2,Eixample,7,la Dreta de l'Eixample,2058,47199
2019,2,Eixample,7,la Dreta de l'Eixample,2059,54311
2019,2,Eixample,7,la Dreta de l'Eixample,2060,45775
2019,2,Eixample,7,la Dreta de l'Eixample,2061,41655
2019,2,Eixample,7,la Dreta de l'Eixample,2062,49767
2019,2,Eixample,7,la Dreta de l'Eixample,2063,68654
2019,2,Eixample,7,la Dreta de l'Eixample,2064,57265
2019,2,Eixample,7,la Dreta de l'Eixample,2065,48029
2019,2,Eixample,7,la Dreta de l'Eixample,2066,46547
2019,2,Eixample,7,la Dreta de l'Eixample,2067,39081
2019,2,Eixample,7,la Dreta de l'Eixample,2068,42348
2019,2,Eixample,7,la Dreta de l'Eixample,2069,49140
2019,2,Eixample,7,la Dreta de l'Eixample,2070,54335
2019,2,Eixample,7,la Dreta de l'Eixample,2071,54911
2019,2,Eixample,7,la Dreta de l'Eixample,2072,60784
2019,2,Eixample,7,la Dreta de l'Eixample,2073,56834
2019,2,Eixample,7,la Dreta de l'Eixample,2074,54703
2019,2,Eixample,7,la Dreta de l'Eixample,2075,51442
2019,2,Eixample,7,la Dreta de l'Eixample,2076,61456
2019,2,Eixample,7,la Dreta de l'Eixample,2077,48785
2019,2,Eixample,7,la Dreta de l'Eixample,2078,67917
2019,2,Eixample,7,la Dreta de l'Eixample,2079,58482
2019,2,Eixample,7,la Dreta de l'Eixample,2080,59649
2019,2,Eixample,7,la Dreta de l'Eixample,2081,61578
2019,2,Eixample,7,la Dreta de l'Eixample,2082,53927
2019,2,Eixample,7,la Dreta de l'Eixample,2083,63614
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,48134
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,47989
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,55125
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,48490
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,49935
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,47263
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,44290
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,46644
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,43072
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,48213
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,47538
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,45405
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,43387
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,40709
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,43820
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,51005
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,43891
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,43793
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,54042
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,38206
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,49983
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,40762
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,50472
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,50517
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,56163
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,56423
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,42729
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,45917
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,58052
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,56833
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,42238
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,39426
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,55181
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,44105
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,51103
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,46403
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,42544
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,41928
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,50895
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,40203
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,47617
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,44800
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,47886
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,40511
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,40157
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,44034
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,67699
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,40392
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,47221
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,44058
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,39883
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,37823
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,43221
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,39365
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,47873
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,37613
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,42508
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,40581
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,37183
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,46404
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,50359
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,43662
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,43374
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,42650
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,42349
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,36674
2019,2,Eixample,10,Sant Antoni,2150,39448
2019,2,Eixample,10,Sant Antoni,2151,41294
2019,2,Eixample,10,Sant Antoni,2152,46163
2019,2,Eixample,10,Sant Antoni,2153,43393
2019,2,Eixample,10,Sant Antoni,2154,36776
2019,2,Eixample,10,Sant Antoni,2155,37969
2019,2,Eixample,10,Sant Antoni,2156,40962
2019,2,Eixample,10,Sant Antoni,2157,38340
2019,2,Eixample,10,Sant Antoni,2158,40565
2019,2,Eixample,10,Sant Antoni,2159,43156
2019,2,Eixample,10,Sant Antoni,2160,44495
2019,2,Eixample,10,Sant Antoni,2161,41122
2019,2,Eixample,10,Sant Antoni,2162,36467
2019,2,Eixample,10,Sant Antoni,2163,43768
2019,2,Eixample,10,Sant Antoni,2164,40323
2019,2,Eixample,10,Sant Antoni,2165,42483
2019,2,Eixample,10,Sant Antoni,2166,38155
2019,2,Eixample,10,Sant Antoni,2167,42337
2019,2,Eixample,10,Sant Antoni,2168,38970
2019,2,Eixample,10,Sant Antoni,2169,37963
2019,2,Eixample,10,Sant Antoni,2170,39026
2019,2,Eixample,10,Sant Antoni,2171,34864
2019,2,Eixample,10,Sant Antoni,2172,35106
2019,2,Eixample,10,Sant Antoni,2173,37556
2019,3,Sants-Montjuïc,11,el Poble Sec,3001,34564
2019,3,Sants-Montjuïc,11,el Poble Sec,3002,29695
2019,3,Sants-Montjuïc,11,el Poble Sec,3003,29383
2019,3,Sants-Montjuïc,11,el Poble Sec,3004,34071
2019,3,Sants-Montjuïc,11,el Poble Sec,3005,28800
2019,3,Sants-Montjuïc,11,el Poble Sec,3006,33257
2019,3,Sants-Montjuïc,11,el Poble Sec,3007,31252
2019,3,Sants-Montjuïc,11,el Poble Sec,3008,29229
2019,3,Sants-Montjuïc,11,el Poble Sec,3009,33311
2019,3,Sants-Montjuïc,11,el Poble Sec,3010,32155
2019,3,Sants-Montjuïc,11,el Poble Sec,3011,26161
2019,3,Sants-Montjuïc,11,el Poble Sec,3012,31345
2019,3,Sants-Montjuïc,11,el Poble Sec,3013,29682
2019,3,Sants-Montjuïc,11,el Poble Sec,3014,28843
2019,3,Sants-Montjuïc,11,el Poble Sec,3015,30103
2019,3,Sants-Montjuïc,11,el Poble Sec,3016,29841
2019,3,Sants-Montjuïc,11,el Poble Sec,3017,29487
2019,3,Sants-Montjuïc,11,el Poble Sec,3018,32595
2019,3,Sants-Montjuïc,11,el Poble Sec,3019,31147
2019,3,Sants-Montjuïc,11,el Poble Sec,3020,37046
2019,3,Sants-Montjuïc,11,el Poble Sec,3021,35267
2019,3,Sants-Montjuïc,11,el Poble Sec,3022,32768
2019,3,Sants-Montjuïc,11,el Poble Sec,3023,30193
2019,3,Sants-Montjuïc,11,el Poble Sec,3024,31619
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,24679
2019,3,Sants-Montjuïc,13,la Marina de Port,3026,32548
2019,3,Sants-Montjuïc,13,la Marina de Port,3027,33046
2019,3,Sants-Montjuïc,13,la Marina de Port,3028,38949
2019,3,Sants-Montjuïc,13,la Marina de Port,3029,32170
2019,3,Sants-Montjuïc,13,la Marina de Port,3030,33992
2019,3,Sants-Montjuïc,13,la Marina de Port,3031,32563
2019,3,Sants-Montjuïc,13,la Marina de Port,3032,28748
2019,3,Sants-Montjuïc,13,la Marina de Port,3033,26921
2019,3,Sants-Montjuïc,13,la Marina de Port,3034,34367
2019,3,Sants-Montjuïc,13,la Marina de Port,3035,36288
2019,3,Sants-Montjuïc,13,la Marina de Port,3036,37486
2019,3,Sants-Montjuïc,13,la Marina de Port,3037,37316
2019,3,Sants-Montjuïc,13,la Marina de Port,3038,27557
2019,3,Sants-Montjuïc,13,la Marina de Port,3039,26497
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,39403
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,35671
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,34112
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,36298
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,34171
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,33904
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,44893
2019,3,Sants-Montjuïc,15,Hostafrancs,3047,33524
2019,3,Sants-Montjuïc,15,Hostafrancs,3048,40416
2019,3,Sants-Montjuïc,15,Hostafrancs,3049,37284
2019,3,Sants-Montjuïc,15,Hostafrancs,3050,37560
2019,3,Sants-Montjuïc,15,Hostafrancs,3051,33554
2019,3,Sants-Montjuïc,15,Hostafrancs,3052,33358
2019,3,Sants-Montjuïc,15,Hostafrancs,3053,33377
2019,3,Sants-Montjuïc,15,Hostafrancs,3054,38743
2019,3,Sants-Montjuïc,15,Hostafrancs,3055,36217
2019,3,Sants-Montjuïc,15,Hostafrancs,3056,34947
2019,3,Sants-Montjuïc,16,la Bordeta,3057,33205
2019,3,Sants-Montjuïc,16,la Bordeta,3058,46364
2019,3,Sants-Montjuïc,16,la Bordeta,3059,33327
2019,3,Sants-Montjuïc,16,la Bordeta,3060,38906
2019,3,Sants-Montjuïc,16,la Bordeta,3061,31428
2019,3,Sants-Montjuïc,16,la Bordeta,3062,33333
2019,3,Sants-Montjuïc,16,la Bordeta,3063,36165
2019,3,Sants-Montjuïc,16,la Bordeta,3064,39747
2019,3,Sants-Montjuïc,16,la Bordeta,3065,41293
2019,3,Sants-Montjuïc,16,la Bordeta,3066,36634
2019,3,Sants-Montjuïc,16,la Bordeta,3067,38250
2019,3,Sants-Montjuïc,16,la Bordeta,3068,31509
2019,3,Sants-Montjuïc,16,la Bordeta,3069,40296
2019,3,Sants-Montjuïc,17,Sants - Badal,3070,32869
2019,3,Sants-Montjuïc,17,Sants - Badal,3071,30326
2019,3,Sants-Montjuïc,17,Sants - Badal,3072,31816
2019,3,Sants-Montjuïc,17,Sants - Badal,3073,38531
2019,3,Sants-Montjuïc,17,Sants - Badal,3074,35280
2019,3,Sants-Montjuïc,17,Sants - Badal,3075,35797
2019,3,Sants-Montjuïc,17,Sants - Badal,3076,31699
2019,3,Sants-Montjuïc,17,Sants - Badal,3077,33958
2019,3,Sants-Montjuïc,17,Sants - Badal,3078,35211
2019,3,Sants-Montjuïc,17,Sants - Badal,3079,32448
2019,3,Sants-Montjuïc,17,Sants - Badal,3080,36057
2019,3,Sants-Montjuïc,17,Sants - Badal,3081,37557
2019,3,Sants-Montjuïc,17,Sants - Badal,3082,41096
2019,3,Sants-Montjuïc,17,Sants - Badal,3083,39736
2019,3,Sants-Montjuïc,17,Sants - Badal,3084,38713
2019,3,Sants-Montjuïc,17,Sants - Badal,3085,38062
2019,3,Sants-Montjuïc,18,Sants,3086,46430
2019,3,Sants-Montjuïc,18,Sants,3087,44351
2019,3,Sants-Montjuïc,18,Sants,3088,37128
2019,3,Sants-Montjuïc,18,Sants,3089,41774
2019,3,Sants-Montjuïc,18,Sants,3090,45935
2019,3,Sants-Montjuïc,18,Sants,3091,44258
2019,3,Sants-Montjuïc,18,Sants,3092,39520
2019,3,Sants-Montjuïc,18,Sants,3093,41619
2019,3,Sants-Montjuïc,18,Sants,3094,38377
2019,3,Sants-Montjuïc,18,Sants,3095,36897
2019,3,Sants-Montjuïc,18,Sants,3096,33828
2019,3,Sants-Montjuïc,18,Sants,3097,28093
2019,3,Sants-Montjuïc,18,Sants,3098,33401
2019,3,Sants-Montjuïc,18,Sants,3099,33945
2019,3,Sants-Montjuïc,18,Sants,3100,34042
2019,3,Sants-Montjuïc,18,Sants,3101,34272
2019,3,Sants-Montjuïc,18,Sants,3102,36112
2019,3,Sants-Montjuïc,18,Sants,3103,35114
2019,3,Sants-Montjuïc,18,Sants,3104,34395
2019,3,Sants-Montjuïc,18,Sants,3105,33675
2019,3,Sants-Montjuïc,18,Sants,3106,35282
2019,3,Sants-Montjuïc,18,Sants,3107,38576
2019,3,Sants-Montjuïc,18,Sants,3108,37502
2019,3,Sants-Montjuïc,18,Sants,3109,39543
2019,3,Sants-Montjuïc,18,Sants,3110,36387
2019,3,Sants-Montjuïc,18,Sants,3111,37581
2019,3,Sants-Montjuïc,18,Sants,3112,46132
2019,3,Sants-Montjuïc,18,Sants,3113,48779
2019,3,Sants-Montjuïc,18,Sants,3114,47739
2019,3,Sants-Montjuïc,13,la Marina de Port,3211,40532
2019,3,Sants-Montjuïc,13,la Marina de Port,3212,31818
2019,3,Sants-Montjuïc,13,la Marina de Port,3213,30276
2019,4,Les Corts,19,les Corts,4001,44852
2019,4,Les Corts,19,les Corts,4002,52647
2019,4,Les Corts,19,les Corts,4003,48980
2019,4,Les Corts,19,les Corts,4004,44361
2019,4,Les Corts,19,les Corts,4005,42221
2019,4,Les Corts,19,les Corts,4006,45165
2019,4,Les Corts,19,les Corts,4007,36517
2019,4,Les Corts,19,les Corts,4008,37192
2019,4,Les Corts,19,les Corts,4009,44243
2019,4,Les Corts,19,les Corts,4010,53168
2019,4,Les Corts,19,les Corts,4011,53980
2019,4,Les Corts,19,les Corts,4012,49351
2019,4,Les Corts,19,les Corts,4013,54243
2019,4,Les Corts,19,les Corts,4014,55195
2019,4,Les Corts,19,les Corts,4015,50408
2019,4,Les Corts,19,les Corts,4016,51615
2019,4,Les Corts,19,les Corts,4017,52405
2019,4,Les Corts,19,les Corts,4018,52358
2019,4,Les Corts,19,les Corts,4019,72161
2019,4,Les Corts,19,les Corts,4020,54020
2019,4,Les Corts,19,les Corts,4021,61791
2019,4,Les Corts,19,les Corts,4022,49225
2019,4,Les Corts,19,les Corts,4023,91479
2019,4,Les Corts,19,les Corts,4024,91479
2019,4,Les Corts,19,les Corts,4025,43860
2019,4,Les Corts,19,les Corts,4026,49050
2019,4,Les Corts,19,les Corts,4027,49866
2019,4,Les Corts,19,les Corts,4028,44531
2019,4,Les Corts,19,les Corts,4029,56366
2019,4,Les Corts,19,les Corts,4030,54535
2019,4,Les Corts,19,les Corts,4031,43882
2019,4,Les Corts,19,les Corts,4032,44460
2019,4,Les Corts,19,les Corts,4033,42964
2019,4,Les Corts,19,les Corts,4034,58731
2019,4,Les Corts,19,les Corts,4035,50281
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4036,41434
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4037,47408
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4038,48713
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4039,40396
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4040,35771
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4041,35696
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4042,36159
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4043,56226
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4044,44198
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4045,41301
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4046,64062
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4047,52587
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4048,53521
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4049,74387
2019,4,Les Corts,21,Pedralbes,4050,89884
2019,4,Les Corts,21,Pedralbes,4051,54188
2019,4,Les Corts,21,Pedralbes,4052,91479
2019,4,Les Corts,21,Pedralbes,4053,56181
2019,4,Les Corts,21,Pedralbes,4054,73103
2019,4,Les Corts,21,Pedralbes,4055,91479
2019,4,Les Corts,21,Pedralbes,4056,91479
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4084,55277
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,42409
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,69736
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,78757
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5004,91479
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5005,80121
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5006,91479
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5007,78248
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5008,85633
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5009,64670
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5010,56911
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5011,66984
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5012,53122
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5013,60969
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5014,70512
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5015,64002
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5016,51487
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5017,91479
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5018,59739
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5019,87627
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,72560
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,88338
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,52630
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,91479
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,91479
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,91479
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,91479
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,86539
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,63642
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,91479
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,88691
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,58577
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,48824
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,80482
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,53140
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,59751
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,52162
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,55635
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,54172
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,81167
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,91479
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,80330
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,75316
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,87830
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,60955
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,73647
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,91479
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,91479
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,91479
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,91479
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,55765
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,74049
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,87875
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,73505
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,90030
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,51472
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,55163
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,73479
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,58528
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,58307
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,71976
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,70155
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,54509
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,61710
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,55368
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,51152
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,62324
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,53897
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,65249
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,55672
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,60893
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,77798
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,70624
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,63347
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,50725
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,54169
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,46596
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,48138
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,55420
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,43557
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,47235
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,49205
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,55766
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,55670
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,48814
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,50295
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,78698
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,58065
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,65145
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,49314
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,44678
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,57234
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,47681
2019,6,Gràcia,28,Vallcarca i els Penitents,6001,41154
2019,6,Gràcia,28,Vallcarca i els Penitents,6002,38923
2019,6,Gràcia,28,Vallcarca i els Penitents,6003,38267
2019,6,Gràcia,28,Vallcarca i els Penitents,6004,43414
2019,6,Gràcia,28,Vallcarca i els Penitents,6006,56779
2019,6,Gràcia,28,Vallcarca i els Penitents,6007,48191
2019,6,Gràcia,28,Vallcarca i els Penitents,6008,41387
2019,6,Gràcia,28,Vallcarca i els Penitents,6009,60473
2019,6,Gràcia,28,Vallcarca i els Penitents,6010,51788
2019,6,Gràcia,28,Vallcarca i els Penitents,6011,49610
2019,6,Gràcia,28,Vallcarca i els Penitents,6012,53725
2019,6,Gràcia,29,el Coll,6013,41427
2019,6,Gràcia,29,el Coll,6014,41415
2019,6,Gràcia,29,el Coll,6015,34532
2019,6,Gràcia,29,el Coll,6016,33761
2019,6,Gràcia,29,el Coll,6017,34538
2019,6,Gràcia,30,la Salut,6018,38081
2019,6,Gràcia,30,la Salut,6019,39763
2019,6,Gràcia,30,la Salut,6020,38728
2019,6,Gràcia,30,la Salut,6021,47575
2019,6,Gràcia,30,la Salut,6022,44091
2019,6,Gràcia,30,la Salut,6023,62178
2019,6,Gràcia,30,la Salut,6024,42681
2019,6,Gràcia,30,la Salut,6025,47118
2019,6,Gràcia,30,la Salut,6026,40538
