year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_m2_surface
2019,4,Les Corts,21,Pedralbes,4050,132.1
2019,4,Les Corts,21,Pedralbes,4051,100.7
2019,4,Les Corts,21,Pedralbes,4052,137.7
2019,4,Les Corts,21,Pedralbes,4053,108.6
2019,4,Les Corts,21,Pedralbes,4054,125.3
2019,4,Les Corts,21,Pedralbes,4055,171.7
2019,4,Les Corts,21,Pedralbes,4056,139.7
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,60.4
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,97.3
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,92.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5004,110.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5005,76.7
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5006,144.8
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5007,90.4
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5008,97.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5009,89.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5010,82.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5011,80.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5012,72.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5013,78.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5014,82.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5015,94.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5016,89.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5017,121.4
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5018,95.1
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5019,135.0
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,96.4
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,124.7
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,113.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,86.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,139.5
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,154.7
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,152.1
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,160.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,139.6
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,164.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,163.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,147.1
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,121.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,115.6
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,106.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,159.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,142.5
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,106.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,85.5
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,123.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,87.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,89.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,91.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,83.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,96.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,132.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,161.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,131.8
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,120.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,152.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,101.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,149.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,158.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,182.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,233.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,208.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,132.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,135.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,165.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,133.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,170.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,85.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,106.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,109.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,94.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,117.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,131.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,139.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,114.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,106.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,110.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,98.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,98.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,92.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,107.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,103.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,107.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,129.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,120.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,103.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,84.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,92.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,82.9
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,89.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,83.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,80.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,77.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,97.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,88.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,94.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,72.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,80.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,107.9
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,96.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,111.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,86.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,81.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,95.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,73.0
2019,6,Gràcia,28,Vallcarca i els Penitents,6001,83.6
2019,6,Gràcia,28,Vallcarca i els Penitents,6002,71.4
2019,6,Gràcia,28,Vallcarca i els Penitents,6003,67.9
2019,6,Gràcia,28,Vallcarca i els Penitents,6004,71.2
2019,6,Gràcia,28,Vallcarca i els Penitents,6006,85.5
2019,6,Gràcia,28,Vallcarca i els Penitents,6007,80.1
2019,6,Gràcia,28,Vallcarca i els Penitents,6008,80.5
2019,6,Gràcia,28,Vallcarca i els Penitents,6009,76.4
2019,6,Gràcia,28,Vallcarca i els Penitents,6010,73.6
2019,6,Gràcia,28,Vallcarca i els Penitents,6011,87.2
2019,6,Gràcia,28,Vallcarca i els Penitents,6012,82.5
2019,6,Gràcia,29,el Coll,6013,71.3
2019,6,Gràcia,29,el Coll,6014,73.4
2019,6,Gràcia,29,el Coll,6015,65.0
2019,6,Gràcia,29,el Coll,6016,63.5
2019,6,Gràcia,29,el Coll,6017,64.7
2019,6,Gràcia,30,la Salut,6018,66.6
2019,6,Gràcia,30,la Salut,6019,74.7
2019,6,Gràcia,30,la Salut,6020,74.8
2019,6,Gràcia,30,la Salut,6021,87.9
2019,6,Gràcia,30,la Salut,6022,61.9
2019,6,Gràcia,30,la Salut,6023,86.0
2019,6,Gràcia,30,la Salut,6024,82.7
2019,6,Gràcia,30,la Salut,6025,85.1
2019,6,Gràcia,30,la Salut,6026,79.5
2019,6,Gràcia,30,la Salut,6027,87.3
2019,6,Gràcia,31,Vila de Gràcia,6028,66.9
2019,6,Gràcia,31,Vila de Gràcia,6029,65.9
2019,6,Gràcia,31,Vila de Gràcia,6030,65.9
2019,6,Gràcia,31,Vila de Gràcia,6031,62.9
2019,6,Gràcia,31,Vila de Gràcia,6032,64.8
2019,6,Gràcia,31,Vila de Gràcia,6033,66.4
2019,6,Gràcia,31,Vila de Gràcia,6034,66.9
2019,6,Gràcia,31,Vila de Gràcia,6035,79.1
2019,6,Gràcia,31,Vila de Gràcia,6036,80.7
2019,6,Gràcia,31,Vila de Gràcia,6037,92.2
2019,6,Gràcia,31,Vila de Gràcia,6038,73.5
2019,6,Gràcia,31,Vila de Gràcia,6039,67.3
2019,6,Gràcia,31,Vila de Gràcia,6040,91.4
2019,6,Gràcia,31,Vila de Gràcia,6041,90.2
2019,6,Gràcia,31,Vila de Gràcia,6042,85.1
2019,6,Gràcia,31,Vila de Gràcia,6043,84.0
2019,6,Gràcia,31,Vila de Gràcia,6044,104.1
2019,6,Gràcia,31,Vila de Gràcia,6045,90.7
2019,6,Gràcia,31,Vila de Gràcia,6046,70.5
2019,6,Gràcia,31,Vila de Gràcia,6047,61.7
2019,6,Gràcia,31,Vila de Gràcia,6048,71.3
2019,6,Gràcia,31,Vila de Gràcia,6049,72.4
2019,6,Gràcia,31,Vila de Gràcia,6050,67.6
2019,6,Gràcia,31,Vila de Gràcia,6051,71.4
2019,6,Gràcia,31,Vila de Gràcia,6052,70.7
2019,6,Gràcia,31,Vila de Gràcia,6053,68.4
2019,6,Gràcia,31,Vila de Gràcia,6054,65.7
2019,6,Gràcia,31,Vila de Gràcia,6055,69.4
2019,6,Gràcia,31,Vila de Gràcia,6056,58.9
2019,6,Gràcia,31,Vila de Gràcia,6057,63.3
2019,6,Gràcia,31,Vila de Gràcia,6058,64.7
2019,6,Gràcia,31,Vila de Gràcia,6059,63.3
2019,6,Gràcia,31,Vila de Gràcia,6060,68.0
2019,6,Gràcia,31,Vila de Gràcia,6061,68.3
2019,6,Gràcia,31,Vila de Gràcia,6062,65.2
2019,6,Gràcia,31,Vila de Gràcia,6063,67.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,82.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,82.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,65.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,66.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,85.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,80.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,68.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,82.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,83.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,70.8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,82.5
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,86.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,80.3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,68.0
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,62.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,69.8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,74.5
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,74.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,78.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,76.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,71.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,76.1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,83.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,74.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,73.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7001,77.7
2019,7,Horta-Guinardó,33,el Baix Guinardó,7002,62.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,7003,74.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7004,67.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,7005,66.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7006,79.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7007,73.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7008,83.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,7009,68.0
2019,7,Horta-Guinardó,33,el Baix Guinardó,7010,77.4
2019,7,Horta-Guinardó,33,el Baix Guinardó,7011,61.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,7012,63.3
2019,7,Horta-Guinardó,33,el Baix Guinardó,7013,81.6
2019,7,Horta-Guinardó,33,el Baix Guinardó,7014,64.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,7015,72.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,7016,84.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,7017,77.4
2019,7,Horta-Guinardó,33,el Baix Guinardó,7018,77.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,7019,75.5
2019,7,Horta-Guinardó,34,Can Baró,7020,68.7
2019,7,Horta-Guinardó,34,Can Baró,7021,81.2
2019,7,Horta-Guinardó,34,Can Baró,7022,76.6
2019,7,Horta-Guinardó,34,Can Baró,7023,59.0
2019,7,Horta-Guinardó,34,Can Baró,7024,60.7
2019,7,Horta-Guinardó,34,Can Baró,7025,60.8
2019,7,Horta-Guinardó,34,Can Baró,7026,64.6
2019,7,Horta-Guinardó,35,el Guinardó,7027,76.3
2019,7,Horta-Guinardó,35,el Guinardó,7028,59.2
2019,7,Horta-Guinardó,35,el Guinardó,7029,66.7
2019,7,Horta-Guinardó,35,el Guinardó,7030,60.8
2019,7,Horta-Guinardó,35,el Guinardó,7031,66.5
2019,7,Horta-Guinardó,35,el Guinardó,7032,71.2
2019,7,Horta-Guinardó,35,el Guinardó,7033,71.6
2019,7,Horta-Guinardó,35,el Guinardó,7034,75.7
2019,7,Horta-Guinardó,35,el Guinardó,7035,80.2
2019,7,Horta-Guinardó,35,el Guinardó,7036,72.1
2019,7,Horta-Guinardó,35,el Guinardó,7037,70.4
2019,7,Horta-Guinardó,35,el Guinardó,7038,73.0
2019,7,Horta-Guinardó,35,el Guinardó,7039,74.2
2019,7,Horta-Guinardó,35,el Guinardó,7040,62.1
2019,7,Horta-Guinardó,35,el Guinardó,7041,66.5
2019,7,Horta-Guinardó,35,el Guinardó,7042,69.4
2019,7,Horta-Guinardó,35,el Guinardó,7043,73.4
2019,7,Horta-Guinardó,35,el Guinardó,7044,75.3
2019,7,Horta-Guinardó,35,el Guinardó,7045,66.4
2019,7,Horta-Guinardó,35,el Guinardó,7046,65.5
2019,7,Horta-Guinardó,35,el Guinardó,7047,70.9
2019,7,Horta-Guinardó,35,el Guinardó,7048,71.2
2019,7,Horta-Guinardó,35,el Guinardó,7049,69.2
2019,7,Horta-Guinardó,35,el Guinardó,7050,62.8
2019,7,Horta-Guinardó,35,el Guinardó,7051,68.8
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7052,78.2
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7053,74.0
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7054,77.0
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7055,85.1
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7056,60.9
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7057,64.2
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7058,60.2
2019,7,Horta-Guinardó,37,el Carmel,7059,54.9
2019,7,Horta-Guinardó,37,el Carmel,7060,55.7
2019,7,Horta-Guinardó,37,el Carmel,7061,67.1
2019,7,Horta-Guinardó,37,el Carmel,7062,66.1
2019,7,Horta-Guinardó,37,el Carmel,7063,55.9
2019,7,Horta-Guinardó,37,el Carmel,7064,61.4
2019,7,Horta-Guinardó,37,el Carmel,7065,53.5
2019,7,Horta-Guinardó,37,el Carmel,7066,60.7
2019,7,Horta-Guinardó,37,el Carmel,7067,62.8
2019,7,Horta-Guinardó,37,el Carmel,7068,57.6
2019,7,Horta-Guinardó,37,el Carmel,7069,56.9
2019,7,Horta-Guinardó,37,el Carmel,7070,66.4
2019,7,Horta-Guinardó,37,el Carmel,7071,65.8
2019,7,Horta-Guinardó,37,el Carmel,7072,66.3
2019,7,Horta-Guinardó,37,el Carmel,7073,59.1
2019,7,Horta-Guinardó,37,el Carmel,7074,61.3
2019,7,Horta-Guinardó,37,el Carmel,7075,63.5
2019,7,Horta-Guinardó,37,el Carmel,7076,60.9
2019,7,Horta-Guinardó,37,el Carmel,7077,59.0
2019,7,Horta-Guinardó,37,el Carmel,7078,62.5
2019,7,Horta-Guinardó,37,el Carmel,7079,57.5
2019,7,Horta-Guinardó,37,el Carmel,7080,63.8
2019,7,Horta-Guinardó,38,la Teixonera,7081,65.0
2019,7,Horta-Guinardó,38,la Teixonera,7082,62.4
2019,7,Horta-Guinardó,38,la Teixonera,7083,60.8
2019,7,Horta-Guinardó,38,la Teixonera,7084,61.1
2019,7,Horta-Guinardó,38,la Teixonera,7085,64.8
2019,7,Horta-Guinardó,38,la Teixonera,7086,60.9
2019,7,Horta-Guinardó,38,la Teixonera,7087,65.0
2019,7,Horta-Guinardó,38,la Teixonera,7088,64.8
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7089,74.1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7090,68.5
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7091,65.6
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7092,68.4
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7093,75.0
2019,7,Horta-Guinardó,40,Montbau,7094,56.0
2019,7,Horta-Guinardó,40,Montbau,7095,65.5
2019,7,Horta-Guinardó,40,Montbau,7096,63.7
2019,7,Horta-Guinardó,40,Montbau,7097,58.8
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7098,88.9
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7099,60.5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7100,60.5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7101,60.1
2019,7,Horta-Guinardó,42,la Clota,7102,64.4
2019,7,Horta-Guinardó,43,Horta,7103,63.4
2019,7,Horta-Guinardó,43,Horta,7104,59.2
2019,7,Horta-Guinardó,43,Horta,7105,70.3
2019,7,Horta-Guinardó,43,Horta,7106,74.2
2019,7,Horta-Guinardó,43,Horta,7107,70.3
2019,7,Horta-Guinardó,43,Horta,7108,70.2
2019,7,Horta-Guinardó,43,Horta,7109,60.7
2019,7,Horta-Guinardó,43,Horta,7110,70.1
2019,7,Horta-Guinardó,43,Horta,7111,77.8
2019,7,Horta-Guinardó,43,Horta,7112,70.9
2019,7,Horta-Guinardó,43,Horta,7113,63.8
2019,7,Horta-Guinardó,43,Horta,7114,60.5
2019,7,Horta-Guinardó,43,Horta,7115,69.0
2019,7,Horta-Guinardó,43,Horta,7116,64.6
2019,7,Horta-Guinardó,43,Horta,7117,65.5
2019,7,Horta-Guinardó,43,Horta,7118,68.8
2019,7,Horta-Guinardó,43,Horta,7119,66.5
2019,7,Horta-Guinardó,43,Horta,7120,60.9
2019,7,Horta-Guinardó,43,Horta,7121,71.6
2019,7,Horta-Guinardó,43,Horta,7122,69.5
2019,7,Horta-Guinardó,43,Horta,7123,68.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8001,70.1
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8002,68.9
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8003,64.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8004,67.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8005,65.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8006,70.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8007,71.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8008,73.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8009,75.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8010,70.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8011,79.6
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8012,70.2
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8013,75.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8014,68.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8015,57.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,73.1
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8017,67.0
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8018,69.5
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8019,63.1
2019,8,Nou Barris,45,Porta,8020,67.9
2019,8,Nou Barris,45,Porta,8021,69.8
2019,8,Nou Barris,45,Porta,8022,73.1
2019,8,Nou Barris,45,Porta,8023,66.4
2019,8,Nou Barris,45,Porta,8024,69.6
2019,8,Nou Barris,45,Porta,8025,61.3
2019,8,Nou Barris,45,Porta,8026,66.5
2019,8,Nou Barris,45,Porta,8027,72.4
2019,8,Nou Barris,45,Porta,8028,68.9
2019,8,Nou Barris,45,Porta,8029,76.5
2019,8,Nou Barris,45,Porta,8030,66.6
2019,8,Nou Barris,45,Porta,8031,56.7
2019,8,Nou Barris,45,Porta,8032,69.5
2019,8,Nou Barris,45,Porta,8033,61.6
2019,8,Nou Barris,45,Porta,8034,61.6
2019,8,Nou Barris,45,Porta,8035,61.2
2019,8,Nou Barris,45,Porta,8036,54.3
2019,8,Nou Barris,45,Porta,8037,61.9
2019,8,Nou Barris,46,el Turó de la Peira,8038,68.6
2019,8,Nou Barris,46,el Turó de la Peira,8039,64.2
2019,8,Nou Barris,46,el Turó de la Peira,8040,66.9
2019,8,Nou Barris,46,el Turó de la Peira,8041,56.0
2019,8,Nou Barris,46,el Turó de la Peira,8042,81.2
2019,8,Nou Barris,46,el Turó de la Peira,8043,74.0
2019,8,Nou Barris,46,el Turó de la Peira,8044,60.1
2019,8,Nou Barris,46,el Turó de la Peira,8045,62.2
2019,8,Nou Barris,46,el Turó de la Peira,8046,58.8
2019,8,Nou Barris,46,el Turó de la Peira,8047,59.8
2019,8,Nou Barris,47,Can Peguera,8048,47.5
2019,8,Nou Barris,47,Can Peguera,8049,58.3
2019,8,Nou Barris,48,la Guineueta,8050,81.1
2019,8,Nou Barris,48,la Guineueta,8051,75.6
2019,8,Nou Barris,48,la Guineueta,8052,67.4
2019,8,Nou Barris,48,la Guineueta,8053,88.5
2019,8,Nou Barris,48,la Guineueta,8054,68.3
2019,8,Nou Barris,48,la Guineueta,8055,87.4
2019,8,Nou Barris,48,la Guineueta,8056,69.6
2019,8,Nou Barris,48,la Guineueta,8057,79.4
2019,8,Nou Barris,48,la Guineueta,8058,65.1
2019,8,Nou Barris,48,la Guineueta,8059,68.0
2019,8,Nou Barris,48,la Guineueta,8215,76.5
2019,8,Nou Barris,49,Canyelles,8060,86.4
2019,8,Nou Barris,49,Canyelles,8061,74.8
2019,8,Nou Barris,49,Canyelles,8062,80.7
2019,8,Nou Barris,49,Canyelles,8063,97.1
2019,8,Nou Barris,49,Canyelles,8064,77.1
2019,8,Nou Barris,50,les Roquetes,8065,55.9
2019,8,Nou Barris,50,les Roquetes,8066,57.1
2019,8,Nou Barris,50,les Roquetes,8067,68.9
2019,8,Nou Barris,50,les Roquetes,8068,62.7
2019,8,Nou Barris,50,les Roquetes,8069,62.7
2019,8,Nou Barris,50,les Roquetes,8070,59.2
2019,8,Nou Barris,50,les Roquetes,8071,61.9
2019,8,Nou Barris,50,les Roquetes,8072,65.6
2019,8,Nou Barris,50,les Roquetes,8073,45.4
2019,8,Nou Barris,50,les Roquetes,8074,56.1
2019,8,Nou Barris,51,Verdun,8075,57.1
2019,8,Nou Barris,51,Verdun,8076,59.7
2019,8,Nou Barris,51,Verdun,8077,75.5
2019,8,Nou Barris,51,Verdun,8078,51.3
2019,8,Nou Barris,51,Verdun,8079,56.2
2019,8,Nou Barris,51,Verdun,8080,58.6
2019,8,Nou Barris,51,Verdun,8081,62.1
2019,8,Nou Barris,51,Verdun,8082,59.8
2019,8,Nou Barris,52,la Prosperitat,8083,57.4
2019,8,Nou Barris,52,la Prosperitat,8084,64.3
2019,8,Nou Barris,52,la Prosperitat,8085,60.0
2019,8,Nou Barris,52,la Prosperitat,8086,58.4
2019,8,Nou Barris,52,la Prosperitat,8087,58.2
2019,8,Nou Barris,52,la Prosperitat,8088,60.7
2019,8,Nou Barris,52,la Prosperitat,8089,61.9
2019,8,Nou Barris,52,la Prosperitat,8090,64.2
2019,8,Nou Barris,52,la Prosperitat,8091,63.5
2019,8,Nou Barris,52,la Prosperitat,8092,63.7
2019,8,Nou Barris,52,la Prosperitat,8093,57.4
2019,8,Nou Barris,52,la Prosperitat,8094,65.6
2019,8,Nou Barris,52,la Prosperitat,8095,73.0
2019,8,Nou Barris,52,la Prosperitat,8096,66.0
2019,8,Nou Barris,52,la Prosperitat,8097,65.3
2019,8,Nou Barris,52,la Prosperitat,8098,60.9
2019,8,Nou Barris,52,la Prosperitat,8099,58.4
2019,8,Nou Barris,52,la Prosperitat,8100,60.4
2019,8,Nou Barris,52,la Prosperitat,8101,63.1
2019,8,Nou Barris,52,la Prosperitat,8102,53.8
2019,8,Nou Barris,53,la Trinitat Nova,8103,44.8
