year,district_code,district_name,neighborhood_code,neighborhood_name,latitude,longitude,total_nb_buy_sell,nb_buy_sell_new_free_mkt,nb_buy_sell_new_protc_mkt,nb_buy_sell_2nd_hand,total_avg_m2_surf,avg_m2_surf_new_free_mkt,avg_m2_surf_new_protc_mkt,avg_m2_2nd_hand,avg_total_price_€000_all,avg_total_price_€000_new,avg_total_price_€000_2nd_hand,avg_price_€/m2_all,avg_price_€/m2_new,avg_price_€/m2_2nd_hand,avg_weight_ int_ rate_%,avg_nb_pax_per_home,avg_pax_age,F,M,total_pax,foreign_nat,spanish_nat,avg_gross_inc_€,avg_net_inc_€,unknown_nat
2016,7,Horta-Guinardó,33,el Baix Guinardó,41.411437,2.168651,317,1,0,316,73.5,86.0,0.0,73.4,222.8,0.0,222.9,2991.0,0.0,2994.9,0.0191,2.3157894736842106,45.82631578947369,13754,11809,25563,1656,9013,42978.73684210526,35109.10526315789,14894
2016,7,Horta-Guinardó,34,Can Baró,41.416092,2.162402,96,0,0,96,71.0,0.0,0.0,71.0,164.9,0.0,164.9,2157.1,0.0,2157.1,0.0191,2.2857142857142856,44.91428571428571,4730,4239,8969,590,3150,39856.71428571428,32853.42857142857,5229
2016,7,Horta-Guinardó,35,el Guinardó,41.417733,2.173632,362,2,0,360,72.9,107.0,0.0,72.7,186.9,0.0,182.6,2443.2,0.0,2411.4,0.0191,2.04,44.343999999999994,19352,16824,36176,2394,12657,41780.44,34247.64,21125
2016,7,Horta-Guinardó,36,la Font d'en Fargues,41.425788,2.165915,68,6,0,62,101.4,76.8,0.0,104.1,249.7,196.0,255.6,2461.0,2494.7,2457.3,0.0191,2.7142857142857144,44.1,4930,4472,9402,284,3377,56228.142857142855,44179.0,5741
2016,7,Horta-Guinardó,37,el Carmel,41.425607,2.154894,242,56,1,185,63.5,64.0,66.0,63.4,113.3,117.2,112.1,1765.4,1832.2,1744.3,0.0191,2.590909090909091,43.56818181818182,16360,15017,31377,1788,10753,30321.409090909092,26125.227272727272,18836
2016,7,Horta-Guinardó,38,la Teixonera,41.423173,2.14597,133,26,53,54,63.3,65.2,68.9,56.2,106.6,106.6,106.6,1812.9,1640.8,1889.4,0.0191,2.375,43.65,5816,5465,11281,664,3959,33744.125,28565.875,6658
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,41.426457,2.137491,32,7,0,25,71.4,69.5,0.0,72.0,128.1,127.3,128.3,1761.9,1844.1,1734.5,0.0191,2.2,46.62,3580,3115,6695,381,2319,36958.0,30491.8,3995
2016,7,Horta-Guinardó,40,Montbau,41.42955,2.144538,46,15,0,31,66.9,62.3,0.0,69.5,123.4,117.4,127.4,1905.4,1904.2,1906.2,0.0191,2.0,50.0,2802,2251,5053,228,1863,37812.5,31578.25,2962
2016,7,Horta-Guinardó,41,la Vall d'Hebron,41.430379,2.148624,13,2,0,11,58.9,58.5,0.0,59.0,183.0,0.0,186.6,3073.7,0.0,3123.9,0.0191,2.5,46.15,2993,2694,5687,221,2090,46715.0,38142.25,3376
2016,7,Horta-Guinardó,42,la Clota,41.427857,2.152407,3,3,0,0,467.0,467.0,0.0,0.0,160.0,160.0,0.0,342.6,342.6,0.0,0.0191,2.0,36.6,282,308,590,27,223,37786.0,30911.0,340
2016,7,Horta-Guinardó,43,Horta,41.42969,2.160315,248,88,5,155,75.3,76.9,61.6,74.8,210.8,263.7,168.3,2698.8,3356.1,2171.7,0.0191,2.380952380952381,45.77142857142857,14069,12528,26597,1050,9394,41965.09523809524,34626.57142857143,16153
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,41.430019,2.176069,92,2,0,90,73.0,74.5,0.0,72.9,149.8,0.0,149.5,2172.8,0.0,2169.3,0.0191,2.263157894736842,45.63157894736842,13780,11742,25522,1406,8980,39282.36842105263,32795.84210526316,15136
2016,8,Nou Barris,45,Porta,41.433188,2.176034,190,2,0,188,66.1,47.0,0.0,66.3,137.0,0.0,139.0,2012.2,0.0,2031.5,0.0191,2.111111111111111,45.53333333333333,13075,11492,24567,1337,8666,34635.444444444445,29418.333333333332,14564
2016,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,74,0,0,74,62.5,0.0,0.0,62.5,104.6,0.0,104.6,1552.8,0.0,1552.8,0.0191,2.3,45.21,8244,7090,15334,1202,4927,29424.0,25567.8,9205
2016,8,Nou Barris,47,Can Peguera,41.434857,2.165785,3,0,0,3,71.0,0.0,0.0,71.0,55.3,0.0,55.3,613.9,0.0,613.9,0.0191,2.0,44.45,1191,1064,2255,90,824,25576.5,22719.5,1341
2016,8,Nou Barris,48,la Guineueta,41.440303,2.170402,71,2,0,69,72.3,66.5,0.0,72.5,143.1,0.0,142.8,1904.0,0.0,1879.9,0.0191,2.4545454545454546,46.72727272727273,8049,7001,15050,493,5502,39209.0,33066.36363636364,9055
2016,8,Nou Barris,49,Canyelles,41.441704,2.166398,36,0,0,36,74.5,0.0,0.0,74.5,136.8,0.0,136.8,1793.4,0.0,1793.4,0.0191,2.4,47.160000000000004,3607,3318,6925,149,2649,37660.4,32104.4,4127
2016,8,Nou Barris,50,les Roquetes,41.447798,2.176271,164,0,0,164,61.7,0.0,0.0,61.7,131.7,0.0,131.7,1675.9,0.0,1675.9,0.0191,2.9,40.89,7965,7445,15410,1137,4625,27756.2,24322.5,9648
2016,8,Nou Barris,51,Verdun,41.44404,2.17584,81,0,0,81,58.3,0.0,0.0,58.3,99.6,0.0,99.6,1663.5,0.0,1663.5,0.0191,2.375,43.625,6574,5687,12261,808,4195,27603.25,24063.125,7258
2016,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,140,0,0,140,60.9,0.0,0.0,60.9,115.3,0.0,115.3,1837.4,0.0,1837.4,0.0191,2.3,44.97,13792,12392,26184,1415,9189,31198.4,26888.5,15580
2016,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,66,0,0,66,58.5,0.0,0.0,58.5,67.0,0.0,67.0,1266.2,0.0,1266.2,0.0191,2.6,42.36,3798,3461,7259,487,2367,24831.0,22065.4,4405
2016,8,Nou Barris,54,Torre Baró,41.458011,2.183986,7,0,0,7,84.0,0.0,0.0,84.0,110.0,0.0,110.0,1341.5,0.0,1341.5,0.0191,3.0,37.2,1399,1396,2795,197,705,26943.5,24087.0,1893
2016,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,74,0,0,74,58.4,0.0,0.0,58.4,61.8,0.0,61.8,1084.7,0.0,1084.7,0.0191,3.0,40.03333333333333,5093,4962,10055,952,2461,24622.0,22052.333333333332,6642
2016,8,Nou Barris,56,Vallbona,41.463372,2.184051,12,0,0,12,65.0,0.0,0.0,65.0,123.9,0.0,123.9,1594.1,0.0,1594.1,0.0191,3.0,39.7,695,659,1354,74,392,26039.0,23022.0,888
2016,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,187,0,0,187,71.3,0.0,0.0,71.3,141.0,0.0,141.0,1945.8,0.0,1945.8,0.0191,3.0,39.019999999999996,4841,5207,10048,963,2487,28421.8,24771.6,6598
2016,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,10,0,0,10,76.3,0.0,0.0,76.3,271.7,0.0,271.7,3111.9,0.0,3111.9,0.0191,3.0,39.45,1281,1230,2511,130,830,24748.0,22098.5,1551
2016,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,85,0,0,85,68.6,0.0,0.0,68.6,120.6,0.0,120.6,1644.1,0.0,1644.1,0.0191,3.0,40.285714285714285,6297,6297,12594,560,3841,34337.57142857143,29197.14285714286,8193
2016,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,389,2,0,387,71.7,73.5,0.0,71.7,167.3,0.0,167.4,2346.7,0.0,2349.2,0.0191,2.282051282051282,43.864102564102566,29964,26731,56695,2016,21120,43357.846153846156,35691.94871794872,33559
2016,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,281,0,0,281,69.2,0.0,0.0,69.2,201.3,0.0,201.3,2649.1,0.0,2649.1,0.0191,2.4,44.75,15328,13476,28804,1560,10015,41001.75,34102.6,17229
2016,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,177,5,0,172,73.0,76.0,0.0,72.9,158.0,153.6,158.2,2169.4,2013.3,2174.7,0.0191,2.0,45.31111111111111,7654,6397,14051,788,5013,39260.88888888889,32667.444444444445,8250
2016,9,Sant Andreu,63,Navas,41.416044,2.186938,243,15,0,228,81.0,85.2,0.0,80.6,262.4,262.7,262.4,3088.0,3031.5,3095.6,0.0191,2.5384615384615383,45.23076923076923,11781,10316,22097,1307,7585,41737.230769230766,34449.307692307695,13205
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,529,11,0,518,77.2,68.0,0.0,77.5,269.4,278.7,269.2,3331.6,4332.4,3306.1,0.0191,2.04,44.751999999999995,20298,17832,38130,2847,13223,41560.16,33997.48,22060
2016,10,Sant Martí,65,el Clot,41.410316,2.186721,599,98,0,501,79.8,69.4,0.0,82.2,272.0,219.4,287.1,3201.2,3102.8,3229.3,0.0191,2.5294117647058822,43.26470588235294,14017,12911,26928,1682,8972,43458.17647058824,35654.23529411765,16274
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,79,14,0,65,81.1,104.6,0.0,75.7,250.5,346.7,229.4,3129.7,3313.8,3089.1,0.0191,2.2222222222222223,42.78888888888889,7681,7178,14859,1286,4714,44418.444444444445,36004.88888888889,8859
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,13,0,0,13,97.6,0.0,0.0,97.6,466.2,0.0,466.2,4550.7,0.0,4550.7,0.0191,3.0,39.019999999999996,4766,4580,9346,824,2675,79073.0,57846.8,5847
2016,10,Sant Martí,68,el Poblenou,41.400527,2.201729,326,118,1,207,82.4,84.8,0.0,81.1,330.4,429.1,265.9,3919.3,4944.9,3249.2,0.0191,2.5,41.010000000000005,17247,16376,33623,2802,10667,45771.15,36712.55,20154
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,52,2,0,50,93.6,71.0,0.0,94.6,539.3,0.0,552.7,5543.8,0.0,5645.7,0.0191,2.5714285714285716,39.628571428571426,6850,6566,13416,1116,4124,54075.0,41994.42857142857,8176
2016,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,302,36,6,260,64.4,81.3,69.2,61.5,157.8,235.0,143.0,2263.8,2670.1,2185.7,0.0191,3.0,42.16153846153846,11261,11522,22783,1761,6313,29953.076923076922,26029.615384615383,14709
2016,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,26,5,4,17,77.2,78.6,71.5,78.3,246.6,173.0,283.4,3092.1,2159.1,3558.6,0.0191,2.5,42.03333333333333,10544,9837,20381,1215,6830,41598.666666666664,34194.0,12336
2016,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,177,16,3,158,78.0,77.9,75.5,78.1,276.3,305.5,270.8,3114.1,3574.1,3026.8,0.0191,2.2777777777777777,45.90555555555555,13791,12240,26031,1239,9268,38324.11111111111,32263.222222222223,15524
2016,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,260,14,0,246,72.5,59.2,0.0,73.2,125.8,116.6,126.8,1790.6,1972.2,1770.9,0.0191,2.5714285714285716,45.72857142857143,15067,13606,28673,1228,9869,36001.0,30739.095238095237,17576
2015,1,Ciutat Vella,1,el Raval,41.379518,2.168368,450,0,0,450,69.3,0.0,0.0,69.3,193.8,0.0,193.8,2401.9,0.0,2401.9,0.0198,2.9047619047619047,38.68095238095238,21430,25720,47150,7926,8606,27270.904761904763,23379.571428571428,30618
2015,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,190,39,0,151,96.7,85.8,0.0,99.3,386.3,355.7,393.8,3193.4,2331.6,3404.2,0.0198,2.0,40.68888888888889,7363,8151,15514,2873,3544,33163.0,26896.555555555555,9097
2015,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,214,37,0,177,43.8,42.1,0.0,44.2,150.3,148.0,150.8,3474.4,3587.0,3449.7,0.0198,2.090909090909091,43.06363636363636,7537,7500,15037,2362,4387,27986.454545454544,23761.18181818182,8288
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,269,22,0,247,70.5,74.0,0.0,70.1,248.7,349.6,239.6,3479.4,5059.0,3335.8,0.0198,2.0,40.56923076923077,11238,11230,22468,4224,5618,32694.69230769231,26178.46153846154,12626
2015,2,Eixample,5,el Fort Pienc,41.395925,2.182325,228,34,0,194,88.1,84.6,0.0,88.7,351.2,464.6,327.0,3602.0,5621.3,3170.3,0.0198,2.4,43.65,16723,14825,31548,2769,9874,46392.25,37344.5,18905
2015,2,Eixample,6,la Sagrada Família,41.403479,2.17441,62,0,0,62,72.4,0.0,0.0,72.4,211.7,0.0,211.7,2983.9,0.0,2983.9,0.0198,2.088235294117647,44.99411764705882,27654,23440,51094,4283,17316,44711.794117647056,36138.294117647056,29495
2015,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,383,35,6,342,106.2,80.0,82.7,109.5,388.0,179.5,415.4,3311.0,2143.1,3464.3,0.0198,2.103448275862069,43.679310344827584,23472,20086,43558,4538,13759,62638.34482758621,47118.96551724138,25261
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,306,21,2,283,87.4,74.2,96.5,88.4,334.0,299.5,337.2,3757.2,4729.4,3665.5,0.0198,2.0,44.23461538461538,22450,19212,41662,4187,13782,54125.88461538462,42124.730769230766,23693
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,226,20,0,206,83.4,91.3,0.0,82.6,265.5,560.5,225.8,3070.9,6084.2,2666.2,0.0198,2.1,44.825,30942,26722,57664,4735,19614,51207.85,40483.25,33315
2015,2,Eixample,10,Sant Antoni,41.380052,2.163327,195,2,0,193,80.0,73.0,0.0,80.0,235.5,0.0,236.8,3049.2,2545.3,3063.0,0.0198,2.0,44.98333333333333,20111,17920,38031,3563,12627,43353.166666666664,35108.958333333336,21841
2015,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,364,1,0,363,62.2,0.0,0.0,62.2,143.0,0.0,143.0,2246.9,0.0,2246.9,0.0198,2.4583333333333335,42.083333333333336,20425,19797,40222,4854,10955,32277.958333333332,27325.416666666668,24413
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,5,0,3,2,71.0,0.0,70.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,2.0,42.8,554,568,1122,48,390,25571.0,22624.0,684
2015,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,165,0,0,165,75.6,0.0,0.0,75.6,139.2,0.0,139.2,2124.1,0.0,2124.1,0.0198,2.7058823529411766,42.6,15646,14591,30237,1699,9863,34736.17647058824,29491.58823529412,18675
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,53,0,0,53,66.6,0.0,0.0,66.6,174.5,0.0,174.5,2685.3,0.0,2685.3,0.0198,2.142857142857143,44.08571428571429,5481,4890,10371,885,3379,40591.0,33320.857142857145,6107
2015,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,96,10,0,86,67.1,58.5,0.0,67.6,169.5,111.3,172.8,2479.1,2029.6,2505.2,0.0198,2.1,43.17,8219,7539,15758,1503,5020,38750.6,31985.6,9235
2015,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,135,33,0,102,71.0,83.3,0.0,66.5,191.9,219.7,120.0,2577.0,2732.7,2174.7,0.0198,2.3846153846153846,44.76923076923077,9699,8685,18384,1055,6343,39359.07692307692,32656.153846153848,10986
2015,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,169,30,0,139,62.3,54.7,0.0,64.1,115.9,119.9,112.2,1984.2,2095.7,1879.8,0.0198,2.125,44.5875,12738,11278,24016,1707,8190,39039.9375,32152.8125,14119
2015,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,262,2,0,260,67.5,68.0,0.0,67.5,166.6,0.0,170.6,2391.8,0.0,2443.0,0.0198,2.0689655172413794,43.97931034482759,21453,19250,40703,3029,13983,42225.44827586207,34418.1724137931,23691
2015,4,Les Corts,19,les Corts,41.385244,2.132863,531,79,1,451,82.4,82.6,0.0,82.3,281.7,466.3,261.0,3299.7,5474.9,3056.2,0.0198,2.2285714285714286,45.31428571428572,24633,21370,46003,2438,16256,60391.77142857143,46666.02857142857,27309
2015,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,123,16,0,107,86.5,83.1,0.0,87.0,302.6,325.8,296.7,3217.0,3928.3,3036.0,0.0198,2.466666666666667,45.0,12687,11123,23810,1265,8265,55418.666666666664,43353.2,14280
2015,4,Les Corts,21,Pedralbes,41.39014,2.112218,112,6,0,106,150.8,183.6,0.0,148.7,793.5,1421.0,750.0,5191.6,7786.2,5011.5,0.0198,2.857142857142857,43.714285714285715,6241,5475,11716,787,3333,99378.42857142857,70411.71428571429,7596
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",41.415067,2.107482,17,0,0,17,146.1,0.0,0.0,146.1,309.5,0.0,309.5,2070.6,0.0,2070.6,0.0198,3.0,39.166666666666664,2355,2249,4604,317,1221,71609.33333333333,51461.0,3066
2015,5,Sarrià-Sant Gervasi,23,Sarrià,41.399373,2.121513,256,8,0,248,113.7,108.1,0.0,113.9,607.7,419.6,614.5,4817.6,3790.2,4854.6,0.0198,2.9375,41.5625,13162,11478,24640,1462,7309,87433.1875,62637.9375,15869
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,41.397611,2.131184,111,3,0,108,142.0,216.5,0.0,140.5,651.2,832.9,647.2,4591.9,3856.5,4608.1,0.0198,2.909090909090909,40.90909090909091,8787,7714,16501,818,4673,105273.27272727272,74409.54545454546,11010
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41.405983,2.133405,277,58,0,219,127.7,123.7,0.0,128.8,513.6,483.6,521.9,3860.1,3657.4,3916.1,0.0198,2.6666666666666665,42.63333333333333,13702,11666,25368,1372,7817,86773.33333333333,62233.555555555555,16179
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,41.397795,2.143383,328,83,1,244,129.3,111.9,33.0,135.3,551.0,493.3,570.7,4176.3,4506.9,4063.3,0.0198,2.4516129032258065,43.37096774193548,25658,21053,46711,3055,15361,86327.06451612903,61673.290322580644,28295
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,41.407317,2.143424,386,38,0,348,111.0,101.1,0.0,112.2,360.0,276.7,369.6,3139.1,2890.8,3167.8,0.0198,2.1578947368421053,42.56842105263158,15855,13169,29024,2151,9791,61173.68421052631,46537.21052631579,17082
2015,6,Gràcia,28,Vallcarca i els Penitents,41.415526,2.142243,88,16,2,70,89.7,82.1,63.0,92.4,252.2,240.8,255.0,2737.3,2746.7,2735.0,0.0198,2.3636363636363638,44.11818181818182,8314,7206,15520,1065,5341,58603.36363636364,44812.545454545456,9114
2015,6,Gràcia,29,el Coll,41.417907,2.148075,34,11,0,23,69.4,66.1,0.0,70.6,158.0,154.7,159.4,2230.4,2381.8,2166.7,0.0198,2.0,42.56,3894,3457,7351,543,2487,39821.8,32554.8,4321
2015,6,Gràcia,30,la Salut,41.442733,2.224576,125,0,0,125,78.5,0.0,0.0,78.5,221.7,0.0,221.7,2855.7,0.0,2855.7,0.0198,2.2,44.48,7166,6054,13220,858,4515,51372.8,40329.9,7847
2015,6,Gràcia,31,Vila de Gràcia,41.403178,2.157166,315,24,0,291,84.3,118.9,0.0,81.4,311.9,511.0,294.5,3315.1,3514.7,3297.6,0.0198,2.0,42.974999999999994,27552,22889,50441,5141,17527,42615.36111111111,33970.916666666664,27773
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,41.404589,2.166781,302,4,0,298,82.9,87.3,0.0,82.8,276.4,392.0,274.6,3044.9,4410.0,3023.6,0.0198,2.08,44.832,18361,15552,33913,2236,12418,48536.92,38815.08,19259
2015,7,Horta-Guinardó,33,el Baix Guinardó,41.411437,2.168651,300,6,0,294,73.9,72.4,0.0,73.9,225.7,302.9,223.2,3052.2,4301.5,3010.8,0.0198,2.210526315789474,45.752631578947366,13726,11748,25474,1644,9071,42591.89473684211,34858.26315789474,14759
2015,7,Horta-Guinardó,34,Can Baró,41.416092,2.162402,59,0,0,59,63.1,0.0,0.0,63.1,129.1,0.0,129.1,2101.1,0.0,2101.1,0.0198,2.2857142857142856,44.728571428571435,4682,4142,8824,582,3120,39232.0,32414.285714285714,5122
2015,7,Horta-Guinardó,35,el Guinardó,41.417733,2.173632,307,3,0,304,75.6,110.0,0.0,75.2,173.1,343.3,170.4,2198.5,3115.9,2184.1,0.0198,2.04,44.388000000000005,19193,16591,35784,2305,12616,40978.72,33672.0,20863
2015,7,Horta-Guinardó,36,la Font d'en Fargues,41.425788,2.165915,44,4,0,40,85.6,82.8,0.0,85.9,234.8,182.9,240.0,2684.0,2243.6,2728.0,0.0198,2.857142857142857,44.142857142857146,4940,4459,9399,282,3376,53616.142857142855,42311.57142857143,5741
2015,7,Horta-Guinardó,37,el Carmel,41.425607,2.154894,182,44,3,135,68.2,66.9,80.3,68.4,117.2,106.2,121.4,1688.2,1622.7,1713.2,0.0198,2.4545454545454546,43.40909090909091,16383,15066,31449,1738,10815,29666.136363636364,25682.090909090908,18896
2015,7,Horta-Guinardó,38,la Teixonera,41.423173,2.14597,43,19,0,24,60.6,55.2,0.0,65.7,101.1,79.4,121.6,1723.3,1452.3,1979.3,0.0198,2.25,43.4875,5849,5511,11360,669,3977,32660.25,27832.625,6714
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,41.426457,2.137491,29,7,1,21,89.2,122.3,68.0,83.9,190.7,277.0,172.5,2008.3,2498.9,1905.0,0.0198,2.2,46.720000000000006,3581,3140,6721,354,2375,36585.2,30760.8,3992
2015,7,Horta-Guinardó,40,Montbau,41.42955,2.144538,29,11,1,17,62.2,58.5,95.0,62.4,101.6,107.5,97.0,1695.3,1844.3,1580.6,0.0198,2.0,49.975,2813,2228,5041,245,1856,37464.5,31340.0,2940
2015,7,Horta-Guinardó,41,la Vall d'Hebron,41.430379,2.148624,14,6,0,8,58.8,50.5,0.0,65.0,174.6,155.0,186.9,2917.9,3163.3,2764.5,0.0198,2.5,46.225,2890,2577,5467,214,2017,45242.0,36991.5,3236
2015,7,Horta-Guinardó,42,la Clota,41.427857,2.152407,4,0,0,4,68.0,0.0,0.0,68.0,118.3,0.0,118.3,1711.3,0.0,1711.3,0.0198,2.0,38.7,266,276,542,31,201,34801.0,28724.0,310
2015,7,Horta-Guinardó,43,Horta,41.42969,2.160315,165,24,0,141,71.7,76.4,0.0,70.9,152.2,133.1,156.4,2110.8,1775.6,2185.3,0.0198,2.3333333333333335,45.62380952380953,14001,12468,26469,1025,9414,40876.95238095238,33835.04761904762,16030
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,41.430019,2.176069,75,1,0,74,69.0,60.0,0.0,69.2,138.7,0.0,140.5,2055.7,0.0,2081.8,0.0198,2.263157894736842,45.46315789473684,13767,11677,25444,1342,8989,38718.10526315789,32329.473684210527,15113
2015,8,Nou Barris,45,Porta,41.433188,2.176034,138,0,0,138,68.0,0.0,0.0,68.0,134.8,0.0,134.8,1938.0,0.0,1938.0,0.0198,2.1666666666666665,45.67777777777778,12921,11378,24299,1311,8654,34027.055555555555,28902.88888888889,14334
2015,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,56,0,0,56,64.3,0.0,0.0,64.3,96.7,0.0,96.7,1408.6,0.0,1408.6,0.0198,2.4,45.36,8294,7034,15328,1213,4911,28683.7,25014.2,9204
2015,8,Nou Barris,47,Can Peguera,41.434857,2.165785,5,0,0,5,58.6,0.0,0.0,58.6,80.5,0.0,80.5,1385.5,0.0,1385.5,0.0198,2.0,44.45,1186,1089,2275,86,839,24508.0,21860.5,1350
2015,8,Nou Barris,48,la Guineueta,41.440303,2.170402,64,0,0,64,75.4,0.0,0.0,75.4,151.8,0.0,151.8,1931.7,0.0,1931.7,0.0198,2.5454545454545454,46.68181818181818,8068,7029,15097,478,5507,38227.36363636364,32415.272727272728,9112
2015,8,Nou Barris,49,Canyelles,41.441704,2.166398,31,0,0,31,68.7,0.0,0.0,68.7,123.6,0.0,123.6,1732.3,0.0,1732.3,0.0198,2.4,46.5,3619,3333,6952,142,2651,36675.2,31374.2,4159
2015,8,Nou Barris,50,les Roquetes,41.447798,2.176271,126,0,0,126,53.8,0.0,0.0,53.8,59.6,0.0,59.6,1184.1,0.0,1184.1,0.0198,2.9,40.85,7956,7444,15400,1116,4647,27462.6,24122.7,9637
2015,8,Nou Barris,51,Verdun,41.44404,2.17584,71,0,0,71,63.7,0.0,0.0,63.7,101.8,0.0,101.8,1422.9,0.0,1422.9,0.0198,2.375,43.55,6567,5659,12226,809,4223,27344.5,23939.125,7194
2015,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,96,0,0,96,57.6,0.0,0.0,57.6,106.6,0.0,106.6,1788.8,0.0,1788.8,0.0198,2.35,44.875,13616,12358,25974,1348,9237,30920.65,26746.9,15389
2015,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,55,0,0,55,53.3,0.0,0.0,53.3,64.3,0.0,64.3,1206.9,0.0,1206.9,0.0198,2.6,42.6,3823,3512,7335,469,2409,23526.8,21026.0,4457
2015,8,Nou Barris,54,Torre Baró,41.458011,2.183986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,3.0,37.15,1358,1376,2734,183,712,26282.0,23545.5,1839
2015,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,68,0,0,68,59.7,0.0,0.0,59.7,60.2,0.0,60.2,1040.8,0.0,1040.8,0.0198,3.0,39.6,5153,5086,10239,956,2475,24464.5,21911.0,6808
2015,8,Nou Barris,56,Vallbona,41.463372,2.184051,7,0,0,7,89.8,0.0,0.0,89.8,145.2,0.0,145.2,1662.6,0.0,1662.6,0.0198,3.0,39.7,678,656,1334,73,391,25218.0,22351.0,870
2015,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,177,1,0,176,72.4,112.0,0.0,72.1,138.9,0.0,135.4,1838.2,0.0,1812.3,0.0198,3.0,38.72,4831,5237,10068,946,2488,27887.6,24373.0,6634
2015,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,8,0,0,8,84.3,0.0,0.0,84.3,261.8,0.0,261.8,2758.5,0.0,2758.5,0.0198,3.0,39.55,1273,1209,2482,112,840,23431.0,20971.5,1530
2015,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,63,0,0,63,70.7,0.0,0.0,70.7,113.8,0.0,113.8,1498.7,0.0,1498.7,0.0198,3.0,40.114285714285714,6273,6287,12560,562,3875,33804.71428571428,28751.285714285714,8123
2015,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,344,0,0,344,71.2,0.0,0.0,71.2,158.0,0.0,158.0,2216.6,0.0,2216.6,0.0198,2.2564102564102564,43.6974358974359,29893,26598,56491,2003,21082,42515.53846153846,35109.205128205125,33406
2015,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,252,1,0,251,72.2,28.0,0.0,72.4,179.6,0.0,181.0,2460.9,0.0,2466.6,0.0198,2.4,44.480000000000004,15397,13502,28899,1565,9985,39933.1,33280.35,17349
2015,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,132,5,0,127,72.3,62.6,0.0,72.6,151.4,87.2,154.4,2157.8,1444.3,2190.5,0.0198,2.111111111111111,45.15555555555555,7652,6394,14046,785,5005,38370.666666666664,32066.555555555555,8256
