year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_building_age
2019,3,Sants-Montjuïc,16,la Bordeta,3058,32.4
2019,3,Sants-Montjuïc,16,la Bordeta,3059,59.0
2019,3,Sants-Montjuïc,16,la Bordeta,3060,48.7
2019,3,Sants-Montjuïc,16,la Bordeta,3061,64.1
2019,3,Sants-Montjuïc,16,la Bordeta,3062,69.9
2019,3,Sants-Montjuïc,16,la Bordeta,3063,58.4
2019,3,Sants-Montjuïc,16,la Bordeta,3064,37.4
2019,3,Sants-Montjuïc,16,la Bordeta,3065,37.7
2019,3,Sants-Montjuïc,16,la Bordeta,3066,45.0
2019,3,Sants-Montjuïc,16,la Bordeta,3067,45.3
2019,3,Sants-Montjuïc,16,la Bordeta,3068,48.9
2019,3,Sants-Montjuïc,16,la Bordeta,3069,42.5
2019,3,Sants-Montjuïc,17,Sants - Badal,3070,52.0
2019,3,Sants-Montjuïc,17,Sants - Badal,3071,59.0
2019,3,Sants-Montjuïc,17,Sants - Badal,3072,63.6
2019,3,Sants-Montjuïc,17,Sants - Badal,3073,57.4
2019,3,Sants-Montjuïc,17,Sants - Badal,3074,57.1
2019,3,Sants-Montjuïc,17,Sants - Badal,3075,53.7
2019,3,Sants-Montjuïc,17,Sants - Badal,3076,49.6
2019,3,Sants-Montjuïc,17,Sants - Badal,3077,48.8
2019,3,Sants-Montjuïc,17,Sants - Badal,3078,53.0
2019,3,Sants-Montjuïc,17,Sants - Badal,3079,64.2
2019,3,Sants-Montjuïc,17,Sants - Badal,3080,48.2
2019,3,Sants-Montjuïc,17,Sants - Badal,3081,52.7
2019,3,Sants-Montjuïc,17,Sants - Badal,3082,51.2
2019,3,Sants-Montjuïc,17,Sants - Badal,3083,53.7
2019,3,Sants-Montjuïc,17,Sants - Badal,3084,47.5
2019,3,Sants-Montjuïc,17,Sants - Badal,3085,54.0
2019,3,Sants-Montjuïc,18,Sants,3086,42.9
2019,3,Sants-Montjuïc,18,Sants,3087,54.5
2019,3,Sants-Montjuïc,18,Sants,3088,59.9
2019,3,Sants-Montjuïc,18,Sants,3089,50.2
2019,3,Sants-Montjuïc,18,Sants,3090,50.6
2019,3,Sants-Montjuïc,18,Sants,3091,74.0
2019,3,Sants-Montjuïc,18,Sants,3092,57.9
2019,3,Sants-Montjuïc,18,Sants,3093,56.8
2019,3,Sants-Montjuïc,18,Sants,3094,57.7
2019,3,Sants-Montjuïc,18,Sants,3095,62.0
2019,3,Sants-Montjuïc,18,Sants,3096,81.6
2019,3,Sants-Montjuïc,18,Sants,3097,75.3
2019,3,Sants-Montjuïc,18,Sants,3098,65.8
2019,3,Sants-Montjuïc,18,Sants,3099,86.8
2019,3,Sants-Montjuïc,18,Sants,3100,70.1
2019,3,Sants-Montjuïc,18,Sants,3101,74.0
2019,3,Sants-Montjuïc,18,Sants,3102,69.6
2019,3,Sants-Montjuïc,18,Sants,3103,52.5
2019,3,Sants-Montjuïc,18,Sants,3104,89.5
2019,3,Sants-Montjuïc,18,Sants,3105,78.2
2019,3,Sants-Montjuïc,18,Sants,3106,100.3
2019,3,Sants-Montjuïc,18,Sants,3107,63.8
2019,3,Sants-Montjuïc,18,Sants,3108,74.2
2019,3,Sants-Montjuïc,18,Sants,3109,73.8
2019,3,Sants-Montjuïc,18,Sants,3110,65.4
2019,3,Sants-Montjuïc,18,Sants,3111,65.6
2019,3,Sants-Montjuïc,18,Sants,3112,49.7
2019,3,Sants-Montjuïc,18,Sants,3113,51.2
2019,3,Sants-Montjuïc,18,Sants,3114,47.7
2019,4,Les Corts,19,les Corts,4001,54.3
2019,4,Les Corts,19,les Corts,4002,38.5
2019,4,Les Corts,19,les Corts,4003,44.8
2019,4,Les Corts,19,les Corts,4004,48.3
2019,4,Les Corts,19,les Corts,4005,50.3
2019,4,Les Corts,19,les Corts,4006,46.7
2019,4,Les Corts,19,les Corts,4007,52.1
2019,4,Les Corts,19,les Corts,4008,58.8
2019,4,Les Corts,19,les Corts,4009,52.5
2019,4,Les Corts,19,les Corts,4010,39.5
2019,4,Les Corts,19,les Corts,4011,45.3
2019,4,Les Corts,19,les Corts,4012,43.6
2019,4,Les Corts,19,les Corts,4013,41.7
2019,4,Les Corts,19,les Corts,4014,41.5
2019,4,Les Corts,19,les Corts,4015,47.3
2019,4,Les Corts,19,les Corts,4016,52.1
2019,4,Les Corts,19,les Corts,4017,51.1
2019,4,Les Corts,19,les Corts,4018,56.5
2019,4,Les Corts,19,les Corts,4019,58.9
2019,4,Les Corts,19,les Corts,4020,49.6
2019,4,Les Corts,19,les Corts,4021,54.3
2019,4,Les Corts,19,les Corts,4022,46.1
2019,4,Les Corts,19,les Corts,4023,38.8
2019,4,Les Corts,19,les Corts,4024,37.5
2019,4,Les Corts,19,les Corts,4025,50.3
2019,4,Les Corts,19,les Corts,4026,53.3
2019,4,Les Corts,19,les Corts,4027,48.9
2019,4,Les Corts,19,les Corts,4028,58.0
2019,4,Les Corts,19,les Corts,4029,44.3
2019,4,Les Corts,19,les Corts,4030,46.4
2019,4,Les Corts,19,les Corts,4031,48.3
2019,4,Les Corts,19,les Corts,4032,48.9
2019,4,Les Corts,19,les Corts,4033,58.5
2019,4,Les Corts,19,les Corts,4034,44.5
2019,4,Les Corts,19,les Corts,4035,43.5
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4036,58.7
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4037,48.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4038,44.1
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4039,46.7
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4040,59.1
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4041,51.2
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4042,45.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4043,43.3
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4044,49.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4045,45.6
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4046,44.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4047,37.5
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4048,44.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4049,49.4
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4084,50.7
2019,4,Les Corts,21,Pedralbes,4050,44.2
2019,4,Les Corts,21,Pedralbes,4051,57.8
2019,4,Les Corts,21,Pedralbes,4052,43.1
2019,4,Les Corts,21,Pedralbes,4053,48.3
2019,4,Les Corts,21,Pedralbes,4054,46.7
2019,4,Les Corts,21,Pedralbes,4055,42.1
2019,4,Les Corts,21,Pedralbes,4056,46.9
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,43.9
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,53.6
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,49.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5004,46.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5005,46.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5006,43.4
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5007,68.3
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5008,60.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5009,53.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5010,61.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5011,61.3
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5012,55.3
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5013,64.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5014,41.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5015,43.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5016,62.4
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5017,51.8
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5018,53.1
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5019,48.5
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,50.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,25.1
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,49.5
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,55.1
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,53.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,52.3
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,52.5
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,49.1
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,47.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,43.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,43.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,53.1
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,44.0
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,53.5
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,62.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,54.8
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,56.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,58.6
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,57.5
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,47.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,55.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,50.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,54.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,52.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,64.0
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,59.1
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,46.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,55.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,56.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,51.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,57.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,59.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,47.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,44.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,55.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,49.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,58.1
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,47.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,55.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,62.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,61.1
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,69.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,60.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,62.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,65.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,71.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,64.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,76.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,69.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,70.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,60.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,61.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,58.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,55.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,54.1
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,58.1
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,56.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,60.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,65.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,57.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,63.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,56.2
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,58.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,51.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,56.1
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,60.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,50.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,55.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,48.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,52.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,49.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,52.7
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,49.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,53.7
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,51.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,52.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,53.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,51.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,45.5
2019,6,Gràcia,28,Vallcarca i els Penitents,6001,60.6
2019,6,Gràcia,28,Vallcarca i els Penitents,6002,51.7
2019,6,Gràcia,28,Vallcarca i els Penitents,6003,50.5
2019,6,Gràcia,28,Vallcarca i els Penitents,6004,55.6
2019,6,Gràcia,28,Vallcarca i els Penitents,6006,51.8
2019,6,Gràcia,28,Vallcarca i els Penitents,6007,38.2
2019,6,Gràcia,28,Vallcarca i els Penitents,6008,58.9
2019,6,Gràcia,28,Vallcarca i els Penitents,6009,46.6
2019,6,Gràcia,28,Vallcarca i els Penitents,6010,47.7
2019,6,Gràcia,28,Vallcarca i els Penitents,6011,48.6
2019,6,Gràcia,28,Vallcarca i els Penitents,6012,50.7
2019,6,Gràcia,29,el Coll,6013,49.5
2019,6,Gràcia,29,el Coll,6014,47.9
2019,6,Gràcia,29,el Coll,6015,48.4
2019,6,Gràcia,29,el Coll,6016,45.1
2019,6,Gràcia,29,el Coll,6017,50.0
2019,6,Gràcia,30,la Salut,6018,51.8
2019,6,Gràcia,30,la Salut,6019,51.4
2019,6,Gràcia,30,la Salut,6020,56.4
2019,6,Gràcia,30,la Salut,6021,47.9
2019,6,Gràcia,30,la Salut,6022,58.9
2019,6,Gràcia,30,la Salut,6023,43.7
2019,6,Gràcia,30,la Salut,6024,52.7
2019,6,Gràcia,30,la Salut,6025,48.2
2019,6,Gràcia,30,la Salut,6026,46.0
2019,6,Gràcia,30,la Salut,6027,51.5
2019,6,Gràcia,31,Vila de Gràcia,6028,60.2
2019,6,Gràcia,31,Vila de Gràcia,6029,55.3
2019,6,Gràcia,31,Vila de Gràcia,6030,73.2
2019,6,Gràcia,31,Vila de Gràcia,6031,68.4
2019,6,Gràcia,31,Vila de Gràcia,6032,59.8
2019,6,Gràcia,31,Vila de Gràcia,6033,62.0
2019,6,Gràcia,31,Vila de Gràcia,6034,71.2
2019,6,Gràcia,31,Vila de Gràcia,6035,59.7
2019,6,Gràcia,31,Vila de Gràcia,6036,62.9
2019,6,Gràcia,31,Vila de Gràcia,6037,69.5
2019,6,Gràcia,31,Vila de Gràcia,6038,72.7
2019,6,Gràcia,31,Vila de Gràcia,6039,80.3
2019,6,Gràcia,31,Vila de Gràcia,6040,69.6
2019,6,Gràcia,31,Vila de Gràcia,6041,77.0
2019,6,Gràcia,31,Vila de Gràcia,6042,77.7
2019,6,Gràcia,31,Vila de Gràcia,6043,86.4
2019,6,Gràcia,31,Vila de Gràcia,6044,76.1
2019,6,Gràcia,31,Vila de Gràcia,6045,94.9
2019,6,Gràcia,31,Vila de Gràcia,6046,97.1
2019,6,Gràcia,31,Vila de Gràcia,6047,98.3
2019,6,Gràcia,31,Vila de Gràcia,6048,102.5
2019,6,Gràcia,31,Vila de Gràcia,6049,102.0
2019,6,Gràcia,31,Vila de Gràcia,6050,95.3
2019,6,Gràcia,31,Vila de Gràcia,6051,86.8
2019,6,Gràcia,31,Vila de Gràcia,6052,88.2
2019,6,Gràcia,31,Vila de Gràcia,6053,80.3
2019,6,Gràcia,31,Vila de Gràcia,6054,82.1
2019,6,Gràcia,31,Vila de Gràcia,6055,82.6
2019,6,Gràcia,31,Vila de Gràcia,6056,104.6
2019,6,Gràcia,31,Vila de Gràcia,6057,90.2
2019,6,Gràcia,31,Vila de Gràcia,6058,82.9
2019,6,Gràcia,31,Vila de Gràcia,6059,78.0
2019,6,Gràcia,31,Vila de Gràcia,6060,80.6
2019,6,Gràcia,31,Vila de Gràcia,6061,71.0
2019,6,Gràcia,31,Vila de Gràcia,6062,67.5
2019,6,Gràcia,31,Vila de Gràcia,6063,83.3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,73.8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,60.8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,61.0
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,71.1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,70.1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,76.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,70.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,48.1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,51.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,56.5
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,65.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,46.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,51.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,59.3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,58.3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,51.1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,50.0
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,52.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,56.0
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,51.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,54.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,46.3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,38.0
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,44.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,42.9
2019,7,Horta-Guinardó,33,el Baix Guinardó,7001,56.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,7002,43.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7003,54.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7004,53.6
2019,7,Horta-Guinardó,33,el Baix Guinardó,7005,50.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,7006,49.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,7007,52.4
2019,7,Horta-Guinardó,33,el Baix Guinardó,7008,47.0
2019,7,Horta-Guinardó,33,el Baix Guinardó,7009,57.4
2019,7,Horta-Guinardó,33,el Baix Guinardó,7010,63.9
2019,7,Horta-Guinardó,33,el Baix Guinardó,7011,57.3
2019,7,Horta-Guinardó,33,el Baix Guinardó,7012,58.0
2019,7,Horta-Guinardó,33,el Baix Guinardó,7013,48.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,7014,58.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,7015,48.9
2019,7,Horta-Guinardó,33,el Baix Guinardó,7016,44.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,7017,60.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7018,60.0
2019,7,Horta-Guinardó,33,el Baix Guinardó,7019,50.8
2019,7,Horta-Guinardó,34,Can Baró,7020,54.6
2019,7,Horta-Guinardó,34,Can Baró,7021,48.3
2019,7,Horta-Guinardó,34,Can Baró,7022,45.5
2019,7,Horta-Guinardó,34,Can Baró,7023,55.6
2019,7,Horta-Guinardó,34,Can Baró,7024,54.2
2019,7,Horta-Guinardó,34,Can Baró,7025,57.5
2019,7,Horta-Guinardó,34,Can Baró,7026,53.8
2019,7,Horta-Guinardó,35,el Guinardó,7027,53.1
2019,7,Horta-Guinardó,35,el Guinardó,7028,44.0
2019,7,Horta-Guinardó,35,el Guinardó,7029,52.1
2019,7,Horta-Guinardó,35,el Guinardó,7030,54.4
2019,7,Horta-Guinardó,35,el Guinardó,7031,54.3
2019,7,Horta-Guinardó,35,el Guinardó,7032,46.4
2019,7,Horta-Guinardó,35,el Guinardó,7033,48.7
2019,7,Horta-Guinardó,35,el Guinardó,7034,40.7
2019,7,Horta-Guinardó,35,el Guinardó,7035,50.0
2019,7,Horta-Guinardó,35,el Guinardó,7036,49.1
2019,7,Horta-Guinardó,35,el Guinardó,7037,48.6
2019,7,Horta-Guinardó,35,el Guinardó,7038,50.3
2019,7,Horta-Guinardó,35,el Guinardó,7039,52.4
2019,7,Horta-Guinardó,35,el Guinardó,7040,51.6
2019,7,Horta-Guinardó,35,el Guinardó,7041,67.2
2019,7,Horta-Guinardó,35,el Guinardó,7042,49.9
2019,7,Horta-Guinardó,35,el Guinardó,7043,49.9
2019,7,Horta-Guinardó,35,el Guinardó,7044,52.2
2019,7,Horta-Guinardó,35,el Guinardó,7045,48.8
2019,7,Horta-Guinardó,35,el Guinardó,7046,51.1
2019,7,Horta-Guinardó,35,el Guinardó,7047,54.4
2019,7,Horta-Guinardó,35,el Guinardó,7048,54.8
2019,7,Horta-Guinardó,35,el Guinardó,7049,51.9
2019,7,Horta-Guinardó,35,el Guinardó,7050,60.9
2019,7,Horta-Guinardó,35,el Guinardó,7051,51.5
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7052,48.1
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7053,45.9
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7054,50.7
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7055,47.4
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7056,55.2
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7057,56.9
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7058,47.5
2019,7,Horta-Guinardó,37,el Carmel,7059,52.3
2019,7,Horta-Guinardó,37,el Carmel,7060,54.7
2019,7,Horta-Guinardó,37,el Carmel,7061,54.1
2019,7,Horta-Guinardó,37,el Carmel,7062,41.0
2019,7,Horta-Guinardó,37,el Carmel,7063,47.4
2019,7,Horta-Guinardó,37,el Carmel,7064,47.4
2019,7,Horta-Guinardó,37,el Carmel,7065,51.0
2019,7,Horta-Guinardó,37,el Carmel,7066,51.1
2019,7,Horta-Guinardó,37,el Carmel,7067,52.5
2019,7,Horta-Guinardó,37,el Carmel,7068,49.6
2019,7,Horta-Guinardó,37,el Carmel,7069,49.4
2019,7,Horta-Guinardó,37,el Carmel,7070,51.0
2019,7,Horta-Guinardó,37,el Carmel,7071,48.3
2019,7,Horta-Guinardó,37,el Carmel,7072,51.5
2019,7,Horta-Guinardó,37,el Carmel,7073,51.8
2019,7,Horta-Guinardó,37,el Carmel,7074,55.1
2019,7,Horta-Guinardó,37,el Carmel,7075,52.3
2019,7,Horta-Guinardó,37,el Carmel,7076,51.0
2019,7,Horta-Guinardó,37,el Carmel,7077,47.3
2019,7,Horta-Guinardó,37,el Carmel,7078,44.7
2019,7,Horta-Guinardó,37,el Carmel,7079,52.6
2019,7,Horta-Guinardó,37,el Carmel,7080,45.2
2019,7,Horta-Guinardó,38,la Teixonera,7081,42.7
2019,7,Horta-Guinardó,38,la Teixonera,7082,49.1
2019,7,Horta-Guinardó,38,la Teixonera,7083,46.9
2019,7,Horta-Guinardó,38,la Teixonera,7084,47.7
2019,7,Horta-Guinardó,38,la Teixonera,7085,44.7
2019,7,Horta-Guinardó,38,la Teixonera,7086,47.1
2019,7,Horta-Guinardó,38,la Teixonera,7087,46.5
2019,7,Horta-Guinardó,38,la Teixonera,7088,40.6
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7089,44.2
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7090,48.6
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7091,50.1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7092,56.0
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,7093,47.0
2019,7,Horta-Guinardó,40,Montbau,7094,58.8
2019,7,Horta-Guinardó,40,Montbau,7095,51.1
2019,7,Horta-Guinardó,40,Montbau,7096,54.2
2019,7,Horta-Guinardó,40,Montbau,7097,50.5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7098,26.7
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7099,37.7
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7100,51.0
2019,7,Horta-Guinardó,41,la Vall d'Hebron,7101,52.6
2019,7,Horta-Guinardó,42,la Clota,7102,60.7
2019,7,Horta-Guinardó,43,Horta,7103,58.2
2019,7,Horta-Guinardó,43,Horta,7104,54.7
2019,7,Horta-Guinardó,43,Horta,7105,46.4
2019,7,Horta-Guinardó,43,Horta,7106,53.3
2019,7,Horta-Guinardó,43,Horta,7107,43.5
2019,7,Horta-Guinardó,43,Horta,7108,49.2
2019,7,Horta-Guinardó,43,Horta,7109,49.0
2019,7,Horta-Guinardó,43,Horta,7110,55.2
2019,7,Horta-Guinardó,43,Horta,7111,54.7
2019,7,Horta-Guinardó,43,Horta,7112,49.4
2019,7,Horta-Guinardó,43,Horta,7113,60.4
2019,7,Horta-Guinardó,43,Horta,7114,55.7
2019,7,Horta-Guinardó,43,Horta,7115,58.6
2019,7,Horta-Guinardó,43,Horta,7116,46.9
2019,7,Horta-Guinardó,43,Horta,7117,63.8
2019,7,Horta-Guinardó,43,Horta,7118,54.6
2019,7,Horta-Guinardó,43,Horta,7119,52.6
2019,7,Horta-Guinardó,43,Horta,7120,58.9
2019,7,Horta-Guinardó,43,Horta,7121,50.7
