Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,91933
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,91933
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,73713
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,91933
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,91933
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,72509
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,90648
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,50512
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,67540
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,69250
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,55955
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,56822
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,83128
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,63505
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,57803
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,59010
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,54873
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,49716
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,57955
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,51018
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,61392
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,58606
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,58864
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,64508
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,64988
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,56860
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,46787
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,49061
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,42350
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,51974
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,45701
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,42157
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,45028
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,46618
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,53586
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,55901
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,46166
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,48436
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,92,91933
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,93,52248
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,94,68847
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,95,46050
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,96,44060
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,97,54858
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,98,45872
2018,6,Gràcia,28,Vallcarca i els Penitents,1,39423
2018,6,Gràcia,28,Vallcarca i els Penitents,2,36518
2018,6,Gràcia,28,Vallcarca i els Penitents,3,37362
2018,6,Gràcia,28,Vallcarca i els Penitents,4,43240
2018,6,Gràcia,28,Vallcarca i els Penitents,6,52802
2018,6,Gràcia,28,Vallcarca i els Penitents,7,45561
2018,6,Gràcia,28,Vallcarca i els Penitents,8,39052
2018,6,Gràcia,28,Vallcarca i els Penitents,9,61443
2018,6,Gràcia,28,Vallcarca i els Penitents,10,49102
2018,6,Gràcia,28,Vallcarca i els Penitents,11,53078
2018,6,Gràcia,28,Vallcarca i els Penitents,12,58081
2018,6,Gràcia,29,el Coll,13,37777
2018,6,Gràcia,29,el Coll,14,38374
2018,6,Gràcia,29,el Coll,15,33632
2018,6,Gràcia,29,el Coll,16,31090
2018,6,Gràcia,29,el Coll,17,33455
2018,6,Gràcia,30,la Salut,18,37204
2018,6,Gràcia,30,la Salut,19,38440
2018,6,Gràcia,30,la Salut,20,38170
2018,6,Gràcia,30,la Salut,21,46408
2018,6,Gràcia,30,la Salut,22,40797
2018,6,Gràcia,30,la Salut,23,61222
2018,6,Gràcia,30,la Salut,24,41701
2018,6,Gràcia,30,la Salut,25,43807
2018,6,Gràcia,30,la Salut,26,39499
2018,6,Gràcia,30,la Salut,27,43711
2018,6,Gràcia,31,Vila de Gràcia,28,36507
2018,6,Gràcia,31,Vila de Gràcia,29,36912
2018,6,Gràcia,31,Vila de Gràcia,30,34467
2018,6,Gràcia,31,Vila de Gràcia,31,36063
2018,6,Gràcia,31,Vila de Gràcia,32,36319
2018,6,Gràcia,31,Vila de Gràcia,33,36111
2018,6,Gràcia,31,Vila de Gràcia,34,37321
2018,6,Gràcia,31,Vila de Gràcia,35,49437
2018,6,Gràcia,31,Vila de Gràcia,36,44609
2018,6,Gràcia,31,Vila de Gràcia,37,41516
2018,6,Gràcia,31,Vila de Gràcia,38,38591
2018,6,Gràcia,31,Vila de Gràcia,39,33578
2018,6,Gràcia,31,Vila de Gràcia,40,42316
2018,6,Gràcia,31,Vila de Gràcia,41,44266
2018,6,Gràcia,31,Vila de Gràcia,42,46786
2018,6,Gràcia,31,Vila de Gràcia,43,42488
2018,6,Gràcia,31,Vila de Gràcia,44,48716
2018,6,Gràcia,31,Vila de Gràcia,45,35424
2018,6,Gràcia,31,Vila de Gràcia,46,35041
2018,6,Gràcia,31,Vila de Gràcia,47,31954
2018,6,Gràcia,31,Vila de Gràcia,48,34343
2018,6,Gràcia,31,Vila de Gràcia,49,38322
2018,6,Gràcia,31,Vila de Gràcia,50,30733
2018,6,Gràcia,31,Vila de Gràcia,51,35185
2018,6,Gràcia,31,Vila de Gràcia,52,33252
2018,6,Gràcia,31,Vila de Gràcia,53,37976
2018,6,Gràcia,31,Vila de Gràcia,54,33601
2018,6,Gràcia,31,Vila de Gràcia,55,36110
2018,6,Gràcia,31,Vila de Gràcia,56,30999
2018,6,Gràcia,31,Vila de Gràcia,57,31250
2018,6,Gràcia,31,Vila de Gràcia,58,34440
2018,6,Gràcia,31,Vila de Gràcia,59,33786
2018,6,Gràcia,31,Vila de Gràcia,60,34131
2018,6,Gràcia,31,Vila de Gràcia,61,36677
2018,6,Gràcia,31,Vila de Gràcia,62,34938
2018,6,Gràcia,31,Vila de Gràcia,63,33841
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,41073
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,44794
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,34988
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,37277
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,43138
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,41473
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,36807
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,41714
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,43689
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,39146
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,39563
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,47573
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,44769
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,36540
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,34248
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,38783
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,39026
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,37807
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,44054
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,44735
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,37895
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,41404
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,51420
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,48823
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,42559
2018,7,Horta-Guinardó,33,el Baix Guinardó,1,41298
2018,7,Horta-Guinardó,33,el Baix Guinardó,2,30107
2018,7,Horta-Guinardó,33,el Baix Guinardó,3,39297
2018,7,Horta-Guinardó,33,el Baix Guinardó,4,35411
2018,7,Horta-Guinardó,33,el Baix Guinardó,5,33758
2018,7,Horta-Guinardó,33,el Baix Guinardó,6,41717
2018,7,Horta-Guinardó,33,el Baix Guinardó,7,34285
2018,7,Horta-Guinardó,33,el Baix Guinardó,8,42539
2018,7,Horta-Guinardó,33,el Baix Guinardó,9,33427
2018,7,Horta-Guinardó,33,el Baix Guinardó,10,38748
2018,7,Horta-Guinardó,33,el Baix Guinardó,11,33845
2018,7,Horta-Guinardó,33,el Baix Guinardó,12,32287
2018,7,Horta-Guinardó,33,el Baix Guinardó,13,41966
2018,7,Horta-Guinardó,33,el Baix Guinardó,14,30055
2018,7,Horta-Guinardó,33,el Baix Guinardó,15,37352
2018,7,Horta-Guinardó,33,el Baix Guinardó,16,42838
2018,7,Horta-Guinardó,33,el Baix Guinardó,17,35680
2018,7,Horta-Guinardó,33,el Baix Guinardó,18,39258
2018,7,Horta-Guinardó,33,el Baix Guinardó,19,38241
2018,7,Horta-Guinardó,34,Can Baró,20,35492
2018,7,Horta-Guinardó,34,Can Baró,21,45649
2018,7,Horta-Guinardó,34,Can Baró,22,36010
2018,7,Horta-Guinardó,34,Can Baró,23,27743
2018,7,Horta-Guinardó,34,Can Baró,24,31545
2018,7,Horta-Guinardó,34,Can Baró,25,31965
2018,7,Horta-Guinardó,34,Can Baró,26,32894
2018,7,Horta-Guinardó,35,el Guinardó,27,34714
2018,7,Horta-Guinardó,35,el Guinardó,28,34628
2018,7,Horta-Guinardó,35,el Guinardó,29,37732
2018,7,Horta-Guinardó,35,el Guinardó,30,32209
2018,7,Horta-Guinardó,35,el Guinardó,31,31877
2018,7,Horta-Guinardó,35,el Guinardó,32,35931
2018,7,Horta-Guinardó,35,el Guinardó,33,38320
2018,7,Horta-Guinardó,35,el Guinardó,34,41421
2018,7,Horta-Guinardó,35,el Guinardó,35,42471
2018,7,Horta-Guinardó,35,el Guinardó,36,41643
2018,7,Horta-Guinardó,35,el Guinardó,37,36865
2018,7,Horta-Guinardó,35,el Guinardó,38,35275
2018,7,Horta-Guinardó,35,el Guinardó,39,36218
2018,7,Horta-Guinardó,35,el Guinardó,40,33878
2018,7,Horta-Guinardó,35,el Guinardó,41,33886
2018,7,Horta-Guinardó,35,el Guinardó,42,34309
2018,7,Horta-Guinardó,35,el Guinardó,43,35494
2018,7,Horta-Guinardó,35,el Guinardó,44,37403
2018,7,Horta-Guinardó,35,el Guinardó,45,34564
2018,7,Horta-Guinardó,35,el Guinardó,46,33609
2018,7,Horta-Guinardó,35,el Guinardó,47,34590
2018,7,Horta-Guinardó,35,el Guinardó,48,34517
2018,7,Horta-Guinardó,35,el Guinardó,49,36028
2018,7,Horta-Guinardó,35,el Guinardó,50,34421
2018,7,Horta-Guinardó,35,el Guinardó,51,34998
2018,7,Horta-Guinardó,36,la Font d'en Fargues,52,42996
2018,7,Horta-Guinardó,36,la Font d'en Fargues,53,41330
2018,7,Horta-Guinardó,36,la Font d'en Fargues,54,50100
2018,7,Horta-Guinardó,36,la Font d'en Fargues,55,54745
2018,7,Horta-Guinardó,36,la Font d'en Fargues,56,40176
2018,7,Horta-Guinardó,36,la Font d'en Fargues,57,42345
2018,7,Horta-Guinardó,36,la Font d'en Fargues,58,40278
2018,7,Horta-Guinardó,37,el Carmel,59,27432
2018,7,Horta-Guinardó,37,el Carmel,60,27238
2018,7,Horta-Guinardó,37,el Carmel,61,29813
2018,7,Horta-Guinardó,37,el Carmel,62,30018
2018,7,Horta-Guinardó,37,el Carmel,63,27295
2018,7,Horta-Guinardó,37,el Carmel,64,28148
2018,7,Horta-Guinardó,37,el Carmel,65,24500
2018,7,Horta-Guinardó,37,el Carmel,66,25844
2018,7,Horta-Guinardó,37,el Carmel,67,24751
2018,7,Horta-Guinardó,37,el Carmel,68,25738
2018,7,Horta-Guinardó,37,el Carmel,69,25700
2018,7,Horta-Guinardó,37,el Carmel,70,27750
2018,7,Horta-Guinardó,37,el Carmel,71,31108
2018,7,Horta-Guinardó,37,el Carmel,72,29816
2018,7,Horta-Guinardó,37,el Carmel,73,26255
2018,7,Horta-Guinardó,37,el Carmel,74,28945
2018,7,Horta-Guinardó,37,el Carmel,75,28088
2018,7,Horta-Guinardó,37,el Carmel,76,27218
2018,7,Horta-Guinardó,37,el Carmel,77,26721
2018,7,Horta-Guinardó,37,el Carmel,78,27616
2018,7,Horta-Guinardó,37,el Carmel,79,27288
2018,7,Horta-Guinardó,37,el Carmel,80,30187
2018,7,Horta-Guinardó,38,la Teixonera,81,31351
2018,7,Horta-Guinardó,38,la Teixonera,82,29043
2018,7,Horta-Guinardó,38,la Teixonera,83,28044
2018,7,Horta-Guinardó,38,la Teixonera,84,28674
2018,7,Horta-Guinardó,38,la Teixonera,85,32035
2018,7,Horta-Guinardó,38,la Teixonera,86,28865
2018,7,Horta-Guinardó,38,la Teixonera,87,29100
2018,7,Horta-Guinardó,38,la Teixonera,88,31006
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,40982
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,33389
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,32205
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,26412
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,33159
2018,7,Horta-Guinardó,40,Montbau,94,30982
2018,7,Horta-Guinardó,40,Montbau,95,35202
2018,7,Horta-Guinardó,40,Montbau,96,31158
2018,7,Horta-Guinardó,40,Montbau,97,36173
2018,7,Horta-Guinardó,41,la Vall d'Hebron,98,48044
2018,7,Horta-Guinardó,41,la Vall d'Hebron,99,41938
2018,7,Horta-Guinardó,41,la Vall d'Hebron,100,34730
2018,7,Horta-Guinardó,41,la Vall d'Hebron,101,35167
2018,7,Horta-Guinardó,42,la Clota,102,34749
2018,7,Horta-Guinardó,43,Horta,103,33961
2018,7,Horta-Guinardó,43,Horta,104,30188
2018,7,Horta-Guinardó,43,Horta,105,37890
2018,7,Horta-Guinardó,43,Horta,106,37036
2018,7,Horta-Guinardó,43,Horta,107,43351
2018,7,Horta-Guinardó,43,Horta,108,39296
2018,7,Horta-Guinardó,43,Horta,109,29545
2018,7,Horta-Guinardó,43,Horta,110,39800
2018,7,Horta-Guinardó,43,Horta,111,43906
2018,7,Horta-Guinardó,43,Horta,112,38588
2018,7,Horta-Guinardó,43,Horta,113,33830
2018,7,Horta-Guinardó,43,Horta,114,38431
2018,7,Horta-Guinardó,43,Horta,115,44344
2018,7,Horta-Guinardó,43,Horta,116,34662
2018,7,Horta-Guinardó,43,Horta,117,38451
2018,7,Horta-Guinardó,43,Horta,118,36943
2018,7,Horta-Guinardó,43,Horta,119,30839
2018,7,Horta-Guinardó,43,Horta,120,34449
2018,7,Horta-Guinardó,43,Horta,121,30660
2018,7,Horta-Guinardó,43,Horta,122,34571
2018,7,Horta-Guinardó,43,Horta,123,36119
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,32775
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,35465
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,32440
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,31630
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,34871
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,36928
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,37902
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,36087
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,32854
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,36796
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,41955
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,33209
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,34847
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,31399
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,30428
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,31549
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,36069
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,35263
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,31028
2018,8,Nou Barris,45,Porta,20,32095
2018,8,Nou Barris,45,Porta,21,33347
2018,8,Nou Barris,45,Porta,22,36677
2018,8,Nou Barris,45,Porta,23,29048
2018,8,Nou Barris,45,Porta,24,32700
2018,8,Nou Barris,45,Porta,25,27838
2018,8,Nou Barris,45,Porta,26,33665
2018,8,Nou Barris,45,Porta,27,35499
2018,8,Nou Barris,45,Porta,28,30255
2018,8,Nou Barris,45,Porta,29,27196
2018,8,Nou Barris,45,Porta,30,30402
2018,8,Nou Barris,45,Porta,31,31152
2018,8,Nou Barris,45,Porta,32,33686
2018,8,Nou Barris,45,Porta,33,29619
2018,8,Nou Barris,45,Porta,34,26311
2018,8,Nou Barris,45,Porta,35,27381
2018,8,Nou Barris,45,Porta,36,25881
2018,8,Nou Barris,45,Porta,37,30157
2018,8,Nou Barris,46,el Turó de la Peira,38,29168
2018,8,Nou Barris,46,el Turó de la Peira,39,28375
2018,8,Nou Barris,46,el Turó de la Peira,40,23770
2018,8,Nou Barris,46,el Turó de la Peira,41,23646
2018,8,Nou Barris,46,el Turó de la Peira,42,34709
2018,8,Nou Barris,46,el Turó de la Peira,43,27611
2018,8,Nou Barris,46,el Turó de la Peira,44,26186
2018,8,Nou Barris,46,el Turó de la Peira,45,26136
2018,8,Nou Barris,46,el Turó de la Peira,46,25931
2018,8,Nou Barris,46,el Turó de la Peira,47,23971
2018,8,Nou Barris,47,Can Peguera,48,21435
2018,8,Nou Barris,47,Can Peguera,49,25976
2018,8,Nou Barris,48,la Guineueta,50,40188
2018,8,Nou Barris,48,la Guineueta,51,38571
2018,8,Nou Barris,48,la Guineueta,52,32007
2018,8,Nou Barris,48,la Guineueta,53,39570
2018,8,Nou Barris,48,la Guineueta,54,31806
2018,8,Nou Barris,48,la Guineueta,55,46692
2018,8,Nou Barris,48,la Guineueta,56,31073
2018,8,Nou Barris,48,la Guineueta,57,31748
2018,8,Nou Barris,48,la Guineueta,58,28351
2018,8,Nou Barris,48,la Guineueta,59,30226
2018,8,Nou Barris,49,Canyelles,60,34419
2018,8,Nou Barris,49,Canyelles,61,29362
2018,8,Nou Barris,49,Canyelles,62,34194
2018,8,Nou Barris,49,Canyelles,63,38278
2018,8,Nou Barris,49,Canyelles,64,30092
2018,8,Nou Barris,50,les Roquetes,65,25877
2018,8,Nou Barris,50,les Roquetes,66,24409
2018,8,Nou Barris,50,les Roquetes,67,28181
2018,8,Nou Barris,50,les Roquetes,68,25641
2018,8,Nou Barris,50,les Roquetes,69,26160
2018,8,Nou Barris,50,les Roquetes,70,23855
2018,8,Nou Barris,50,les Roquetes,71,26552
2018,8,Nou Barris,50,les Roquetes,72,29654
2018,8,Nou Barris,50,les Roquetes,73,21379
2018,8,Nou Barris,50,les Roquetes,74,24729
2018,8,Nou Barris,51,Verdun,75,27472
2018,8,Nou Barris,51,Verdun,76,26885
2018,8,Nou Barris,51,Verdun,77,23292
2018,8,Nou Barris,51,Verdun,78,23211
2018,8,Nou Barris,51,Verdun,79,24160
2018,8,Nou Barris,51,Verdun,80,26415
2018,8,Nou Barris,51,Verdun,81,24646
2018,8,Nou Barris,51,Verdun,82,25269
2018,8,Nou Barris,52,la Prosperitat,83,26928
2018,8,Nou Barris,52,la Prosperitat,84,28386
2018,8,Nou Barris,52,la Prosperitat,85,27545
2018,8,Nou Barris,52,la Prosperitat,86,28471
2018,8,Nou Barris,52,la Prosperitat,87,27324
2018,8,Nou Barris,52,la Prosperitat,88,26080
2018,8,Nou Barris,52,la Prosperitat,89,27423
2018,8,Nou Barris,52,la Prosperitat,90,28961
2018,8,Nou Barris,52,la Prosperitat,91,30236
2018,8,Nou Barris,52,la Prosperitat,92,31153
2018,8,Nou Barris,52,la Prosperitat,93,27417
2018,8,Nou Barris,52,la Prosperitat,94,28659
2018,8,Nou Barris,52,la Prosperitat,95,35123
2018,8,Nou Barris,52,la Prosperitat,96,30516
2018,8,Nou Barris,52,la Prosperitat,97,28629
2018,8,Nou Barris,52,la Prosperitat,98,26812
2018,8,Nou Barris,52,la Prosperitat,99,28088
2018,8,Nou Barris,52,la Prosperitat,100,26823
2018,8,Nou Barris,52,la Prosperitat,101,29060
2018,8,Nou Barris,52,la Prosperitat,102,24114
2018,8,Nou Barris,53,la Trinitat Nova,103,21208
2018,8,Nou Barris,53,la Trinitat Nova,104,23510
2018,8,Nou Barris,53,la Trinitat Nova,105,24573
2018,8,Nou Barris,53,la Trinitat Nova,106,25043
2018,8,Nou Barris,53,la Trinitat Nova,107,23712
2018,8,Nou Barris,54,Torre Baró,108,25650
2018,8,Nou Barris,54,Torre Baró,109,26853
2018,8,Nou Barris,55,Ciutat Meridiana,110,20654
2018,8,Nou Barris,55,Ciutat Meridiana,111,24101
2018,8,Nou Barris,55,Ciutat Meridiana,112,24125
2018,8,Nou Barris,55,Ciutat Meridiana,113,23895
2018,8,Nou Barris,55,Ciutat Meridiana,114,25351
2018,8,Nou Barris,55,Ciutat Meridiana,115,24053
2018,8,Nou Barris,56,Vallbona,116,25549
2018,8,Nou Barris,48,la Guineueta,215,36673
2018,9,Sant Andreu,57,la Trinitat Vella,1,22941
2018,9,Sant Andreu,57,la Trinitat Vella,2,24043
2018,9,Sant Andreu,57,la Trinitat Vella,3,24820
2018,9,Sant Andreu,57,la Trinitat Vella,4,25776
2018,9,Sant Andreu,57,la Trinitat Vella,5,32986
2018,9,Sant Andreu,58,Baró de Viver,6,24658
2018,9,Sant Andreu,58,Baró de Viver,7,22605
2018,9,Sant Andreu,59,el Bon Pastor,8,49537
2018,9,Sant Andreu,59,el Bon Pastor,9,34873
2018,9,Sant Andreu,59,el Bon Pastor,10,28669
2018,9,Sant Andreu,59,el Bon Pastor,11,26566
2018,9,Sant Andreu,59,el Bon Pastor,13,23897
2018,9,Sant Andreu,59,el Bon Pastor,14,26502
2018,9,Sant Andreu,59,el Bon Pastor,15,25911
2018,9,Sant Andreu,60,Sant Andreu,16,38382
2018,9,Sant Andreu,60,Sant Andreu,17,38398
2018,9,Sant Andreu,60,Sant Andreu,18,35235
2018,9,Sant Andreu,60,Sant Andreu,19,44494
2018,9,Sant Andreu,60,Sant Andreu,20,37276
2018,9,Sant Andreu,60,Sant Andreu,21,41799
2018,9,Sant Andreu,60,Sant Andreu,22,40986
2018,9,Sant Andreu,60,Sant Andreu,23,41120
2018,9,Sant Andreu,60,Sant Andreu,24,37722
2018,9,Sant Andreu,60,Sant Andreu,25,36720
2018,9,Sant Andreu,60,Sant Andreu,26,39834
2018,9,Sant Andreu,60,Sant Andreu,27,41970
2018,9,Sant Andreu,60,Sant Andreu,28,49792
2018,9,Sant Andreu,60,Sant Andreu,29,35738
2018,9,Sant Andreu,60,Sant Andreu,30,40040
2018,9,Sant Andreu,60,Sant Andreu,31,41564
2018,9,Sant Andreu,60,Sant Andreu,32,31615
2018,9,Sant Andreu,60,Sant Andreu,33,31470
2018,9,Sant Andreu,60,Sant Andreu,34,31105
2018,9,Sant Andreu,60,Sant Andreu,35,34829
2018,9,Sant Andreu,60,Sant Andreu,36,37752
2018,9,Sant Andreu,60,Sant Andreu,37,32127
2018,9,Sant Andreu,60,Sant Andreu,38,39768
2018,9,Sant Andreu,60,Sant Andreu,39,35369
2018,9,Sant Andreu,60,Sant Andreu,40,39042
2018,9,Sant Andreu,60,Sant Andreu,41,35710
2018,9,Sant Andreu,60,Sant Andreu,42,37394
2018,9,Sant Andreu,60,Sant Andreu,43,32435
2018,9,Sant Andreu,60,Sant Andreu,44,35373
2018,9,Sant Andreu,60,Sant Andreu,45,36761
2018,9,Sant Andreu,60,Sant Andreu,46,38483
2018,9,Sant Andreu,60,Sant Andreu,47,37645
2018,9,Sant Andreu,60,Sant Andreu,48,35190
2018,9,Sant Andreu,60,Sant Andreu,49,36999
2018,9,Sant Andreu,60,Sant Andreu,50,39020
2018,9,Sant Andreu,60,Sant Andreu,51,37469
2018,9,Sant Andreu,60,Sant Andreu,52,36663
2018,9,Sant Andreu,60,Sant Andreu,53,40344
2018,9,Sant Andreu,60,Sant Andreu,54,39632
2018,9,Sant Andreu,61,la Sagrera,55,37188
2018,9,Sant Andreu,61,la Sagrera,56,38190
2018,9,Sant Andreu,61,la Sagrera,57,33763
2018,9,Sant Andreu,61,la Sagrera,58,39120
2018,9,Sant Andreu,61,la Sagrera,59,34677
2018,9,Sant Andreu,61,la Sagrera,60,34822
2018,9,Sant Andreu,61,la Sagrera,61,40661
2018,9,Sant Andreu,61,la Sagrera,62,31245
2018,9,Sant Andreu,61,la Sagrera,63,39686
2018,9,Sant Andreu,61,la Sagrera,64,40495
2018,9,Sant Andreu,61,la Sagrera,65,36804
2018,9,Sant Andreu,61,la Sagrera,66,37979
2018,9,Sant Andreu,61,la Sagrera,67,33792
2018,9,Sant Andreu,61,la Sagrera,68,37960
2018,9,Sant Andreu,61,la Sagrera,69,35550
2018,9,Sant Andreu,61,la Sagrera,70,26669
2018,9,Sant Andreu,61,la Sagrera,71,33602
2018,9,Sant Andreu,61,la Sagrera,72,28443
2018,9,Sant Andreu,61,la Sagrera,73,36983
2018,9,Sant Andreu,62,el Congrés i els Indians,74,32919
2018,9,Sant Andreu,62,el Congrés i els Indians,75,36523
2018,9,Sant Andreu,62,el Congrés i els Indians,76,32033
2018,9,Sant Andreu,62,el Congrés i els Indians,77,33439
2018,9,Sant Andreu,62,el Congrés i els Indians,78,35714
2018,9,Sant Andreu,62,el Congrés i els Indians,79,36924
2018,9,Sant Andreu,62,el Congrés i els Indians,80,36658
2018,9,Sant Andreu,62,el Congrés i els Indians,81,35832
2018,9,Sant Andreu,62,el Congrés i els Indians,82,34769
2018,9,Sant Andreu,63,Navas,83,35705
2018,9,Sant Andreu,63,Navas,84,39491
2018,9,Sant Andreu,63,Navas,85,34930
2018,9,Sant Andreu,63,Navas,86,35209
2018,9,Sant Andreu,63,Navas,87,39575
2018,9,Sant Andreu,63,Navas,88,32545
2018,9,Sant Andreu,63,Navas,89,33117
2018,9,Sant Andreu,63,Navas,90,35510
2018,9,Sant Andreu,63,Navas,91,36817
2018,9,Sant Andreu,63,Navas,92,37550
2018,9,Sant Andreu,63,Navas,93,35917
2018,9,Sant Andreu,63,Navas,94,35547
2018,9,Sant Andreu,63,Navas,95,36543
2018,9,Sant Andreu,61,la Sagrera,156,36954
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,1,32619
