Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,669,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,602,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,710,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,592,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,853,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,667,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,896,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,855,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,893,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,755,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,984,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,874,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,864,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,639,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,848,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,670,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,605,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,491,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,1414,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,1122,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,881,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,687,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,591,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,481,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,842,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,784,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,805,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,674,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,657,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,499,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,783,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,642,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,1157,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,1060,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,754,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,685,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,546,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,470,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,959,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,819,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,1037,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,813,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,644,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,595,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,531,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,461,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,669,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,574,2
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,592,1
2014-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,495,2
2014-01-01,6,Gràcia,29,el Coll,118,6013,866,1
2014-01-01,6,Gràcia,29,el Coll,118,6013,788,2
2014-01-01,6,Gràcia,29,el Coll,118,6014,699,1
2014-01-01,6,Gràcia,29,el Coll,118,6014,626,2
2014-01-01,6,Gràcia,29,el Coll,118,6015,725,1
2014-01-01,6,Gràcia,29,el Coll,118,6015,618,2
2014-01-01,6,Gràcia,29,el Coll,118,6016,833,1
2014-01-01,6,Gràcia,29,el Coll,118,6016,738,2
2014-01-01,6,Gràcia,29,el Coll,118,6017,701,1
2014-01-01,6,Gràcia,29,el Coll,118,6017,607,2
2014-01-01,6,Gràcia,30,la Salut,119,6018,669,1
2014-01-01,6,Gràcia,30,la Salut,119,6018,572,2
2014-01-01,6,Gràcia,30,la Salut,119,6019,792,1
2014-01-01,6,Gràcia,30,la Salut,119,6019,716,2
2014-01-01,6,Gràcia,30,la Salut,119,6020,612,1
2014-01-01,6,Gràcia,30,la Salut,119,6020,513,2
2014-01-01,6,Gràcia,30,la Salut,119,6021,731,1
2014-01-01,6,Gràcia,30,la Salut,119,6021,629,2
2014-01-01,6,Gràcia,30,la Salut,120,6022,728,1
2014-01-01,6,Gràcia,30,la Salut,120,6022,687,2
2014-01-01,6,Gràcia,30,la Salut,120,6023,714,1
2014-01-01,6,Gràcia,30,la Salut,120,6023,620,2
2014-01-01,6,Gràcia,30,la Salut,120,6024,908,1
2014-01-01,6,Gràcia,30,la Salut,120,6024,700,2
2014-01-01,6,Gràcia,30,la Salut,120,6025,766,1
2014-01-01,6,Gràcia,30,la Salut,120,6025,605,2
2014-01-01,6,Gràcia,30,la Salut,120,6026,551,1
2014-01-01,6,Gràcia,30,la Salut,120,6026,438,2
2014-01-01,6,Gràcia,30,la Salut,120,6027,683,1
2014-01-01,6,Gràcia,30,la Salut,120,6027,525,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,691,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,612,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,685,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,542,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,753,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,614,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,611,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,488,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,594,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,530,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,703,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,583,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,722,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,555,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,548,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,455,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,779,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,590,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,600,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,502,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,838,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,603,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,883,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,713,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,923,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,695,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,933,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,741,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,887,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,785,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,668,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,543,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,772,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,653,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,660,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,548,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,576,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,471,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,868,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,957,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,747,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,619,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,612,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,510,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,677,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,564,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,759,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,584,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,838,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,715,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,845,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,691,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,886,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,784,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,785,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,617,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,839,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,713,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,865,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,692,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,948,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,735,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,814,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,701,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,980,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,849,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,717,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,605,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,706,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,613,2
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,836,1
2014-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,720,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,1041,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,862,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,613,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,530,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,562,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,428,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,961,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,830,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,848,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,655,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,618,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,543,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,1032,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,812,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,582,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,502,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,873,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,710,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,752,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,657,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,569,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,495,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,567,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,497,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,654,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,644,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,693,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,547,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,705,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,600,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,573,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,494,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,619,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,539,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,699,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,602,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,965,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,777,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,915,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,821,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,784,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,652,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,664,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,534,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,508,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,437,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,1020,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,858,2
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,662,1
2014-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,536,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,914,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,700,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,603,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,529,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,695,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,602,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,803,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,674,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,798,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,710,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,525,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,430,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,781,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,601,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,759,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,707,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,625,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,532,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,699,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,617,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,636,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,510,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,849,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,704,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,660,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,589,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,473,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,422,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,745,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,661,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,657,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,653,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,900,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,731,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,862,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,693,2
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,791,1
2014-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,696,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,846,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,704,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,545,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,508,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,576,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,514,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,655,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,627,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,772,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,660,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,731,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,663,2
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,570,1
2014-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,489,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,1043,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,925,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,748,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,688,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,653,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,633,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,708,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,580,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,796,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,722,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,619,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,611,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,723,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,640,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,773,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,679,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,974,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,783,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,759,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,620,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,827,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,646,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,700,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,610,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,802,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,715,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,799,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,674,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,760,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,589,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,836,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,705,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,732,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,633,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,687,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,587,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,786,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,697,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,768,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,636,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,743,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,640,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,672,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,545,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,641,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,559,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,592,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,531,2
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,961,1
2014-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,789,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,687,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,576,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,769,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,709,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,811,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,744,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,612,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,548,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,609,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,580,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,756,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,682,2
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,696,1
2014-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,658,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,673,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,626,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,927,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,907,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,607,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,632,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,671,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,612,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,739,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,739,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,869,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,771,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,844,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,826,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,943,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,853,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,821,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,721,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,637,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,558,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,713,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,707,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,711,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,651,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,732,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,649,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,693,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,636,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,579,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,464,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,905,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,834,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,629,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,607,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,681,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,630,2
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,678,1
2014-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,626,2
